entry_bar,exit_bar,outcome,pnl_pip,sl_pip,tp_pip,direction
926,931,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
1106,1115,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
1641,1649,win,56.8406074692671,27.61934279361861,56.8406074692671,long
1930,1933,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
2096,2098,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
2516,2518,win,56.8406074692671,27.61934279361861,56.8406074692671,long
3093,3107,win,56.8406074692671,27.61934279361861,56.8406074692671,long
3425,3448,win,56.8406074692671,27.61934279361861,56.8406074692671,long
3455,3481,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
3799,3802,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
3882,3884,win,56.8406074692671,27.61934279361861,56.8406074692671,long
4163,4165,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
4593,4599,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
5991,5994,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
6306,6318,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
6615,6622,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
6771,6772,win,56.8406074692671,27.61934279361861,56.8406074692671,long
7059,7064,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
7168,7169,win,56.8406074692671,27.61934279361861,56.8406074692671,long
7453,7454,win,56.8406074692671,27.61934279361861,56.8406074692671,long
7553,7556,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
7680,7682,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
7881,7883,win,56.8406074692671,27.61934279361861,56.8406074692671,long
8166,8167,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
8472,8473,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
8649,8650,win,56.8406074692671,27.61934279361861,56.8406074692671,long
8822,8823,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
8900,8903,win,56.8406074692671,27.61934279361861,56.8406074692671,long
9343,9346,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
9407,9408,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
9691,9693,win,56.8406074692671,27.61934279361861,56.8406074692671,long
9734,9735,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
9827,9830,win,56.8406074692671,27.61934279361861,56.8406074692671,long
10027,10030,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
10502,10503,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
10608,10611,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
11262,11266,win,56.8406074692671,27.61934279361861,56.8406074692671,long
11590,11595,win,56.8406074692671,27.61934279361861,56.8406074692671,long
11867,11878,win,56.8406074692671,27.61934279361861,56.8406074692671,long
12084,12086,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
12389,12395,win,56.8406074692671,27.61934279361861,56.8406074692671,long
12816,12824,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
13268,13272,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
13315,13336,win,56.8406074692671,27.61934279361861,56.8406074692671,long
14342,14355,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
14370,14377,win,56.8406074692671,27.61934279361861,56.8406074692671,long
14956,14966,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
16104,16123,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
16412,16414,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
16610,16611,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
16978,16980,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
17546,17550,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
17630,17631,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
18009,18017,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
18377,18381,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
19273,19295,win,56.8406074692671,27.61934279361861,56.8406074692671,long
19328,19329,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
19649,19681,win,56.8406074692671,27.61934279361861,56.8406074692671,long
19868,19897,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
20064,20066,win,56.8406074692671,27.61934279361861,56.8406074692671,long
20531,20547,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
21810,21811,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
22411,22413,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
23541,23544,win,56.8406074692671,27.61934279361861,56.8406074692671,long
25345,25355,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
26592,26617,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
27010,27017,win,56.8406074692671,27.61934279361861,56.8406074692671,long
27205,27216,win,56.8406074692671,27.61934279361861,56.8406074692671,long
28025,28030,win,56.8406074692671,27.61934279361861,56.8406074692671,long
28166,28170,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
28361,28362,win,56.8406074692671,27.61934279361861,56.8406074692671,long
29075,29077,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
29293,29299,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
29374,29375,win,56.8406074692671,27.61934279361861,56.8406074692671,long
29696,29706,win,56.8406074692671,27.61934279361861,56.8406074692671,long
30333,30334,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
30567,30571,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
30841,30846,win,56.8406074692671,27.61934279361861,56.8406074692671,long
30921,30923,win,56.8406074692671,27.61934279361861,56.8406074692671,long
31168,31177,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
31674,31675,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
32621,32622,win,56.8406074692671,27.61934279361861,56.8406074692671,long
32778,32792,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
34203,34214,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
34364,34366,win,56.8406074692671,27.61934279361861,56.8406074692671,long
35015,35019,win,56.8406074692671,27.61934279361861,56.8406074692671,long
35300,35305,win,56.8406074692671,27.61934279361861,56.8406074692671,long
35544,35548,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
35706,35714,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
36270,36289,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
36415,36423,win,56.8406074692671,27.61934279361861,56.8406074692671,long
36710,36713,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
36927,36931,win,56.8406074692671,27.61934279361861,56.8406074692671,long
37247,37250,win,56.8406074692671,27.61934279361861,56.8406074692671,long
38052,38063,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
38690,38717,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
38931,38941,win,56.8406074692671,27.61934279361861,56.8406074692671,long
40467,40468,win,56.8406074692671,27.61934279361861,56.8406074692671,long
41147,41189,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
41393,41395,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
42034,42051,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
44116,44123,win,56.8406074692671,27.61934279361861,56.8406074692671,long
45106,45107,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
45339,45341,win,56.8406074692671,27.61934279361861,56.8406074692671,long
45409,45411,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
45829,45830,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
