entry_bar,exit_bar,outcome,pnl_pip,sl_pip,tp_pip,direction,t_entry,t_exit,src_card
52723,52975,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1484524800000000000,1485432000000000000,XAUUSD_H6
53083,53143,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1485820800000000000,1486036800000000000,XAUUSD_H6
53227,53647,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1486339200000000000,1487851200000000000,XAUUSD_H6
53743,53779,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1488196800000000000,1488326400000000000,XAUUSD_H6
54131,54275,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1489593600000000000,1490112000000000000,XAUUSD_H8
54403,54803,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1490572800000000000,1492012800000000000,XAUUSD_H8
55513,55639,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1494568800000000000,1495022400000000000,XAUUSD_H6
55771,56115,win,269.4976815474034,179.66512103160227,269.4976815474034,long,1495497600000000000,1496736000000000000,XAUUSD_H8
56139,56171,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1496822400000000000,1496937600000000000,XAUUSD_H8
56521,56755,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long,1498197600000000000,1499040000000000000,XAUUSD_H6
56995,57181,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1499904000000000000,1500573600000000000,XAUUSD_H6
57193,57427,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1500616800000000000,1501459200000000000,XAUUSD_H6
57439,57709,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1501502400000000000,1502474400000000000,XAUUSD_H6
57853,58183,win,228.14368615621038,152.0957907708069,228.14368615621038,long,1502992800000000000,1504180800000000000,XAUUSD_H6
58303,58603,loss,-228.0905604843718,228.0905604843718,342.13584072655766,long,1504612800000000000,1505692800000000000,XAUUSD_H12
59107,59547,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1507507200000000000,1509091200000000000,XAUUSD_H8
59683,60491,loss,-179.66512103160227,179.66512103160227,269.4976815474034,long,1509580800000000000,1512489600000000000,XAUUSD_H8
