entry_bar,exit_bar,outcome,pnl_pip,sl_pip,tp_pip,direction
3893,3895,win,56.8406074692671,27.61934279361861,56.8406074692671,long
4005,4006,win,56.8406074692671,27.61934279361861,56.8406074692671,long
4049,4050,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
4290,4291,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
4339,4341,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
5982,5984,win,56.8406074692671,27.61934279361861,56.8406074692671,long
6697,6699,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
7163,7164,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
9107,9108,win,56.8406074692671,27.61934279361861,56.8406074692671,long
9853,9854,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
10458,10461,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
10551,10554,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
10591,10593,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
10690,10692,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
10734,10735,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
10830,10834,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
10878,10879,win,56.8406074692671,27.61934279361861,56.8406074692671,long
11288,11289,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
11521,11522,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
11653,11655,win,56.8406074692671,27.61934279361861,56.8406074692671,long
11702,11703,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
11748,11760,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
11803,11806,win,56.8406074692671,27.61934279361861,56.8406074692671,long
11854,11860,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
12378,12379,win,56.8406074692671,27.61934279361861,56.8406074692671,long
12413,12414,win,56.8406074692671,27.61934279361861,56.8406074692671,long
12741,12744,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
12793,12796,win,56.8406074692671,27.61934279361861,56.8406074692671,long
12841,12853,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
12881,12882,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
12921,12922,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
13535,13536,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
13675,13676,win,56.8406074692671,27.61934279361861,56.8406074692671,long
13719,13723,win,56.8406074692671,27.61934279361861,56.8406074692671,long
13963,13964,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
13994,13995,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
14092,14093,win,56.8406074692671,27.61934279361861,56.8406074692671,long
16055,16056,win,56.8406074692671,27.61934279361861,56.8406074692671,long
16094,16095,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
16141,16144,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
16281,16282,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
16320,16322,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
16374,16376,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
16511,16512,win,56.8406074692671,27.61934279361861,56.8406074692671,long
16555,16557,win,56.8406074692671,27.61934279361861,56.8406074692671,long
16599,16600,win,56.8406074692671,27.61934279361861,56.8406074692671,long
16751,16761,win,56.8406074692671,27.61934279361861,56.8406074692671,long
16789,16790,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
16931,16937,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
17218,17219,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
17256,17257,win,56.8406074692671,27.61934279361861,56.8406074692671,long
23641,23643,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
23651,23672,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
26809,26810,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
27193,27196,win,56.8406074692671,27.61934279361861,56.8406074692671,long
27220,27226,win,56.8406074692671,27.61934279361861,56.8406074692671,long
27237,27240,win,56.8406074692671,27.61934279361861,56.8406074692671,long
27345,27346,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
27407,27410,win,56.8406074692671,27.61934279361861,56.8406074692671,long
27448,27450,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
27496,27497,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
27725,27726,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
27863,27864,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
28585,28589,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
28801,28802,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
28969,28970,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
29120,29122,win,56.8406074692671,27.61934279361861,56.8406074692671,long
29126,29127,win,56.8406074692671,27.61934279361861,56.8406074692671,long
29369,29370,win,56.8406074692671,27.61934279361861,56.8406074692671,long
30136,30137,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
30560,30562,win,56.8406074692671,27.61934279361861,56.8406074692671,long
30598,30599,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
31286,31287,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
31663,31664,win,56.8406074692671,27.61934279361861,56.8406074692671,long
31745,31747,win,56.8406074692671,27.61934279361861,56.8406074692671,long
32077,32081,win,56.8406074692671,27.61934279361861,56.8406074692671,long
32117,32118,win,56.8406074692671,27.61934279361861,56.8406074692671,long
32544,32549,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
32613,32614,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
45814,45815,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
45849,45856,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
45857,45860,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
46322,46323,win,56.8406074692671,27.61934279361861,56.8406074692671,long
47195,47196,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
59857,59858,win,56.8406074692671,27.61934279361861,56.8406074692671,long
60592,60598,win,56.8406074692671,27.61934279361861,56.8406074692671,long
60601,60612,win,56.8406074692671,27.61934279361861,56.8406074692671,long
64158,64159,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
68630,68631,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
98423,98424,win,56.8406074692671,27.61934279361861,56.8406074692671,long
98448,98451,win,56.8406074692671,27.61934279361861,56.8406074692671,long
98453,98455,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
98459,98462,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
98463,98466,win,56.8406074692671,27.61934279361861,56.8406074692671,long
99823,99824,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
100004,100005,win,56.8406074692671,27.61934279361861,56.8406074692671,long
100043,100046,win,56.8406074692671,27.61934279361861,56.8406074692671,long
100825,100829,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
104634,104635,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
106138,106139,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
108469,108472,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
108478,108479,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
108529,108530,win,56.8406074692671,27.61934279361861,56.8406074692671,long
108804,108805,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
109380,109381,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
109388,109400,win,56.8406074692671,27.61934279361861,56.8406074692671,long
109426,109428,win,56.8406074692671,27.61934279361861,56.8406074692671,long
109469,109470,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
109619,109620,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
109652,109654,win,56.8406074692671,27.61934279361861,56.8406074692671,long
109692,109696,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
109699,109700,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
109736,109737,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
109787,109788,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
110065,110066,loss,-27.61934279361861,27.61934279361861,56.8406074692671,long
