entry_bar,exit_bar,outcome,pnl_pip,sl_pip,tp_pip,direction
411,412,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
498,503,win,82.29781737502907,39.98922127066525,82.29781737502907,short
512,528,win,82.29781737502907,39.98922127066525,82.29781737502907,short
550,551,win,82.29781737502907,39.98922127066525,82.29781737502907,short
601,614,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
654,667,win,82.29781737502907,39.98922127066525,82.29781737502907,short
876,879,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
951,955,win,82.29781737502907,39.98922127066525,82.29781737502907,short
1104,1112,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
1171,1173,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
1200,1202,win,82.29781737502907,39.98922127066525,82.29781737502907,short
1244,1254,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
1261,1269,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
1325,1329,win,82.29781737502907,39.98922127066525,82.29781737502907,short
1335,1349,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
1452,1473,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
1565,1570,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
1607,1612,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
1664,1670,win,82.29781737502907,39.98922127066525,82.29781737502907,short
1725,1728,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
1818,1822,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
1856,1864,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
1966,1973,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
2038,2040,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
2142,2153,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
2250,2259,win,82.29781737502907,39.98922127066525,82.29781737502907,short
2301,2309,win,82.29781737502907,39.98922127066525,82.29781737502907,short
2333,2334,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
2368,2374,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
2407,2417,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
2487,2495,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
2513,2517,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
2613,2614,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
2658,2660,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
2789,2804,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
2871,2875,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
2960,2964,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
2986,2988,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
3015,3019,win,82.29781737502907,39.98922127066525,82.29781737502907,short
3083,3086,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
3127,3131,win,82.29781737502907,39.98922127066525,82.29781737502907,short
3241,3250,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
3405,3407,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
3500,3501,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
3566,3567,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
3640,3646,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
3873,3882,win,82.29781737502907,39.98922127066525,82.29781737502907,short
4104,4105,win,82.29781737502907,39.98922127066525,82.29781737502907,short
4224,4230,win,82.29781737502907,39.98922127066525,82.29781737502907,short
4335,4336,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
4383,4384,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
4492,4493,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
4503,4504,win,82.29781737502907,39.98922127066525,82.29781737502907,short
4555,4556,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
4739,4740,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
4788,4790,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
4833,4834,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
4950,4951,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
4987,4989,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
5048,5050,win,82.29781737502907,39.98922127066525,82.29781737502907,short
5147,5148,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
5156,5158,win,82.29781737502907,39.98922127066525,82.29781737502907,short
5175,5189,win,82.29781737502907,39.98922127066525,82.29781737502907,short
5190,5191,win,82.29781737502907,39.98922127066525,82.29781737502907,short
5228,5229,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
5324,5326,win,82.29781737502907,39.98922127066525,82.29781737502907,short
5372,5376,win,82.29781737502907,39.98922127066525,82.29781737502907,short
5433,5443,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
5577,5579,win,82.29781737502907,39.98922127066525,82.29781737502907,short
5672,5675,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
5705,5706,win,82.29781737502907,39.98922127066525,82.29781737502907,short
5784,5785,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
5804,5809,win,82.29781737502907,39.98922127066525,82.29781737502907,short
6023,6026,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
6065,6074,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
6180,6189,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
6268,6291,win,82.29781737502907,39.98922127066525,82.29781737502907,short
6612,6620,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
6625,6636,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
6804,6815,win,82.29781737502907,39.98922127066525,82.29781737502907,short
6828,6833,win,82.29781737502907,39.98922127066525,82.29781737502907,short
6845,6852,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
6928,6930,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
7204,7209,win,82.29781737502907,39.98922127066525,82.29781737502907,short
7236,7237,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
7419,7425,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
7504,7506,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
7582,7591,win,82.29781737502907,39.98922127066525,82.29781737502907,short
7658,7661,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
7663,7664,win,82.29781737502907,39.98922127066525,82.29781737502907,short
7747,7753,win,82.29781737502907,39.98922127066525,82.29781737502907,short
8003,8010,win,82.29781737502907,39.98922127066525,82.29781737502907,short
8062,8063,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
8139,8140,win,82.29781737502907,39.98922127066525,82.29781737502907,short
8234,8236,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
8363,8369,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
8429,8433,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
8435,8437,win,82.29781737502907,39.98922127066525,82.29781737502907,short
8476,8482,win,82.29781737502907,39.98922127066525,82.29781737502907,short
8606,8607,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
8653,8654,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
8655,8657,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
9002,9005,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
9115,9123,win,82.29781737502907,39.98922127066525,82.29781737502907,short
9281,9286,win,82.29781737502907,39.98922127066525,82.29781737502907,short
9408,9412,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
9559,9578,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
9611,9620,win,82.29781737502907,39.98922127066525,82.29781737502907,short
9756,9770,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
9871,9891,win,82.29781737502907,39.98922127066525,82.29781737502907,short
9967,9975,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
9981,9982,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
10019,10025,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
10034,10060,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
10228,10238,win,82.29781737502907,39.98922127066525,82.29781737502907,short
10293,10298,win,82.29781737502907,39.98922127066525,82.29781737502907,short
10315,10316,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
10371,10374,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
10385,10397,win,82.29781737502907,39.98922127066525,82.29781737502907,short
10503,10509,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
10511,10528,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
10601,10604,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
10641,10646,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
10675,10679,win,82.29781737502907,39.98922127066525,82.29781737502907,short
10756,10766,win,82.29781737502907,39.98922127066525,82.29781737502907,short
10867,10870,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
10955,10968,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
11002,11011,win,82.29781737502907,39.98922127066525,82.29781737502907,short
11055,11061,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
11148,11161,win,82.29781737502907,39.98922127066525,82.29781737502907,short
11194,11206,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
11297,11300,win,82.29781737502907,39.98922127066525,82.29781737502907,short
11323,11357,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
11398,11411,win,82.29781737502907,39.98922127066525,82.29781737502907,short
11512,11514,win,82.29781737502907,39.98922127066525,82.29781737502907,short
11651,11655,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
11705,11724,win,82.29781737502907,39.98922127066525,82.29781737502907,short
11791,11793,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
11911,11916,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
12176,12179,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
12235,12257,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
12266,12269,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
12281,12291,win,82.29781737502907,39.98922127066525,82.29781737502907,short
12369,12375,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
12532,12544,win,82.29781737502907,39.98922127066525,82.29781737502907,short
12581,12587,win,82.29781737502907,39.98922127066525,82.29781737502907,short
12623,12638,win,82.29781737502907,39.98922127066525,82.29781737502907,short
12662,12663,win,82.29781737502907,39.98922127066525,82.29781737502907,short
12723,12727,win,82.29781737502907,39.98922127066525,82.29781737502907,short
12944,12948,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
13016,13023,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
13062,13072,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
13377,13395,win,82.29781737502907,39.98922127066525,82.29781737502907,short
13456,13462,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
13652,13653,win,82.29781737502907,39.98922127066525,82.29781737502907,short
13853,13854,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
13960,13961,win,82.29781737502907,39.98922127066525,82.29781737502907,short
14084,14087,win,82.29781737502907,39.98922127066525,82.29781737502907,short
14157,14158,win,82.29781737502907,39.98922127066525,82.29781737502907,short
14276,14285,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
14286,14294,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
14299,14308,win,82.29781737502907,39.98922127066525,82.29781737502907,short
14352,14354,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
14467,14472,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
14506,14534,win,82.29781737502907,39.98922127066525,82.29781737502907,short
14633,14636,win,82.29781737502907,39.98922127066525,82.29781737502907,short
14656,14658,win,82.29781737502907,39.98922127066525,82.29781737502907,short
14703,14704,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
14757,14767,win,82.29781737502907,39.98922127066525,82.29781737502907,short
14777,14785,win,82.29781737502907,39.98922127066525,82.29781737502907,short
14860,14862,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
15177,15183,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
15333,15334,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
15417,15426,win,82.29781737502907,39.98922127066525,82.29781737502907,short
15445,15447,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
15559,15561,win,82.29781737502907,39.98922127066525,82.29781737502907,short
15636,15639,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
15679,15681,win,82.29781737502907,39.98922127066525,82.29781737502907,short
15704,15706,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
15709,15712,win,82.29781737502907,39.98922127066525,82.29781737502907,short
15864,15867,win,82.29781737502907,39.98922127066525,82.29781737502907,short
15907,15914,win,82.29781737502907,39.98922127066525,82.29781737502907,short
16056,16058,win,82.29781737502907,39.98922127066525,82.29781737502907,short
16101,16103,win,82.29781737502907,39.98922127066525,82.29781737502907,short
16304,16316,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
16348,16360,win,82.29781737502907,39.98922127066525,82.29781737502907,short
16491,16496,win,82.29781737502907,39.98922127066525,82.29781737502907,short
16535,16536,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
16542,16568,win,82.29781737502907,39.98922127066525,82.29781737502907,short
16613,16618,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
16794,16803,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
16908,16912,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
16919,16924,win,82.29781737502907,39.98922127066525,82.29781737502907,short
17012,17016,win,82.29781737502907,39.98922127066525,82.29781737502907,short
17049,17058,win,82.29781737502907,39.98922127066525,82.29781737502907,short
17107,17116,win,82.29781737502907,39.98922127066525,82.29781737502907,short
17275,17280,win,82.29781737502907,39.98922127066525,82.29781737502907,short
17284,17285,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
17414,17420,win,82.29781737502907,39.98922127066525,82.29781737502907,short
17586,17614,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
17655,17664,win,82.29781737502907,39.98922127066525,82.29781737502907,short
17805,17816,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
17874,17888,win,82.29781737502907,39.98922127066525,82.29781737502907,short
17926,17931,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
17943,17954,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
18121,18132,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
18476,18484,win,82.29781737502907,39.98922127066525,82.29781737502907,short
18506,18507,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
18538,18540,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
18625,18640,win,82.29781737502907,39.98922127066525,82.29781737502907,short
18711,18724,win,82.29781737502907,39.98922127066525,82.29781737502907,short
18856,18868,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
18977,18979,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
19041,19054,win,82.29781737502907,39.98922127066525,82.29781737502907,short
19104,19109,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
19159,19166,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
19327,19337,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
19408,19425,win,82.29781737502907,39.98922127066525,82.29781737502907,short
19466,19468,win,82.29781737502907,39.98922127066525,82.29781737502907,short
19503,19510,win,82.29781737502907,39.98922127066525,82.29781737502907,short
19621,19627,win,82.29781737502907,39.98922127066525,82.29781737502907,short
19696,19708,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
19714,19719,win,82.29781737502907,39.98922127066525,82.29781737502907,short
19756,19774,win,82.29781737502907,39.98922127066525,82.29781737502907,short
19826,19829,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
19951,19965,loss,-39.98922127066525,39.98922127066525,82.29781737502907,short
