signal_bar,entry_bar,exit_bar,entry_price,exit_price,direction,outcome,pnl,bars_held,sl_dist,kelly_w
182738,182739,182743,1.15075,1.1491315786618084,short,win,0.0016184213381915669,4,0.0013694334400081558,1.1729125860688177
182788,182789,182798,1.14819,1.148984718018104,short,loss,-0.0007947180181040459,9,0.0007947180181040695,1.1729125860688177
182844,182845,182847,1.14846,1.1472361730588856,short,win,0.0012238269411144476,2,0.0010355458732506954,1.1729125860688177
182850,182851,182887,1.14825,1.1495054060158447,short,loss,-0.0012554060158447289,36,0.001255406015844665,1.1729125860688177
183593,183594,183612,1.16022,1.1591592893154268,short,win,0.0010607106845732517,18,0.0008975244254080998,1.1729125860688177
183612,183613,183660,1.15927,1.15854,short,win,0.0007300000000001194,47,0.0011058079686121073,1.1729125860688177
183697,183698,183707,1.15788,1.1591282143387014,short,loss,-0.00124821433870137,9,0.0012482143387013182,1.1729125860688177
183719,183720,183767,1.1580300000000001,1.15829,short,loss,-0.00025999999999992696,47,0.0016316582831488193,1.1729125860688177
183769,183770,183772,1.15774,1.1585273383242964,short,loss,-0.0007873383242964493,2,0.0007873383242964278,1.1729125860688177
183786,183787,183799,1.15735,1.1585947341525014,short,loss,-0.001244734152501259,12,0.0012447341525012924,1.1729125860688177
183806,183807,183811,1.15728,1.1554223522664817,short,win,0.001857647733518375,4,0.0015718557745154553,1.1729125860688177
183894,183895,183902,1.15137,1.1524446018017789,short,loss,-0.0010746018017788739,7,0.0010746018017788275,1.1729125860688177
183982,183983,183984,1.1532,1.1515018872239688,short,win,0.0016981127760311576,1,0.0014368646566416585,1.1729125860688177
185828,185829,185832,1.17215,1.1743409928414816,short,loss,-0.0021909928414816093,3,0.0021909928414816627,1.1729125860688177
185835,185836,185883,1.17181,1.17178,short,win,2.999999999997449e-05,47,0.002297640396268266,1.1729125860688177
185883,185884,185894,1.1716900000000001,1.17071494311594,short,win,0.0009750568840600771,10,0.0008250481326661408,1.1729125860688177
185926,185927,185935,1.1708,1.1723342227012428,short,loss,-0.0015342227012427045,8,0.001534222701242729,1.1729125860688177
186048,186049,186058,1.17596,1.1768883494649662,long,win,0.0009283494649663382,9,0.0009283494649662777,1.3452027415234662
186190,186191,186199,1.18,1.1789428119268632,long,loss,-0.0010571880731367056,8,0.0010571880731367206,1.3452027415234662
186654,186655,186671,1.17192,1.173216942555391,short,loss,-0.001296942555391034,16,0.0012969425553911436,1.6629962403711775
187005,187006,187028,1.16782,1.1672899074517198,short,win,0.0005300925482802921,22,0.0006478908923424784,1.6629962403711775
187080,187081,187119,1.1652500000000001,1.1644931280677229,short,win,0.0007568719322772477,38,0.0009250656950056501,1.6629962403711775
187577,187578,187581,1.16052,1.1612022948533074,short,loss,-0.0006822948533073969,3,0.0006822948533073772,1.6629962403711775
187585,187586,187613,1.16094,1.1616553189714962,short,loss,-0.0007153189714961261,27,0.000715318971496019,1.6629962403711775
187632,187633,187633,1.1601,1.1590117079972222,short,win,0.0010882920027777132,0,0.0013301346700616548,1.6629962403711775
187698,187699,187704,1.16264,1.1613386384608528,long,loss,-0.0013013615391470612,5,0.0013013615391471672,1.3452027415234662
187714,187715,187726,1.16281,1.1639732661551445,long,win,0.0011632661551446155,11,0.0011632661551445839,1.3452027415234662
187759,187760,187763,1.16425,1.163663850155749,long,loss,-0.0005861498442509827,3,0.0005861498442510636,1.3452027415234662
187839,187840,187887,1.17217,1.17137,long,loss,-0.0007999999999999119,47,0.0016364903448893443,1.3452027415234662
