pnl_pip,outcome,sl_pip,tp_pip,entry_bar,exit_bar,direction
241.61250000000035,win,163.27499999999992,244.91249999999988,407,425,long
253.3687499999989,win,171.1124999999999,256.6687499999999,426,427,long
-193.07249999999914,loss,189.77249999999998,284.65874999999994,437,437,long
383.1937499999996,win,257.6625,386.49375000000003,458,462,long
-274.9274999999996,loss,271.62750000000017,407.4412500000003,467,471,long
-364.98750000000047,loss,361.6875000000003,542.5312500000005,499,500,long
163.19999999999862,win,398.43749999999983,597.6562499999998,628,648,long
378.8354999999994,win,254.75700000000012,382.13550000000015,800,812,long
-240.12450000000018,loss,236.8245000000001,355.23675000000014,814,821,long
-213.96749999999957,loss,210.66750000000005,316.0012500000001,860,873,long
241.91399999999857,win,163.47599999999977,245.21399999999966,1242,1246,long
-164.52000000000072,loss,161.2199999999998,241.8299999999997,1247,1266,long
226.86824999999925,win,153.4454999999999,230.16824999999986,1268,1277,long
224.73075000000034,win,152.02049999999977,228.03074999999967,1282,1293,long
-156.14400000000006,loss,152.84399999999977,229.26599999999965,1295,1299,long
-171.47999999999985,loss,168.17999999999998,252.26999999999995,1325,1327,long
-174.07950000000102,loss,170.77950000000016,256.1692500000002,1337,1347,long
-146.26949999999925,loss,142.96949999999984,214.45424999999977,1451,1454,long
318.7245,win,214.68299999999977,322.0244999999997,1988,2004,long
310.65375000000057,win,209.3024999999999,313.95374999999984,2006,2011,long
-209.6429999999994,loss,206.34299999999982,309.5144999999997,2013,2018,long
-162.16349999999994,loss,158.86350000000002,238.29525000000004,2327,2329,long
220.3702500000001,win,149.1134999999999,223.67024999999987,2360,2368,long
222.7507499999994,win,150.70049999999995,226.0507499999999,2369,2372,long
-144.33450000000067,loss,141.03449999999998,211.55175,2390,2401,long
-145.6260000000005,loss,142.32600000000005,213.48900000000006,2404,2406,long
220.75050000000073,win,149.36700000000008,224.0505000000001,2425,2432,long
163.88624999999973,win,111.4575,167.18624999999997,2637,2657,long
-113.33400000000056,loss,110.03400000000009,165.05100000000013,2658,2664,long
-110.40599999999885,loss,107.106,160.659,2680,2685,long
262.08524999999935,win,176.92349999999996,265.3852499999999,3070,3077,long
274.81124999999946,win,185.40750000000006,278.1112500000001,3078,3085,long
-185.58450000000067,loss,182.28450000000012,273.4267500000002,3086,3106,long
-130.84050000000008,loss,127.5404999999999,191.31074999999984,3330,3338,long
-127.53450000000002,loss,124.23450000000004,186.35175000000007,3641,3643,long
175.90800000000098,win,119.47200000000012,179.2080000000002,3648,3654,long
171.07049999999998,win,116.2470000000002,174.3705000000003,3655,3658,long
176.36924999999945,win,119.77950000000007,179.6692500000001,3831,3834,long
-124.9319999999996,loss,121.6320000000001,182.44800000000015,3838,3841,long
180.35624999999908,win,122.43750000000007,183.6562500000001,3870,3875,long
178.64625000000086,win,121.29750000000001,181.94625000000002,3877,3890,long
173.7074999999997,win,118.00500000000008,177.00750000000014,3892,3895,long
176.19374999999917,win,119.66250000000004,179.49375000000006,3898,3899,long
183.34874999999937,win,124.43250000000009,186.64875000000015,3904,3906,long
186.64275000000015,win,126.62850000000009,189.94275000000016,3907,3907,long
-178.0409999999991,loss,174.74100000000007,262.1115000000001,3946,3948,long
259.7272500000001,win,175.3515000000001,263.02725000000015,3952,3953,long
-185.3550000000003,loss,182.05500000000006,273.0825000000001,3957,3967,long
-196.34550000000064,loss,193.04549999999998,289.56825,3970,3971,long
234.88725000000085,win,158.79150000000007,238.1872500000001,4073,4076,long
-148.27200000000022,loss,144.97199999999972,217.4579999999996,4175,4176,long
-165.13050000000095,loss,161.83049999999986,242.7457499999998,4194,4194,long
-172.0709999999993,loss,168.77099999999987,253.15649999999982,4196,4199,long
250.0185000000003,win,168.87899999999996,253.31849999999994,4209,4216,long
-173.5170000000001,loss,170.21699999999998,255.3255,4217,4221,long
198.9524999999996,win,134.83500000000012,202.2525000000002,4618,4627,long
-128.15249999999952,loss,124.85250000000003,187.27875000000003,4642,4644,long
180.22125000000113,win,122.34750000000007,183.5212500000001,4669,4676,long
-125.65799999999926,loss,122.35800000000005,183.53700000000006,4677,4679,long
-123.84000000000087,loss,120.54000000000002,180.81000000000003,4710,4721,long
-112.39650000000056,loss,109.09649999999999,163.64475,4775,4779,long
-106.91699999999928,loss,103.61699999999993,155.42549999999991,4802,4802,long
154.29900000000015,win,105.06599999999989,157.59899999999982,4810,4815,long
-109.54199999999973,loss,106.24199999999999,159.36299999999997,4816,4820,long
148.12499999999926,win,100.94999999999989,151.42499999999984,4921,4925,long
-85.94999999999872,loss,82.64999999999982,123.97499999999974,5030,5038,long
119.18775000000024,win,81.65849999999995,122.48774999999992,5047,5049,long
128.99550000000016,win,88.19699999999993,132.2954999999999,5063,5083,long
130.66275000000059,win,89.30849999999994,133.96274999999991,5093,5098,long
-98.02500000000082,loss,94.72500000000015,142.08750000000023,5252,5257,long
127.44749999999995,win,87.16500000000008,130.74750000000012,5318,5320,long
-93.08700000000117,loss,89.78700000000005,134.68050000000008,5328,5330,long
132.34350000000103,win,90.42900000000012,135.6435000000002,5344,5346,long
-97.66500000000023,loss,94.36499999999998,141.54749999999999,5369,5372,long
38.40000000000073,win,99.43799999999979,149.15699999999967,5926,5946,long
-105.91050000000068,loss,102.61049999999979,153.9157499999997,5949,5964,long
-32.500000000000725,loss,89.80950000000003,134.71425000000005,6043,6063,long
-86.587499999999,loss,83.28750000000007,124.93125000000009,6070,6071,long
124.13324999999914,win,84.95550000000009,127.43325000000013,6075,6081,long
127.52850000000008,win,87.21900000000014,130.82850000000022,6088,6097,long
-89.63250000000089,loss,86.3325000000002,129.49875000000029,6099,6101,long
133.83975000000117,win,91.4265000000002,137.1397500000003,6148,6155,long
-96.25350000000098,loss,92.95350000000016,139.43025000000026,6157,6163,long
131.56049999999976,win,89.90700000000007,134.86050000000012,6193,6197,long
-92.22749999999978,loss,88.92750000000002,133.39125000000004,6198,6203,long
120.73800000000047,win,82.69200000000036,124.03800000000055,6415,6416,long
124.82850000000026,win,85.41900000000035,128.12850000000054,6421,6421,long
-95.55300000000061,loss,92.25300000000026,138.37950000000038,6429,6430,long
-98.53500000000012,loss,95.2350000000002,142.85250000000028,6442,6445,long
150.1072500000002,win,102.27150000000012,153.40725000000018,6454,6456,long
167.40975000000088,win,113.80650000000004,170.70975000000007,6459,6461,long
253.40924999999896,win,171.13949999999974,256.7092499999996,6514,6516,long
-177.8264999999995,loss,174.5264999999998,261.7897499999997,6517,6518,long
278.83199999999914,win,188.08799999999954,282.1319999999993,6551,6556,long
-190.66349999999903,loss,187.36349999999965,281.0452499999995,6562,6565,long
-184.96349999999967,loss,181.66349999999971,272.4952499999996,6567,6569,long
-194.0459999999992,loss,190.74599999999978,286.1189999999997,6577,6580,long
-190.6935000000006,loss,187.39349999999973,281.09024999999957,6595,6605,long
-196.6394999999996,loss,193.3394999999998,290.00924999999967,6616,6620,long
165.22049999999962,win,112.347,168.52049999999997,6845,6852,long
150.1140000000002,win,102.27599999999995,153.41399999999993,6859,6866,long
146.556749999999,win,99.90449999999984,149.85674999999978,6868,6868,long
-112.37549999999901,loss,109.07549999999983,163.61324999999974,6878,6878,long
-132.9569999999997,loss,129.65699999999975,194.48549999999963,6917,6921,long
-136.35900000000066,loss,133.05899999999986,199.58849999999978,6931,6932,long
215.61599999999925,win,145.944,218.916,6962,6966,long
212.4277500000009,win,143.8185,215.72775000000001,6971,6974,long
-195.35400000000055,loss,192.05400000000026,288.08100000000036,7004,7005,long
631.492500000001,win,423.19500000000016,634.7925000000002,7078,7083,long
-422.4374999999994,loss,419.1375000000002,628.7062500000003,7084,7091,long
-415.6980000000006,loss,412.3980000000001,618.5970000000001,7106,7119,long
8.900000000000272,win,269.56649999999985,404.3497499999998,7151,7171,long
312.0690000000006,win,210.24599999999995,315.3689999999999,7231,7250,long
290.9347500000005,win,196.15649999999997,294.23474999999996,7262,7266,long
286.78575000000063,win,193.3904999999999,290.08574999999985,7280,7292,long
