pnl_pip,outcome,sl_pip,tp_pip,entry_bar,exit_bar,direction
-116.79999999999909,loss,174.78000000000017,262.17000000000024,435,455,long
-127.43250000000062,loss,124.13250000000001,186.19875,484,489,long
213.5775000000005,win,144.5849999999998,216.8774999999997,518,527,long
20.19999999999909,win,145.88249999999988,218.82374999999985,543,563,long
221.50874999999968,win,149.87250000000006,224.80875000000012,569,571,long
249.59999999999962,win,168.60000000000014,252.9000000000002,583,586,long
296.20874999999995,win,199.67250000000024,299.50875000000036,591,592,long
371.04375000000044,win,249.56250000000034,374.3437500000005,611,616,long
369.1199999999996,win,248.28000000000023,372.4200000000003,622,625,long
-261.7725000000003,loss,258.47250000000014,387.70875000000024,626,627,long
-365.3550000000003,loss,362.0550000000001,543.0825000000002,666,667,long
176.7,win,348.20249999999993,522.3037499999999,811,831,long
37.69999999999909,win,281.72249999999974,422.5837499999996,838,858,long
52.399999999999366,win,220.14000000000016,330.21000000000026,1040,1060,long
279.5385000000003,win,188.55900000000028,282.8385000000004,1067,1079,long
-190.6545000000013,loss,187.35450000000031,281.0317500000005,1080,1095,long
-184.07099999999974,loss,180.77099999999993,271.1564999999999,1147,1164,long
-160.48800000000102,loss,157.18800000000002,235.78200000000004,1590,1600,long
189.12674999999962,win,128.28449999999998,192.42674999999997,1656,1659,long
-66.29999999999954,loss,126.38700000000003,189.58050000000006,1663,1683,long
184.0507500000005,win,124.90049999999985,187.3507499999998,1690,1703,long
-130.60499999999894,loss,127.30499999999965,190.95749999999947,1710,1725,long
-139.84949999999873,loss,136.54949999999968,204.82424999999952,1727,1733,long
-144.9705000000002,loss,141.6704999999998,212.5057499999997,1750,1750,long
166.7,win,145.62299999999985,218.4344999999998,1766,1786,long
-129.0375000000002,loss,125.73750000000004,188.60625000000005,1930,1939,long
-138.25349999999918,loss,134.95349999999988,202.43024999999983,2087,2094,long
-139.09349999999978,loss,135.79350000000005,203.6902500000001,2257,2262,long
100.5000000000011,win,174.85649999999993,262.28474999999986,2649,2669,long
270.0210000000008,win,182.21400000000006,273.3210000000001,2672,2681,long
-185.4855000000005,loss,182.1855000000001,273.2782500000002,2682,2685,long
-184.00349999999963,loss,180.70350000000005,271.05525000000006,2848,2866,long
-141.58800000000002,loss,138.28799999999987,207.4319999999998,3083,3088,long
-135.02100000000002,loss,131.72099999999992,197.58149999999986,3098,3108,long
180.64424999999954,win,122.62950000000005,183.94425000000007,3145,3149,long
174.46800000000093,win,118.51200000000009,177.76800000000014,3150,3159,long
-123.69299999999912,loss,120.39300000000011,180.58950000000016,3185,3192,long
-123.94049999999952,loss,120.64050000000002,180.96075000000002,3204,3208,long
178.16475000000008,win,120.97650000000004,181.4647500000001,3232,3234,long
178.2952500000003,win,121.06350000000002,181.59525000000002,3236,3242,long
-87.64950000000071,loss,84.34949999999994,126.5242499999999,3514,3514,long
7.500000000001546,win,89.02949999999993,133.5442499999999,3518,3538,long
-98.01000000000003,loss,94.71000000000001,142.065,3543,3552,long
136.06725000000023,win,92.91149999999998,139.36724999999996,3572,3572,long
13.300000000000818,win,115.9454999999998,173.9182499999997,3850,3870,long
-163.26000000000096,loss,159.95999999999995,239.9399999999999,3983,3996,long
-167.07299999999879,loss,163.77299999999985,245.65949999999978,4006,4018,long
215.08050000000065,win,145.5870000000001,218.38050000000015,4093,4102,long
226.50600000000094,win,153.20400000000015,229.80600000000024,4104,4113,long
-153.43050000000022,loss,150.13050000000015,225.19575000000023,4115,4130,long
159.18824999999896,win,108.3254999999999,162.48824999999985,4436,4445,long
-110.79299999999948,loss,107.49299999999991,161.23949999999985,4448,4450,long
172.8615000000006,win,117.44099999999983,176.16149999999976,4716,4718,long
-126.7394999999995,loss,123.43949999999971,185.15924999999956,4724,4727,long
-109.02599999999966,loss,105.72600000000004,158.58900000000006,4820,4825,long
144.51150000000024,win,98.54100000000004,147.81150000000005,4863,4872,long
-106.0455000000009,loss,102.74549999999994,154.1182499999999,4876,4884,long
153.14250000000055,win,104.29500000000027,156.44250000000042,5108,5111,long
-111.43350000000127,loss,108.13350000000028,162.2002500000004,5117,5120,long
145.43849999999946,win,99.1589999999999,148.73849999999985,5160,5163,long
-101.58899999999976,loss,98.2889999999999,147.43349999999984,5164,5172,long
147.47475000000048,win,100.51649999999988,150.7747499999998,5178,5186,long
152.10074999999887,win,103.60049999999983,155.40074999999973,5188,5191,long
158.51100000000014,win,107.87399999999991,161.81099999999986,5196,5198,long
173.90775000000002,win,118.13849999999984,177.20774999999975,5208,5209,long
-171.88200000000126,loss,168.58200000000025,252.87300000000036,5272,5286,long
-192.1709999999992,loss,188.87100000000018,283.30650000000026,5293,5295,long
191.549999999999,win,129.90000000000003,194.85000000000005,5429,5431,long
176.05199999999894,win,119.56799999999996,179.35199999999995,5555,5565,long
207.61274999999995,win,140.60850000000002,210.91275000000002,5591,5609,long
222.12750000000068,win,150.28499999999994,225.4274999999999,5610,5612,long
-156.55800000000073,loss,153.25799999999992,229.8869999999999,5621,5626,long
-105.88649999999988,loss,102.58649999999975,153.8797499999996,5968,5971,long
162.87375000000037,win,110.78250000000004,166.17375000000004,6139,6154,long
153.84899999999942,win,104.76600000000015,157.14900000000023,6156,6168,long
-111.03599999999987,loss,107.73600000000019,161.6040000000003,6187,6190,long
166.39725000000152,win,113.13150000000024,169.6972500000004,6218,6226,long
-115.2990000000007,loss,111.99900000000011,167.99850000000015,6231,6239,long
-104.60400000000008,loss,101.30399999999997,151.95599999999996,6279,6293,long
-91.76549999999979,loss,88.46549999999998,132.69824999999997,6365,6370,long
-88.90199999999895,loss,85.6019999999999,128.40299999999985,6401,6402,long
127.32824999999976,win,87.08549999999988,130.6282499999998,6411,6415,long
-91.43249999999925,loss,88.13249999999978,132.19874999999968,6416,6429,long
126.97499999999918,win,86.84999999999995,130.27499999999992,6540,6559,long
-86.13149999999978,loss,82.83149999999999,124.24724999999998,6564,6573,long
-71.69999999999918,loss,68.40000000000006,102.6000000000001,6698,6714,long
106.59450000000034,win,73.26299999999986,109.8944999999998,6726,6729,long
-15.200000000000546,loss,72.4739999999998,108.71099999999971,6745,6765,long
106.2637499999998,win,73.04249999999989,109.56374999999984,6771,6774,long
112.34325000000054,win,77.09549999999996,115.64324999999994,6780,6790,long
-84.20549999999893,loss,80.90549999999988,121.35824999999983,6792,6796,long
-83.82149999999983,loss,80.52150000000015,120.78225000000022,6974,6976,long
-80.83950000000031,loss,77.53950000000007,116.30925000000012,6997,7004,long
101.29575000000087,win,69.73049999999994,104.59574999999991,7087,7088,long
-76.57350000000024,loss,73.27349999999993,109.91024999999989,7095,7095,long
-79.31400000000012,loss,76.01399999999995,114.02099999999993,7100,7102,long
112.1385000000002,win,76.95899999999988,115.43849999999982,7121,7123,long
-80.19750000000003,loss,76.89749999999984,115.34624999999977,7124,7135,long
115.38975000000092,win,79.12649999999987,118.6897499999998,7155,7157,long
136.3597500000007,win,93.1065,139.65975,7322,7329,long
35.099999999999184,win,83.60549999999996,125.40824999999994,7896,7916,long
-86.87400000000098,loss,83.57400000000014,125.36100000000022,7927,7945,long
27.10000000000191,win,78.00450000000022,117.00675000000034,8046,8066,long
-71.63699999999908,loss,68.33700000000012,102.50550000000018,8089,8091,long
101.3205000000009,win,69.74700000000003,104.62050000000005,8095,8102,long
104.77649999999967,win,72.05100000000009,108.07650000000012,8104,8113,long
