pnl_pip,outcome,sl_pip,tp_pip,entry_bar,exit_bar,direction
-317.3744999999993,loss,314.07449999999994,471.1117499999999,545,548,long
-296.4645000000003,loss,293.16450000000003,439.74675,575,583,long
325.60274999999973,win,219.26850000000005,328.9027500000001,830,833,long
314.43374999999986,win,211.8225,317.73375,847,855,long
306.48450000000065,win,206.52299999999988,309.7844999999998,857,863,long
-212.6685000000005,loss,209.36849999999987,314.0527499999998,865,868,long
-204.47250000000014,loss,201.17249999999999,301.75874999999996,876,881,long
-206.0189999999996,loss,202.71900000000005,304.0785000000001,885,899,long
-275.8604999999996,loss,272.5605,408.84075,1341,1357,long
-202.65899999999948,loss,199.35900000000007,299.0385000000001,1556,1559,long
294.6922499999998,win,198.66149999999996,297.99224999999996,1578,1584,long
108.80000000000037,win,186.91049999999996,280.36574999999993,1598,1618,long
-185.79450000000026,loss,182.49450000000002,273.74175,1622,1630,long
40.099999999999184,win,153.0164999999999,229.52474999999984,1765,1785,long
-144.27600000000058,loss,140.9759999999999,211.46399999999988,1792,1794,long
334.3777500000003,win,225.11849999999995,337.6777499999999,2053,2059,long
-231.00299999999908,loss,227.70299999999995,341.5544999999999,2064,2077,long
-171.71850000000023,loss,168.41849999999985,252.6277499999998,2227,2235,long
228.94950000000034,win,154.83299999999986,232.2494999999998,2439,2443,long
-163.5839999999992,loss,160.28399999999996,240.42599999999996,2445,2450,long
225.2685000000012,win,152.37900000000013,228.56850000000023,2586,2597,long
218.60624999999953,win,147.9375000000001,221.90625000000017,2599,2601,long
225.78149999999977,win,152.7210000000001,229.08150000000015,2605,2605,long
234.53625000000028,win,158.5575000000001,237.83625000000015,2611,2611,long
278.73300000000125,win,188.0220000000002,282.0330000000003,2637,2642,long
-200.9175000000012,loss,197.6175000000002,296.42625000000027,2645,2649,long
-29.49999999999891,loss,222.40949999999998,333.61424999999997,2722,2742,long
-187.40100000000058,loss,184.10099999999986,276.15149999999977,2790,2790,long
305.56874999999917,win,205.91249999999977,308.86874999999964,2803,2813,long
-212.06099999999952,loss,208.7609999999998,313.14149999999967,2818,2822,long
242.84100000000007,win,164.0940000000001,246.14100000000016,3117,3124,long
-153.37949999999938,loss,150.07950000000014,225.11925000000022,3148,3154,long
-136.57499999999874,loss,133.27499999999986,199.9124999999998,3202,3204,long
194.4884999999992,win,131.8589999999999,197.78849999999983,3213,3217,long
-134.0069999999999,loss,130.7069999999998,196.0604999999997,3218,3222,long
-126.81149999999961,loss,123.51149999999991,185.26724999999988,3291,3294,long
155.62875000000003,win,105.95249999999989,158.92874999999984,3385,3398,long
157.33875000000052,win,107.0924999999999,160.63874999999985,3405,3408,long
165.31049999999976,win,112.40700000000007,168.61050000000012,3557,3559,long
168.04199999999963,win,114.2280000000001,171.34200000000013,3565,3575,long
-120.1769999999995,loss,116.8769999999999,175.31549999999984,3591,3598,long
182.80875000000077,win,124.07249999999983,186.10874999999973,3963,3977,long
