signal_bar,entry_bar,exit_bar,direction,entry_price,exit_price,outcome,pnl_pip,sl_pip,bars_held
54,55,63,short,1347.95,1331.5056,win,161.14400000000086,101.63885714285726,8
94,95,110,long,1351.55,1363.5,win,116.20000000000046,151.2468571428566,15
124,125,136,long,1373.0,1387.0483,win,137.18299999999925,86.82914285714278,11
139,140,141,long,1394.5,1406.7402,win,119.10199999999959,75.65371428571406,1
164,165,169,long,1418.7,1437.3396,win,183.09599999999972,115.20685714285729,4
228,229,234,long,1433.35,1423.8645142857142,loss,-98.15485714285687,94.85485714285723,5
240,241,249,short,1419.25,1428.372057142857,loss,-94.52057142857102,91.22057142857068,8
265,266,273,long,1448.3,1464.7738,win,161.43799999999982,101.82057142857109,7
294,295,301,long,1474.05,1491.9938,win,176.1380000000001,110.90628571428593,6
381,382,383,short,1476.15,1491.8168,loss,-159.96799999999968,156.66800000000006,1
398,399,414,long,1517.3,1536.05,win,184.2,130.92514285714262,15
417,418,429,long,1538.15,1529.0733714285714,loss,-94.06628571428728,90.7662857142865,11
437,438,438,long,1552.6,1542.2301714285713,loss,-106.9982857142857,103.69828571428589,0
456,457,472,short,1524.8,1524.95,loss,-4.800000000000909,106.12114285714385,15
568,569,571,long,1641.05,1662.0220000000002,win,206.42000000000206,129.6228571428588,2
582,583,586,long,1698.2,1728.4869000000003,win,299.56900000000286,187.19600000000122,3
617,618,619,long,1825.2,1864.0178,win,384.8780000000003,239.9234285714288,1
635,636,637,short,1709.7,1745.797542857143,loss,-364.27542857143027,360.9754285714296,1
696,697,701,short,1782.35,1813.5775999999998,loss,-315.5759999999994,312.27600000000007,4
716,717,720,short,1736.15,1689.9772999999998,win,458.42700000000303,285.3822857142877,3
794,795,800,short,1622.4,1641.8737142857144,loss,-198.03714285714324,194.73714285714394,5
808,809,816,long,1695.75,1731.5935,win,355.1349999999995,221.54000000000002,7
912,913,925,long,1744.95,1727.566,loss,-177.14000000000016,173.84,12
942,943,944,short,1692.0,1662.5607999999997,win,291.09200000000254,181.95657142857232,1
988,989,991,short,1566.15,1544.77424,win,210.45760000000126,132.11840000000046,2
1020,1021,1036,long,1636.6,1644.14,win,72.10000000000191,171.3868571428576,15
1054,1055,1063,long,1671.25,1657.6347542857138,loss,-139.45245714286176,136.15245714286084,8
1095,1096,1100,short,1715.53,1731.2943200000002,loss,-160.94320000000226,157.64320000000123,4
1160,1161,1164,long,1787.84,1774.9364685714286,loss,-132.33531428571342,129.03531428571247,3
1164,1165,1165,short,1723.81,1703.07124,win,204.08759999999955,128.1812571428565,0
1203,1204,1219,short,1657.87,1649.78,win,77.59999999999918,161.98011428571763,15
1236,1237,1244,long,1684.85,1670.6193485714286,loss,-145.60651428571265,142.3065142857135,7
1324,1325,1332,long,1658.51,1647.6501485714284,loss,-111.89851428571573,108.59851428571481,7
1355,1356,1356,short,1626.49,1609.78296,win,163.77040000000005,103.26217142857115,0
1371,1372,1378,short,1562.15,1539.5766800000008,win,222.43319999999284,139.52022857142424,6
1390,1391,1395,long,1597.9,1580.9363657142858,loss,-172.93634285714307,169.63634285714363,4
1428,1429,1440,long,1613.95,1638.0384000000004,win,237.5840000000032,148.88457142857317,11
1484,1485,1500,short,1573.97,1572.27,win,13.700000000000454,144.6203428571441,15
1537,1538,1539,short,1565.61,1578.187657142857,loss,-129.07657142857107,125.77657142857011,1
1580,1581,1584,long,1601.96,1620.3467600000004,win,180.5676000000032,113.64411428571587,3
1637,1638,1644,short,1598.86,1609.0765828571432,loss,-105.46582857143294,102.16582857143192,6
1656,1657,1661,long,1637.69,1652.9211600000003,win,149.01160000000272,94.14011428571543,4
1670,1671,1673,long,1675.31,1664.9080685714284,loss,-107.31931428571515,104.01931428571402,2
1692,1693,1703,long,1692.91,1712.02882,win,187.88819999999913,118.16880000000008,10
1719,1720,1720,long,1743.7,1731.7468342857146,loss,-122.83165714285433,119.53165714285504,0
1760,1761,1762,short,1744.77,1756.0665714285713,loss,-116.26571428571269,112.96571428571207,1
1783,1784,1788,long,1788.45,1777.1994628571424,loss,-115.80537142857638,112.50537142857681,4
1810,1811,1826,short,1743.15,1737.32,win,55.00000000000155,103.08045714285292,15
1835,1836,1851,short,1712.7,1712.93,loss,-5.600000000000182,94.3400000000022,15
1868,1869,1875,short,1678.3,1687.180377142857,loss,-92.10377142857014,88.80377142856958,6
1928,1929,1938,long,1748.68,1740.3853485714287,loss,-86.24651428571342,82.94651428571349,9
1996,1997,2004,short,1673.25,1657.9276999999997,win,149.92300000000267,94.7034285714299,7
2028,2029,2031,long,1674.56,1689.4236600000002,win,145.33660000000208,91.86868571428685,2
2037,2038,2038,short,1650.55,1634.1193199999996,win,161.00680000000392,101.55405714285926,0
2066,2067,2075,long,1680.71,1669.96584,loss,-110.74159999999965,107.4416000000006,8
2102,2103,2106,short,1653.45,1661.4496685714291,loss,-83.29668571429083,79.99668571428994,3
2142,2143,2143,short,1660.58,1644.6706799999995,win,155.79320000000433,98.33165714285943,0
2170,2171,2172,short,1594.34,1577.5467200000003,win,164.6327999999964,103.79519999999815,1
2283,2284,2285,short,1580.63,1567.0031000000001,win,132.96899999999977,84.22457142857098,1
2315,2316,2316,short,1506.13,1485.4304399999996,win,203.69560000000473,127.93897142857433,0
2395,2396,2396,short,1423.5,1439.0668571428573,loss,-158.96857142857317,155.66857142857364,0
2417,2418,2419,short,1344.5,1364.5885142857142,loss,-204.18514285714156,200.88514285714155,1
