signal_bar,entry_bar,exit_bar,direction,entry_price,exit_price,outcome,pnl_pip,sl_pip,bars_held,t_entry,t_exit,src_card
53900,969859,969871,short,1605.99,1594.1360621900826,win,115.23937809917398,73.26290364596602,1,1585656000000000000,1585659600000000000,H1
107486,970843,971455,long,1623.5,1617.4188544440308,loss,-64.11145555969215,60.811455559692845,2,1585951200000000000,1586134800000000000,M30
107505,971557,971557,long,1623.16,1630.8312346355071,win,73.41234635507062,47.41183334676752,0,1586165400000000000,1586165400000000000,M30
107643,972421,972427,long,1650.47,1655.8204503326144,win,50.20450332614401,33.06829624607102,1,1586424600000000000,1586426400000000000,M30
108418,979903,979909,long,1703.81,1700.5383356440182,loss,-36.01664355981784,32.71664355981796,1,1588669200000000000,1588671000000000000,M30
54475,980275,980275,short,1696.72,1688.1662922794308,win,82.23707720569264,52.86593152391442,0,1588780800000000000,1588780800000000000,H1
108698,982273,982285,long,1706.52,1711.164472267046,win,43.144722670460126,28.70502019187872,2,1589380200000000000,1589383800000000000,M30
108951,984451,984469,short,1745.25,1740.0964805349474,win,48.235194650525685,31.851170983018893,3,1590033600000000000,1590039000000000000,M30
55101,991711,991747,short,1722.15,1714.089981833556,win,77.30018166444025,49.81469818568608,3,1592211600000000000,1592222400000000000,H1
109825,992323,992329,short,1719.86,1714.748288545127,win,47.81711454872875,31.592777842230724,1,1592395200000000000,1592397000000000000,M30
110241,996103,996103,short,1765.78,1767.9976194045232,loss,-25.47619404523248,22.17619404523268,0,1593529200000000000,1593529200000000000,M30
56240,1011895,1011943,long,1944.46,1958.9974092689135,win,142.07409268913733,89.8480177312342,4,1598266800000000000,1598281200000000000,H1
56807,1021987,1021999,short,1852.32,1858.3759124972737,loss,-63.85912497273766,60.55912497273663,1,1601294400000000000,1601298000000000000,H1
56811,1022035,1022083,long,1867.89,1878.3851312347956,win,101.6513123479528,64.86484075893209,4,1601308800000000000,1601323200000000000,H1
