pnl_pip,outcome,sl_pip,tp_pip,entry_bar,exit_bar,direction
-258.2088000000006,loss,254.90880000000004,524.6023104,715,721,short
367.29999999999944,win,210.2908560000001,432.7785816480002,799,814,long
-175.46265600000044,loss,172.16265600000006,354.31074604800006,874,874,short
343.26474686400087,win,168.3988079999999,346.56474686399974,1071,1079,long
372.53933587199907,win,182.62358399999988,375.8393358719997,1085,1092,long
63.599999999998275,win,137.1648479999998,282.2852571839996,1246,1261,long
256.16086824000075,win,126.07427999999993,259.4608682399998,1267,1280,long
-127.23986399999903,loss,123.93986399999979,255.06824011199956,1294,1299,long
-128.76880800000055,loss,125.4688079999997,258.21480686399934,1629,1631,short
267.0010786560003,win,131.3416319999997,270.30107865599933,1642,1646,short
-131.5837440000003,loss,128.28374399999996,264.0079451519999,1716,1720,short
258.0325780800005,win,126.98376000000007,261.33257808000013,1736,1736,short
403.7824924320004,win,197.80490400000014,407.08249243200027,1872,1882,short
366.86661527999985,win,179.86715999999993,370.16661527999986,2059,2065,short
-135.7304640000014,loss,132.43046400000028,272.54189491200054,2229,2234,short
-137.45275199999998,loss,134.15275200000025,276.0863636160005,2235,2238,long
-138.06585600000136,loss,134.76585600000027,277.3481316480005,2241,2247,short
-124.78235999999997,loss,121.48236000000001,250.01069688000004,2497,2499,short
-125.1537839999999,loss,121.85378399999992,250.7750874719998,2524,2534,short
-94.79241600000096,loss,91.49241599999999,188.29139212799996,2636,2637,long
219.8209018079994,win,108.41637600000006,223.12090180800007,2923,2931,short
-116.70643199999931,loss,113.40643200000011,233.3904370560002,2938,2938,short
-126.39525599999915,loss,123.09525600000015,253.33003684800028,2954,2958,short
-115.18511999999946,loss,111.88511999999992,230.2595769599998,3300,3307,short
201.92316729599878,win,99.71971199999996,205.22316729599993,3366,3376,short
-96.18271200000054,loss,92.882712,191.15262129599998,3404,3409,long
-91.21682400000127,loss,87.91682400000018,180.93282379200036,3469,3469,short
-118.74926399999894,loss,115.44926399999997,237.5945853119999,3546,3548,long
-110.12001599999921,loss,106.82001600000011,219.83559292800024,3615,3619,long
-107.64470400000009,loss,104.34470400000006,214.74140083200012,3620,3625,long
209.23723344000035,win,103.27367999999997,212.53723343999994,3632,3640,long
199.90486200000004,win,98.73900000000002,203.20486200000005,3897,3899,long
-126.14848799999963,loss,122.8484879999998,252.82218830399958,4177,4185,long
23.700000000000454,win,100.0580639999998,205.91949571199962,4419,4434,short
-104.93407199999938,loss,101.63407199999976,209.1629201759995,4486,4486,long
-98.42270400000034,loss,95.12270399999998,195.76252483199994,4752,4753,short
-89.02898399999985,loss,85.72898399999994,176.43024907199987,4801,4802,long
-72.30091199999906,loss,69.00091199999989,142.00387689599975,5027,5038,long
146.34254726399985,win,72.71260799999996,149.6425472639999,5087,5097,long
-88.7224320000003,loss,85.42243199999999,175.79936505599997,5130,5144,short
164.31357950399996,win,81.44488799999999,167.61357950399997,5358,5368,long
-107.60399999999963,loss,104.30399999999995,214.65763199999986,5430,5436,short
