signal_bar,entry_bar,exit_bar,direction,entry_price,exit_price,outcome,pnl_pip,sl_pip,bars_held,t_entry,t_exit,src_card
8220,62724,62838,long,1756.24,1756.56,loss,-0.10000000000063647,148.94102399999983,15,1633046400000000000,1633651200000000000,XAUUSD_H8
8247,62929,62959,long,1792.66,1776.9923944000002,loss,-159.9760559999989,156.676056,4,1634169600000000000,1634284800000000000,XAUUSD_H8
8252,62967,63004,short,1767.25,1782.7914232,loss,-158.71423200000055,155.41423200000003,5,1634313600000000000,1634630400000000000,XAUUSD_H8
8258,63012,63081,long,1781.53,1813.5391178176,win,316.791178176001,155.53507200000004,9,1634659200000000000,1634918400000000000,XAUUSD_H8
8271,63111,63126,long,1807.34,1791.34142,loss,-163.28579999999948,159.98579999999995,2,1635206400000000000,1635264000000000000,XAUUSD_H8
8274,63134,63172,short,1792.99,1809.0355168,loss,-163.75516800000088,160.45516799999996,5,1635292800000000000,1635436800000000000,XAUUSD_H8
8298,63317,63370,long,1817.46,1850.6958076512,win,329.05807651200047,161.4956639999999,7,1636329600000000000,1636531200000000000,XAUUSD_H8
8322,63500,63538,long,1866.81,1851.0714168,loss,-160.68583199999995,157.38583199999988,5,1637193600000000000,1637337600000000000,XAUUSD_H8
8333,63583,63640,short,1785.93,1802.0893608000001,loss,-164.8936080000006,161.5936079999999,8,1637683200000000000,1637913600000000000,XAUUSD_H8
8342,63648,63648,long,1805.46,1789.5816240000001,loss,-162.0837599999989,158.78375999999986,0,1637942400000000000,1637942400000000000,XAUUSD_H8
8471,64625,64739,short,1799.74,1804.69,loss,-52.80000000000045,131.23605599999996,15,1643299200000000000,1643904000000000000,XAUUSD_H8
8510,64921,64944,short,1850.23,1864.140592,loss,-142.40591999999953,139.10591999999988,3,1644940800000000000,1645027200000000000,XAUUSD_H8
8514,64952,64967,long,1869.61,1898.1374757376,win,281.9747573760007,138.6174719999999,2,1645056000000000000,1645113600000000000,XAUUSD_H8
8530,65071,65071,long,1940.31,1970.3798693567999,win,297.39869356799926,146.11209599999998,0,1645689600000000000,1645689600000000000,XAUUSD_H8
8534,65102,65109,short,1887.27,1903.6640448,loss,-167.24044800000075,163.94044799999998,1,1645804800000000000,1646006400000000000,XAUUSD_H8
8541,65155,65162,long,1943.42,1925.7745616,loss,-179.75438400000104,176.45438399999992,1,1646179200000000000,1646208000000000000,XAUUSD_H8
8550,65223,65253,long,1976.11,2014.9598900607998,win,385.19890060799906,188.7749759999999,4,1646611200000000000,1646726400000000000,XAUUSD_H8
8556,65269,65276,long,2049.0,2028.2941296,loss,-210.35870400000096,207.05870399999984,1,1646784000000000000,1646812800000000000,XAUUSD_H8
8558,65284,65360,short,1989.62,1945.0452956048,win,442.44704395199886,216.5923439999998,10,1646841600000000000,1647302400000000000,XAUUSD_H8
8570,65376,65414,short,1922.7,1946.5278672,loss,-241.57867199999902,238.27867199999977,5,1647360000000000000,1647504000000000000,XAUUSD_H8
8598,65590,65651,short,1922.24,1948.3932104,loss,-264.83210400000036,261.53210399999983,8,1648512000000000000,1648742400000000000,XAUUSD_H8
8677,66191,66199,long,1901.34,1881.4679256,loss,-202.02074399999975,198.7207440000001,1,1651737600000000000,1651766400000000000,XAUUSD_H8
8684,66244,66313,short,1864.27,1822.5934354144,win,413.4656458560009,202.51003200000014,9,1652112000000000000,1652371200000000000,XAUUSD_H8
8694,66321,66427,short,1821.95,1842.3906584000001,loss,-207.70658400000076,204.40658400000007,14,1652400000000000000,1652976000000000000,XAUUSD_H8
8765,66858,66970,long,1831.46,1837.65,win,58.60000000000055,187.41902399999987,15,1655308800000000000,1655913600000000000,XAUUSD_H8
8811,67204,67318,short,1739.29,1727.87,win,110.90000000000073,171.84974399999976,15,1657152000000000000,1657756800000000000,XAUUSD_H8
8828,67333,67447,short,1709.19,1718.17,loss,-93.10000000000018,177.20104799999987,15,1657814400000000000,1658419200000000000,XAUUSD_H8
8880,67728,67842,long,1788.56,1781.84,loss,-70.50000000000027,171.99220799999992,15,1660003200000000000,1660608000000000000,XAUUSD_H8
8981,68495,68563,short,1645.96,1661.7523888,loss,-161.22388800000027,157.92388799999978,9,1663948800000000000,1664380800000000000,XAUUSD_H8
8991,68571,68578,long,1659.57,1643.0194992,loss,-168.8050080000001,165.50500799999975,1,1664409600000000000,1664438400000000000,XAUUSD_H8
9000,68639,68737,long,1698.18,1681.1975280000001,loss,-173.12471999999917,169.8247199999998,13,1664841600000000000,1665388800000000000,XAUUSD_H8
9014,68745,68837,short,1676.96,1640.5213434128,win,361.08656587200056,177.05858399999977,12,1665417600000000000,1665763200000000000,XAUUSD_H8
9027,68844,68851,short,1644.1,1662.6441063999998,loss,-188.7410639999992,185.4410639999999,1,1665964800000000000,1665993600000000000,XAUUSD_H8
9029,68859,68859,long,1666.42,1647.7142224000002,loss,-190.3577759999992,187.05777599999982,0,1666022400000000000,1666022400000000000,XAUUSD_H8
9036,68913,68951,short,1629.53,1648.2928904,loss,-190.9289040000006,187.6289039999998,5,1666224000000000000,1666368000000000000,XAUUSD_H8
9042,68958,68988,long,1657.69,1638.4770760000001,loss,-195.4292399999993,192.12923999999987,4,1666569600000000000,1666684800000000000,XAUUSD_H8
9062,69111,69149,long,1650.1,1630.9538559999999,loss,-194.7614400000005,191.46143999999984,5,1667318400000000000,1667462400000000000,XAUUSD_H8
9070,69172,69225,long,1646.96,1686.4303029728,win,391.40302972800026,191.78961599999988,7,1667548800000000000,1667923200000000000,XAUUSD_H8
9078,69233,69271,long,1710.87,1750.5400392815998,win,393.4003928159988,192.76015199999992,5,1667952000000000000,1668096000000000000,XAUUSD_H8
9229,70369,70406,long,1931.39,1914.3431648,loss,-173.76835200000033,170.46835199999984,5,1674172800000000000,1674489600000000000,XAUUSD_H8
9244,70483,70566,short,1928.46,1945.7200224,loss,-175.90022400000026,172.60022399999977,11,1674777600000000000,1675267200000000000,XAUUSD_H8
9261,70612,70726,short,1886.51,1864.19,win,219.89999999999935,176.31827999999973,15,1675440000000000000,1676044800000000000,XAUUSD_H8
9285,70794,70907,short,1834.63,1825.12,win,91.80000000000219,185.42325599999972,15,1676476800000000000,1677081600000000000,XAUUSD_H8
9339,71204,71250,long,1896.56,1931.4447447536,win,345.5474475359999,169.50799199999977,6,1678723200000000000,1678896000000000000,XAUUSD_H8
9351,71296,71296,long,1950.32,1986.8316925375998,win,361.81692537599855,177.41347199999973,0,1679068800000000000,1679068800000000000,XAUUSD_H8
9357,71342,71365,short,1952.71,1971.3632440000001,loss,-189.83244000000087,186.53243999999975,3,1679414400000000000,1679500800000000000,XAUUSD_H8
9361,71372,71425,long,1969.89,1951.4863224,loss,-187.33677600000038,184.03677599999986,7,1679529600000000000,1679904000000000000,XAUUSD_H8
9369,71433,71448,short,1945.64,1964.4692888000002,loss,-191.59288800000087,188.29288799999986,2,1679932800000000000,1679990400000000000,XAUUSD_H8
9388,71578,71624,long,2020.0,2000.7284368,loss,-196.01563199999947,192.71563199999994,6,1680652800000000000,1681084800000000000,XAUUSD_H8
9405,71708,71723,long,2045.11,2025.0151984,loss,-204.24801599999984,200.94801600000002,2,1681401600000000000,1681459200000000000,XAUUSD_H8
9409,71738,71852,short,1999.96,1979.49,win,201.40000000000026,207.080328,15,1681689600000000000,1682294400000000000,XAUUSD_H8
9448,72035,72065,long,2042.66,2021.0716160000002,loss,-219.18383999999907,215.88384000000005,4,1683158400000000000,1683273600000000000,XAUUSD_H8
9453,72073,72110,short,2010.35,2032.0835192,loss,-220.63519200000047,217.33519200000006,5,1683302400000000000,1683619200000000000,XAUUSD_H8
