entry_bar,exit_bar,pnl_pip,outcome,sl_pip,tp_pip,exit_kind,direction
234990,234994,36.30000000000037,win,160.52000000000058,160.52000000000058,0,long
235033,235037,47.99999999999882,win,160.52000000000058,160.52000000000058,0,long
235039,235043,57.900000000001185,win,160.52000000000058,160.52000000000058,0,long
235121,235125,-8.699999999999637,loss,160.52000000000058,160.52000000000058,0,long
235126,235130,-53.10000000000018,loss,160.52000000000058,160.52000000000058,0,long
235225,235229,50.69999999999864,win,160.52000000000058,160.52000000000058,0,long
235316,235320,10.900000000000727,win,160.52000000000058,160.52000000000058,0,long
235382,235386,-5.8,loss,160.52000000000058,160.52000000000058,0,long
235766,235770,-38.99999999999936,loss,160.52000000000058,160.52000000000058,0,long
236131,236135,68.90000000000028,win,160.52000000000058,160.52000000000058,0,long
236232,236236,-17.09999999999882,loss,160.52000000000058,160.52000000000058,0,long
236242,236246,38.79999999999809,win,160.52000000000058,160.52000000000058,0,long
236321,236325,22.199999999999545,win,160.52000000000058,160.52000000000058,0,long
236412,236416,25.09999999999918,win,160.52000000000058,160.52000000000058,0,long
236452,236456,-36.59999999999927,loss,160.52000000000058,160.52000000000058,0,long
236510,236514,-13.499999999999819,loss,160.52000000000058,160.52000000000058,0,long
236774,236778,22.099999999999635,win,160.52000000000058,160.52000000000058,0,long
236868,236872,11.500000000000181,win,160.52000000000058,160.52000000000058,0,long
236876,236880,11.300000000000363,win,160.52000000000058,160.52000000000058,0,long
239713,239717,0.09999999999918163,win,160.52000000000058,160.52000000000058,0,long
239981,239985,-66.60000000000154,loss,160.52000000000058,160.52000000000058,0,long
