entry_bar,exit_bar,pnl_pip,outcome,sl_pip,tp_pip,exit_kind,direction,t_entry,t_exit,src_card
29192,29196,40.400000000001185,win,160.52000000000058,160.52000000000058,0,long,1326471300000000000,1326474900000000000,XAUUSD-M15
29668,29672,11.500000000000181,win,160.52000000000058,160.52000000000058,0,long,1326899700000000000,1326903300000000000,XAUUSD-M15
30354,30358,97.799999999999,win,160.52000000000058,160.52000000000058,0,long,1327517100000000000,1327520700000000000,XAUUSD-M15
30359,30367,130.4999999999988,win,307.89599999999876,307.89599999999876,0,long,1327521600000000000,1327528800000000000,XAUUSD-M30
30419,30423,6.7,win,160.52000000000058,160.52000000000058,0,long,1327575600000000000,1327579200000000000,XAUUSD-M15
30424,30428,-19.59999999999882,loss,160.52000000000058,160.52000000000058,0,long,1327580100000000000,1327583700000000000,XAUUSD-M15
30431,30439,46.10000000000055,win,307.89599999999876,307.89599999999876,0,long,1327586400000000000,1327593600000000000,XAUUSD-M30
30494,30498,20.600000000001,win,160.52000000000058,160.52000000000058,0,long,1327643100000000000,1327646700000000000,XAUUSD-M15
30537,30541,43.50000000000064,win,160.52000000000058,160.52000000000058,0,long,1327681800000000000,1327685400000000000,XAUUSD-M15
30926,30930,16.100000000000545,win,160.52000000000058,160.52000000000058,0,long,1328031900000000000,1328035500000000000,XAUUSD-M15
31023,31027,0.4000000000011825,win,160.52000000000058,160.52000000000058,0,long,1328119200000000000,1328122800000000000,XAUUSD-M15
31210,31214,-60.499999999997996,loss,160.52000000000058,160.52000000000058,0,long,1328287500000000000,1328291100000000000,XAUUSD-M15
31473,31477,-3.699999999999636,loss,160.52000000000058,160.52000000000058,0,long,1328524200000000000,1328527800000000000,XAUUSD-M15
31482,31486,-51.300000000001816,loss,160.52000000000058,160.52000000000058,0,long,1328532300000000000,1328535900000000000,XAUUSD-M15
31491,31499,29.2,win,307.89599999999876,307.89599999999876,0,long,1328540400000000000,1328547600000000000,XAUUSD-M30
31592,31596,72.99999999999882,win,160.52000000000058,160.52000000000058,0,long,1328631300000000000,1328634900000000000,XAUUSD-M15
31599,31607,36.20000000000046,win,307.89599999999876,307.89599999999876,0,long,1328637600000000000,1328644800000000000,XAUUSD-M30
31691,31695,-5.600000000000182,loss,160.52000000000058,160.52000000000058,0,long,1328720400000000000,1328724000000000000,XAUUSD-M15
31699,31707,40.20000000000137,win,307.89599999999876,307.89599999999876,0,long,1328727600000000000,1328734800000000000,XAUUSD-M30
31780,31784,-40.29999999999818,loss,160.52000000000058,160.52000000000058,0,long,1328800500000000000,1328804100000000000,XAUUSD-M15
31867,31875,-22.399999999998546,loss,307.89599999999876,307.89599999999876,0,long,1328878800000000000,1328886000000000000,XAUUSD-M30
32270,32274,-54.80000000000091,loss,160.52000000000058,160.52000000000058,0,long,1329241500000000000,1329245100000000000,XAUUSD-M15
32462,32466,-21.699999999999182,loss,160.52000000000058,160.52000000000058,0,long,1329414300000000000,1329417900000000000,XAUUSD-M15
32468,32472,24.399999999999817,win,160.52000000000058,160.52000000000058,0,long,1329419700000000000,1329423300000000000,XAUUSD-M15
33705,33713,-156.29999999999956,loss,307.89599999999876,307.89599999999876,0,long,1330533000000000000,1330540200000000000,XAUUSD-M30
33893,33897,82.40000000000164,win,160.52000000000058,160.52000000000058,0,long,1330702200000000000,1330705800000000000,XAUUSD-M15
34185,34193,-21.199999999999637,loss,307.89599999999876,307.89599999999876,0,long,1330965000000000000,1330972200000000000,XAUUSD-M30
34275,34283,33.50000000000064,win,307.89599999999876,307.89599999999876,0,long,1331046000000000000,1331053200000000000,XAUUSD-M30
34569,34573,9.799999999999454,win,160.52000000000058,160.52000000000058,0,long,1331310600000000000,1331314200000000000,XAUUSD-M15
34965,34968,-163.8200000000006,loss,160.52000000000058,160.52000000000058,2,long,1331667000000000000,1331669700000000000,XAUUSD-M15
35025,35029,46.20000000000046,win,160.52000000000058,160.52000000000058,0,long,1331721000000000000,1331724600000000000,XAUUSD-M15
35031,35039,-173.00000000000028,loss,307.89599999999876,307.89599999999876,0,long,1331726400000000000,1331733600000000000,XAUUSD-M30
35108,35112,11.399999999997998,win,160.52000000000058,160.52000000000058,0,long,1331795700000000000,1331799300000000000,XAUUSD-M15
35115,35119,-3.0000000000002727,loss,160.52000000000058,160.52000000000058,0,long,1331802000000000000,1331805600000000000,XAUUSD-M15
35133,35137,-14.49999999999891,loss,160.52000000000058,160.52000000000058,0,long,1331818200000000000,1331821800000000000,XAUUSD-M15
35233,35241,29.10000000000009,win,307.89599999999876,307.89599999999876,0,long,1331908200000000000,1331915400000000000,XAUUSD-M30
35812,35816,21.200000000000454,win,160.52000000000058,160.52000000000058,0,long,1332429300000000000,1332432900000000000,XAUUSD-M15
37064,37068,-103.69999999999963,loss,160.52000000000058,160.52000000000058,0,long,1333556100000000000,1333559700000000000,XAUUSD-M15
37652,37656,-2.2999999999986356,loss,160.52000000000058,160.52000000000058,0,long,1334085300000000000,1334088900000000000,XAUUSD-M15
41099,41103,39.000000000000185,win,160.52000000000058,160.52000000000058,0,long,1337187600000000000,1337191200000000000,XAUUSD-M15
41111,41119,35.20000000000137,win,307.89599999999876,307.89599999999876,0,long,1337198400000000000,1337205600000000000,XAUUSD-M30
41190,41192,157.22000000000057,win,160.52000000000058,160.52000000000058,1,long,1337269500000000000,1337271300000000000,XAUUSD-M15
41284,41288,22.69999999999909,win,160.52000000000058,160.52000000000058,0,long,1337354100000000000,1337357700000000000,XAUUSD-M15
41766,41768,-163.8200000000006,loss,160.52000000000058,160.52000000000058,2,long,1337787900000000000,1337789700000000000,XAUUSD-M15
41847,41855,-15.400000000000365,loss,307.89599999999876,307.89599999999876,0,long,1337860800000000000,1337868000000000000,XAUUSD-M30
41957,41965,-21.30000000000182,loss,307.89599999999876,307.89599999999876,0,long,1337959800000000000,1337967000000000000,XAUUSD-M30
42356,42360,23.00000000000109,win,160.52000000000058,160.52000000000058,0,long,1338318900000000000,1338322500000000000,XAUUSD-M15
42437,42441,36.400000000000276,win,160.52000000000058,160.52000000000058,0,long,1338391800000000000,1338395400000000000,XAUUSD-M15
42445,42453,96.19999999999818,win,307.89599999999876,307.89599999999876,0,long,1338399000000000000,1338406200000000000,XAUUSD-M30
42534,42538,62.89999999999891,win,160.52000000000058,160.52000000000058,0,long,1338479100000000000,1338482700000000000,XAUUSD-M15
42625,42631,304.59599999999875,win,307.89599999999876,307.89599999999876,1,long,1338561000000000000,1338566400000000000,XAUUSD-M30
43127,43131,-15.000000000000728,loss,160.52000000000058,160.52000000000058,0,long,1339012800000000000,1339016400000000000,XAUUSD-M15
43201,43205,-0.9999999999998179,loss,160.52000000000058,160.52000000000058,0,long,1339079400000000000,1339083000000000000,XAUUSD-M15
43207,43213,-311.1959999999988,loss,307.89599999999876,307.89599999999876,2,long,1339084800000000000,1339090200000000000,XAUUSD-M30
43565,43569,-9.400000000001274,loss,160.52000000000058,160.52000000000058,0,long,1339407000000000000,1339410600000000000,XAUUSD-M15
43573,43577,39.899999999999366,win,160.52000000000058,160.52000000000058,0,long,1339414200000000000,1339417800000000000,XAUUSD-M15
43589,43593,26.000000000000636,win,160.52000000000058,160.52000000000058,0,long,1339428600000000000,1339432200000000000,XAUUSD-M15
43691,43699,-4.29999999999909,loss,307.89599999999876,307.89599999999876,0,long,1339520400000000000,1339527600000000000,XAUUSD-M30
44202,44206,18.700000000000454,win,160.52000000000058,160.52000000000058,0,long,1339980300000000000,1339983900000000000,XAUUSD-M15
44210,44214,-72.00000000000118,loss,160.52000000000058,160.52000000000058,0,long,1339987500000000000,1339991100000000000,XAUUSD-M15
44268,44272,-26.100000000002,loss,160.52000000000058,160.52000000000058,0,long,1340039700000000000,1340043300000000000,XAUUSD-M15
44466,44467,157.22000000000057,win,160.52000000000058,160.52000000000058,1,long,1340217900000000000,1340218800000000000,XAUUSD-M15
44471,44479,-20.70000000000009,loss,307.89599999999876,307.89599999999876,0,long,1340222400000000000,1340229600000000000,XAUUSD-M30
44546,44550,-94.60000000000109,loss,160.52000000000058,160.52000000000058,0,long,1340289900000000000,1340293500000000000,XAUUSD-M15
45313,45317,1.7999999999999092,win,160.52000000000058,160.52000000000058,0,long,1340980200000000000,1340983800000000000,XAUUSD-M15
45995,45999,-79.29999999999909,loss,160.52000000000058,160.52000000000058,0,long,1341594000000000000,1341597600000000000,XAUUSD-M15
48583,48587,-34.599999999998815,loss,160.52000000000058,160.52000000000058,0,long,1343923200000000000,1343926800000000000,XAUUSD-M15
52628,52632,13.400000000000727,win,160.52000000000058,160.52000000000058,0,long,1347563700000000000,1347567300000000000,XAUUSD-M15
54356,54360,-29.099999999999273,loss,160.52000000000058,160.52000000000058,0,long,1349118900000000000,1349122500000000000,XAUUSD-M15
57894,57898,-130.8,loss,160.52000000000058,160.52000000000058,0,long,1352303100000000000,1352306700000000000,XAUUSD-M15
63457,63461,68.50000000000064,win,160.52000000000058,160.52000000000058,0,long,1357309800000000000,1357313400000000000,XAUUSD-M15
63463,63471,-13.200000000000092,loss,307.89599999999876,307.89599999999876,0,long,1357315200000000000,1357322400000000000,XAUUSD-M30
63483,63687,4.499999999999727,win,307.89599999999876,307.89599999999876,0,long,1357333200000000000,1357516800000000000,XAUUSD-M30
68072,68076,1.1999999999981812,win,160.52000000000058,160.52000000000058,0,long,1361463300000000000,1361466900000000000,XAUUSD-M15
68556,68560,-32.89999999999809,loss,160.52000000000058,160.52000000000058,0,long,1361898900000000000,1361902500000000000,XAUUSD-M15
68845,68849,-6.199999999999636,loss,160.52000000000058,160.52000000000058,0,long,1362159000000000000,1362162600000000000,XAUUSD-M15
72874,72878,13.299999999998544,win,160.52000000000058,160.52000000000058,0,long,1365785100000000000,1365788700000000000,XAUUSD-M15
72879,72887,-42.200000000001,loss,307.89599999999876,307.89599999999876,0,long,1365789600000000000,1365796800000000000,XAUUSD-M30
73885,73889,21.000000000000636,win,160.52000000000058,160.52000000000058,0,long,1366695000000000000,1366698600000000000,XAUUSD-M15
73896,73900,-4.300000000001364,loss,160.52000000000058,160.52000000000058,0,long,1366704900000000000,1366708500000000000,XAUUSD-M15
74005,74009,4.7999999999994545,win,160.52000000000058,160.52000000000058,0,long,1366803000000000000,1366806600000000000,XAUUSD-M15
74016,74020,11.000000000000636,win,160.52000000000058,160.52000000000058,0,long,1366812900000000000,1366816500000000000,XAUUSD-M15
74065,74073,110.49999999999882,win,307.89599999999876,307.89599999999876,0,long,1366857000000000000,1366864200000000000,XAUUSD-M30
74119,74127,4.100000000000091,win,307.89599999999876,307.89599999999876,0,long,1366905600000000000,1366912800000000000,XAUUSD-M30
74133,74137,21.7,win,160.52000000000058,160.52000000000058,0,long,1366918200000000000,1366921800000000000,XAUUSD-M15
74157,74165,94.2,win,307.89599999999876,307.89599999999876,0,long,1366939800000000000,1366947000000000000,XAUUSD-M30
74166,74170,-62.90000000000036,loss,160.52000000000058,160.52000000000058,0,long,1366947900000000000,1366951500000000000,XAUUSD-M15
74573,74581,-56.49999999999936,loss,307.89599999999876,307.89599999999876,0,long,1367314200000000000,1367321400000000000,XAUUSD-M30
74593,74597,5.099999999999182,win,160.52000000000058,160.52000000000058,0,long,1367332200000000000,1367335800000000000,XAUUSD-M15
74701,74709,85.89999999999846,win,307.89599999999876,307.89599999999876,0,long,1367429400000000000,1367436600000000000,XAUUSD-M30
74740,74744,49.59999999999964,win,160.52000000000058,160.52000000000058,0,long,1367464500000000000,1367468100000000000,XAUUSD-M15
74787,74795,-26.900000000001274,loss,307.89599999999876,307.89599999999876,0,long,1367506800000000000,1367514000000000000,XAUUSD-M30
74883,74887,94.69999999999955,win,160.52000000000058,160.52000000000058,0,long,1367593200000000000,1367596800000000000,XAUUSD-M15
75552,75556,-26.599999999999273,loss,160.52000000000058,160.52000000000058,0,long,1368195300000000000,1368198900000000000,XAUUSD-M15
75557,75565,-75.30000000000045,loss,307.89599999999876,307.89599999999876,0,long,1368199800000000000,1368207000000000000,XAUUSD-M30
75956,75960,-7.100000000001091,loss,160.52000000000058,160.52000000000058,0,long,1368558900000000000,1368562500000000000,XAUUSD-M15
76033,76037,18.099999999998726,win,160.52000000000058,160.52000000000058,0,long,1368628200000000000,1368631800000000000,XAUUSD-M15
76103,76107,-52.29999999999863,loss,160.52000000000058,160.52000000000058,0,long,1368691200000000000,1368694800000000000,XAUUSD-M15
76175,76179,6.199999999998181,win,160.52000000000058,160.52000000000058,0,long,1368756000000000000,1368759600000000000,XAUUSD-M15
76180,76184,9.699999999999545,win,160.52000000000058,160.52000000000058,0,long,1368760500000000000,1368764100000000000,XAUUSD-M15
76187,76191,15.09999999999918,win,160.52000000000058,160.52000000000058,0,long,1368766800000000000,1368770400000000000,XAUUSD-M15
76201,76205,-14.899999999998546,loss,160.52000000000058,160.52000000000058,0,long,1368779400000000000,1368783000000000000,XAUUSD-M15
77298,77302,-27.800000000000455,loss,160.52000000000058,160.52000000000058,0,long,1369766700000000000,1369770300000000000,XAUUSD-M15
77478,77482,14.900000000001636,win,160.52000000000058,160.52000000000058,0,long,1369928700000000000,1369932300000000000,XAUUSD-M15
77579,77583,10.50000000000109,win,160.52000000000058,160.52000000000058,0,long,1370019600000000000,1370023200000000000,XAUUSD-M15
78759,78836,-97.79999999999818,loss,160.52000000000058,160.52000000000058,0,long,1371081600000000000,1371150900000000000,XAUUSD-M15
78845,78849,-20.099999999998364,loss,160.52000000000058,160.52000000000058,0,long,1371159000000000000,1371162600000000000,XAUUSD-M15
79470,79474,-25.400000000000365,loss,160.52000000000058,160.52000000000058,0,long,1371721500000000000,1371725100000000000,XAUUSD-M15
79477,79485,123.19999999999864,win,307.89599999999876,307.89599999999876,0,long,1371727800000000000,1371735000000000000,XAUUSD-M30
79942,79946,0.5999999999987269,win,160.52000000000058,160.52000000000058,0,long,1372146300000000000,1372149900000000000,XAUUSD-M15
79947,79951,58.899999999998,win,160.52000000000058,160.52000000000058,0,long,1372150800000000000,1372154400000000000,XAUUSD-M15
79978,79982,9.899999999999363,win,160.52000000000058,160.52000000000058,0,long,1372178700000000000,1372182300000000000,XAUUSD-M15
80021,80029,-99.69999999999872,loss,307.89599999999876,307.89599999999876,0,long,1372217400000000000,1372224600000000000,XAUUSD-M30
80619,80623,-22.900000000000365,loss,160.52000000000058,160.52000000000058,0,long,1372755600000000000,1372759200000000000,XAUUSD-M15
80646,80650,-36.400000000001725,loss,160.52000000000058,160.52000000000058,0,long,1372779900000000000,1372783500000000000,XAUUSD-M15
80719,80727,5.199999999999091,win,307.89599999999876,307.89599999999876,0,long,1372845600000000000,1372852800000000000,XAUUSD-M30
80731,80739,-44.30000000000136,loss,307.89599999999876,307.89599999999876,0,long,1372856400000000000,1372863600000000000,XAUUSD-M30
80933,80937,-30.8,loss,160.52000000000058,160.52000000000058,0,long,1373038200000000000,1373041800000000000,XAUUSD-M15
81432,81436,-78.00000000000027,loss,160.52000000000058,160.52000000000058,0,long,1373487300000000000,1373490900000000000,XAUUSD-M15
81447,81455,140.99999999999835,win,307.89599999999876,307.89599999999876,0,long,1373500800000000000,1373508000000000000,XAUUSD-M30
83448,83450,157.22000000000057,win,160.52000000000058,160.52000000000058,1,long,1375301700000000000,1375303500000000000,XAUUSD-M15
83481,83485,7.700000000001364,win,160.52000000000058,160.52000000000058,0,long,1375331400000000000,1375335000000000000,XAUUSD-M15
83527,83531,9.399999999999817,win,160.52000000000058,160.52000000000058,0,long,1375372800000000000,1375376400000000000,XAUUSD-M15
83616,83617,157.22000000000057,win,160.52000000000058,160.52000000000058,1,long,1375452900000000000,1375453800000000000,XAUUSD-M15
84882,84886,31.899999999999817,win,160.52000000000058,160.52000000000058,0,long,1376592300000000000,1376595900000000000,XAUUSD-M15
84955,84959,-7.200000000001,loss,160.52000000000058,160.52000000000058,0,long,1376658000000000000,1376661600000000000,XAUUSD-M15
84961,84965,-32.69999999999827,loss,160.52000000000058,160.52000000000058,0,long,1376663400000000000,1376667000000000000,XAUUSD-M15
85548,85552,-7.1999999999987265,loss,160.52000000000058,160.52000000000058,0,long,1377191700000000000,1377195300000000000,XAUUSD-M15
86125,86129,-28.39999999999991,loss,160.52000000000058,160.52000000000058,0,long,1377711000000000000,1377714600000000000,XAUUSD-M15
86977,86981,17.600000000001454,win,160.52000000000058,160.52000000000058,0,long,1378477800000000000,1378481400000000000,XAUUSD-M15
86983,86991,-15.600000000000183,loss,307.89599999999876,307.89599999999876,0,long,1378483200000000000,1378490400000000000,XAUUSD-M30
87207,87211,-3.799999999999545,loss,160.52000000000058,160.52000000000058,0,long,1378684800000000000,1378688400000000000,XAUUSD-M15
87654,87658,-19.600000000001092,loss,160.52000000000058,160.52000000000058,0,long,1379087100000000000,1379090700000000000,XAUUSD-M15
87677,87681,25.299999999999,win,160.52000000000058,160.52000000000058,0,long,1379107800000000000,1379111400000000000,XAUUSD-M15
87879,87883,6.600000000000091,win,160.52000000000058,160.52000000000058,0,long,1379289600000000000,1379293200000000000,XAUUSD-M15
87943,87947,-52.90000000000036,loss,160.52000000000058,160.52000000000058,0,long,1379347200000000000,1379350800000000000,XAUUSD-M15
88149,88151,304.59599999999875,win,307.89599999999876,307.89599999999876,1,long,1379532600000000000,1379534400000000000,XAUUSD-M30
88319,88327,-41.099999999999724,loss,307.89599999999876,307.89599999999876,0,long,1379685600000000000,1379692800000000000,XAUUSD-M30
88330,88334,18.299999999998544,win,160.52000000000058,160.52000000000058,0,long,1379695500000000000,1379699100000000000,XAUUSD-M15
88585,88589,-15.400000000000365,loss,160.52000000000058,160.52000000000058,0,long,1379925000000000000,1379928600000000000,XAUUSD-M15
88596,88600,-22.800000000000455,loss,160.52000000000058,160.52000000000058,0,long,1379934900000000000,1379938500000000000,XAUUSD-M15
89381,89385,-63.499999999999815,loss,160.52000000000058,160.52000000000058,0,long,1380641400000000000,1380645000000000000,XAUUSD-M15
89393,89401,38.499999999998366,win,307.89599999999876,307.89599999999876,0,long,1380652200000000000,1380659400000000000,XAUUSD-M30
89423,89427,7.3999999999993635,win,160.52000000000058,160.52000000000058,0,long,1380679200000000000,1380682800000000000,XAUUSD-M15
89477,89485,97.09999999999964,win,307.89599999999876,307.89599999999876,0,long,1380727800000000000,1380735000000000000,XAUUSD-M30
89580,89584,-2.6000000000006365,loss,160.52000000000058,160.52000000000058,0,long,1380820500000000000,1380824100000000000,XAUUSD-M15
90337,90341,9.399999999999817,win,160.52000000000058,160.52000000000058,0,long,1381501800000000000,1381505400000000000,XAUUSD-M15
90725,90729,-60.899999999999906,loss,160.52000000000058,160.52000000000058,0,long,1381851000000000000,1381854600000000000,XAUUSD-M15
90744,90748,-15.500000000000274,loss,160.52000000000058,160.52000000000058,0,long,1381868100000000000,1381871700000000000,XAUUSD-M15
90823,90827,-9.799999999998636,loss,160.52000000000058,160.52000000000058,0,long,1381939200000000000,1381942800000000000,XAUUSD-M15
90893,90901,-125.99999999999982,loss,307.89599999999876,307.89599999999876,0,long,1382002200000000000,1382009400000000000,XAUUSD-M30
95716,95720,10.999999999998362,win,160.52000000000058,160.52000000000058,0,long,1386342900000000000,1386346500000000000,XAUUSD-M15
96892,96896,-65.20000000000054,loss,160.52000000000058,160.52000000000058,0,long,1387401300000000000,1387404900000000000,XAUUSD-M15
96962,96966,-50.20000000000054,loss,160.52000000000058,160.52000000000058,0,long,1387464300000000000,1387467900000000000,XAUUSD-M15
128664,128668,35.600000000001,win,160.52000000000058,160.52000000000058,0,long,1415996100000000000,1415999700000000000,XAUUSD-M15
128883,128887,-53.00000000000027,loss,160.52000000000058,160.52000000000058,0,long,1416193200000000000,1416196800000000000,XAUUSD-M15
129147,129151,-85.10000000000063,loss,160.52000000000058,160.52000000000058,0,long,1416430800000000000,1416434400000000000,XAUUSD-M15
130222,130226,18.600000000000545,win,160.52000000000058,160.52000000000058,0,long,1417398300000000000,1417401900000000000,XAUUSD-M15
130262,130266,-26.199999999999637,loss,160.52000000000058,160.52000000000058,0,long,1417434300000000000,1417437900000000000,XAUUSD-M15
130281,130289,73.19999999999864,win,307.89599999999876,307.89599999999876,0,long,1417451400000000000,1417458600000000000,XAUUSD-M30
130355,130363,21.09999999999827,win,307.89599999999876,307.89599999999876,0,long,1417518000000000000,1417525200000000000,XAUUSD-M30
130371,130379,-15.299999999998182,loss,307.89599999999876,307.89599999999876,0,long,1417532400000000000,1417539600000000000,XAUUSD-M30
131722,131726,-119.89999999999854,loss,160.52000000000058,160.52000000000058,0,long,1418748300000000000,1418751900000000000,XAUUSD-M15
131838,131842,9.299999999999908,win,160.52000000000058,160.52000000000058,0,long,1418852700000000000,1418856300000000000,XAUUSD-M15
134594,134598,-7.800000000000455,loss,160.52000000000058,160.52000000000058,0,long,1421333100000000000,1421336700000000000,XAUUSD-M15
134607,134615,-2.5999999999983627,loss,307.89599999999876,307.89599999999876,0,long,1421344800000000000,1421352000000000000,XAUUSD-M30
134643,134647,3.2000000000009097,win,160.52000000000058,160.52000000000058,0,long,1421377200000000000,1421380800000000000,XAUUSD-M15
135278,135282,28.900000000000272,win,160.52000000000058,160.52000000000058,0,long,1421948700000000000,1421952300000000000,XAUUSD-M15
135960,135964,15.299999999998999,win,160.52000000000058,160.52000000000058,0,long,1422562500000000000,1422566100000000000,XAUUSD-M15
155819,155823,-28.599999999999728,loss,160.52000000000058,160.52000000000058,0,long,1440435600000000000,1440439200000000000,XAUUSD-M15
172224,172228,24.799999999999454,win,160.52000000000058,160.52000000000058,0,long,1455200100000000000,1455203700000000000,XAUUSD-M15
172233,172241,304.59599999999875,win,307.89599999999876,307.89599999999876,1,long,1455208200000000000,1455215400000000000,XAUUSD-M30
172578,172582,-11.499999999999364,loss,160.52000000000058,160.52000000000058,0,long,1455518700000000000,1455522300000000000,XAUUSD-M15
172716,172720,-14.80000000000091,loss,160.52000000000058,160.52000000000058,0,long,1455642900000000000,1455646500000000000,XAUUSD-M15
173501,173505,11.999999999999726,win,160.52000000000058,160.52000000000058,0,long,1456349400000000000,1456353000000000000,XAUUSD-M15
173578,173582,23.400000000000727,win,160.52000000000058,160.52000000000058,0,long,1456418700000000000,1456422300000000000,XAUUSD-M15
174350,174354,-17.599999999998364,loss,160.52000000000058,160.52000000000058,0,long,1457113500000000000,1457117100000000000,XAUUSD-M15
174365,174573,35.500000000001094,win,307.89599999999876,307.89599999999876,0,long,1457127000000000000,1457314200000000000,XAUUSD-M30
174583,174591,3.399999999998454,win,307.89599999999876,307.89599999999876,0,long,1457323200000000000,1457330400000000000,XAUUSD-M30
174923,174927,0.09999999999918163,win,160.52000000000058,160.52000000000058,0,long,1457629200000000000,1457632800000000000,XAUUSD-M15
175020,175024,19.399999999999817,win,160.52000000000058,160.52000000000058,0,long,1457716500000000000,1457720100000000000,XAUUSD-M15
185047,185051,-28.3,loss,160.52000000000058,160.52000000000058,0,long,1466740800000000000,1466744400000000000,XAUUSD-M15
186443,186447,-7.699999999998272,loss,160.52000000000058,160.52000000000058,0,long,1467997200000000000,1468000800000000000,XAUUSD-M15
198296,198300,157.22000000000057,win,160.52000000000058,160.52000000000058,1,long,1478664900000000000,1478668500000000000,XAUUSD-M15
198301,198309,37.499999999999275,win,307.89599999999876,307.89599999999876,0,long,1478669400000000000,1478676600000000000,XAUUSD-M30
289917,289921,-15.000000000000728,loss,160.52000000000058,160.52000000000058,0,long,1561123800000000000,1561127400000000000,XAUUSD-M15
290159,290163,48.19999999999864,win,160.52000000000058,160.52000000000058,0,long,1561341600000000000,1561345200000000000,XAUUSD-M15
290167,290171,-16.099999999999728,loss,160.52000000000058,160.52000000000058,0,long,1561348800000000000,1561352400000000000,XAUUSD-M15
290325,290329,-32.500000000000725,loss,160.52000000000058,160.52000000000058,0,long,1561491000000000000,1561494600000000000,XAUUSD-M15
290381,290389,46.79999999999991,win,307.89599999999876,307.89599999999876,0,long,1561541400000000000,1561548600000000000,XAUUSD-M30
290391,290399,-27.700000000000546,loss,307.89599999999876,307.89599999999876,0,long,1561550400000000000,1561557600000000000,XAUUSD-M30
290403,290411,-17.40000000000082,loss,307.89599999999876,307.89599999999876,0,long,1561561200000000000,1561568400000000000,XAUUSD-M30
291028,291032,35.600000000001,win,160.52000000000058,160.52000000000058,0,long,1562123700000000000,1562127300000000000,XAUUSD-M15
291083,291087,0.3999999999989088,win,160.52000000000058,160.52000000000058,0,long,1562173200000000000,1562176800000000000,XAUUSD-M15
293887,293891,-5.500000000000273,loss,160.52000000000058,160.52000000000058,0,long,1564696800000000000,1564700400000000000,XAUUSD-M15
293968,293972,9.2,win,160.52000000000058,160.52000000000058,0,long,1564769700000000000,1564773300000000000,XAUUSD-M15
294256,294260,39.59999999999964,win,160.52000000000058,160.52000000000058,0,long,1565028900000000000,1565032500000000000,XAUUSD-M15
294272,294276,22.90000000000118,win,160.52000000000058,160.52000000000058,0,long,1565043300000000000,1565046900000000000,XAUUSD-M15
294283,294287,13.100000000001,win,160.52000000000058,160.52000000000058,0,long,1565053200000000000,1565056800000000000,XAUUSD-M15
294296,294300,23.499999999998362,win,160.52000000000058,160.52000000000058,0,long,1565064900000000000,1565068500000000000,XAUUSD-M15
294307,294311,29.599999999999635,win,160.52000000000058,160.52000000000058,0,long,1565074800000000000,1565078400000000000,XAUUSD-M15
294443,294451,46.20000000000046,win,307.89599999999876,307.89599999999876,0,long,1565197200000000000,1565204400000000000,XAUUSD-M30
294541,294545,17.59999999999918,win,160.52000000000058,160.52000000000058,0,long,1565285400000000000,1565289000000000000,XAUUSD-M15
294555,294559,9.299999999999908,win,160.52000000000058,160.52000000000058,0,long,1565298000000000000,1565301600000000000,XAUUSD-M15
294571,294575,-30.39999999999809,loss,160.52000000000058,160.52000000000058,0,long,1565312400000000000,1565316000000000000,XAUUSD-M15
294583,294587,11.100000000000545,win,160.52000000000058,160.52000000000058,0,long,1565323200000000000,1565326800000000000,XAUUSD-M15
295017,295025,156.00000000000063,win,307.89599999999876,307.89599999999876,0,long,1565713800000000000,1565721000000000000,XAUUSD-M30
295084,295088,18.00000000000109,win,160.52000000000058,160.52000000000058,0,long,1565774100000000000,1565777700000000000,XAUUSD-M15
295099,295107,44.39999999999982,win,307.89599999999876,307.89599999999876,0,long,1565787600000000000,1565794800000000000,XAUUSD-M30
295111,295115,-67.19999999999872,loss,160.52000000000058,160.52000000000058,0,long,1565798400000000000,1565802000000000000,XAUUSD-M15
295181,295185,1.300000000000364,win,160.52000000000058,160.52000000000058,0,long,1565861400000000000,1565865000000000000,XAUUSD-M15
296215,296219,-31.900000000001274,loss,160.52000000000058,160.52000000000058,0,long,1566792000000000000,1566795600000000000,XAUUSD-M15
296239,296243,-30.400000000000365,loss,160.52000000000058,160.52000000000058,0,long,1566813600000000000,1566817200000000000,XAUUSD-M15
297231,297235,-17.900000000000365,loss,160.52000000000058,160.52000000000058,0,long,1567706400000000000,1567710000000000000,XAUUSD-M15
297323,297327,11.300000000000363,win,160.52000000000058,160.52000000000058,0,long,1567789200000000000,1567792800000000000,XAUUSD-M15
297335,297343,-28.599999999999728,loss,307.89599999999876,307.89599999999876,0,long,1567800000000000000,1567807200000000000,XAUUSD-M30
297905,297909,-35.60000000000018,loss,160.52000000000058,160.52000000000058,0,long,1568313000000000000,1568316600000000000,XAUUSD-M15
298231,298235,-32.400000000000816,loss,160.52000000000058,160.52000000000058,0,long,1568606400000000000,1568610000000000000,XAUUSD-M15
309167,309171,11.200000000000454,win,160.52000000000058,160.52000000000058,0,long,1578448800000000000,1578452400000000000,XAUUSD-M15
309324,309328,8.300000000000818,win,160.52000000000058,160.52000000000058,0,long,1578590100000000000,1578593700000000000,XAUUSD-M15
313675,313679,-92.29999999999863,loss,160.52000000000058,160.52000000000058,0,long,1582506000000000000,1582509600000000000,XAUUSD-M15
