entry_bar,exit_bar,pnl_pip,outcome,sl_pip,tp_pip,exit_kind,direction
2004,2008,-15.300000000000455,loss,314.37599999999907,314.37599999999907,0,long
2021,2025,-36.79999999999909,loss,314.37599999999907,314.37599999999907,0,long
2045,2049,-317.6759999999991,loss,314.37599999999907,314.37599999999907,2,long
2189,2193,136.20000000000044,win,314.37599999999907,314.37599999999907,0,long
2216,2220,37.19999999999955,win,314.37599999999907,314.37599999999907,0,long
3057,3061,41.20000000000046,win,314.37599999999907,314.37599999999907,0,long
3416,3420,-84.8000000000009,loss,314.37599999999907,314.37599999999907,0,long
5468,5472,11.200000000000454,win,314.37599999999907,314.37599999999907,0,long
5518,5522,44.70000000000182,win,314.37599999999907,314.37599999999907,0,long
5543,5547,-87.3000000000009,loss,314.37599999999907,314.37599999999907,0,long
5869,5873,-0.7000000000000908,loss,314.37599999999907,314.37599999999907,0,long
6035,6039,-21.800000000001365,loss,314.37599999999907,314.37599999999907,0,long
6557,6561,-106.39999999999945,loss,314.37599999999907,314.37599999999907,0,long
6576,6580,104.59999999999964,win,314.37599999999907,314.37599999999907,0,long
6602,6606,26.79999999999991,win,314.37599999999907,314.37599999999907,0,long
6887,6891,-317.6759999999991,loss,314.37599999999907,314.37599999999907,2,long
6957,6961,35.79999999999855,win,314.37599999999907,314.37599999999907,0,long
6980,6984,23.400000000000727,win,314.37599999999907,314.37599999999907,0,long
7121,7125,33.70000000000046,win,314.37599999999907,314.37599999999907,0,long
7165,7169,17.799999999999,win,314.37599999999907,314.37599999999907,0,long
8282,8286,16.400000000000272,win,314.37599999999907,314.37599999999907,0,long
8301,8305,-162.30000000000092,loss,314.37599999999907,314.37599999999907,0,long
8421,8425,-27.40000000000082,loss,314.37599999999907,314.37599999999907,0,long
8440,8442,311.07599999999906,win,314.37599999999907,314.37599999999907,1,long
8537,8541,-169.6000000000011,loss,314.37599999999907,314.37599999999907,0,long
13592,13596,51.79999999999991,win,314.37599999999907,314.37599999999907,0,long
13880,13884,-146.30000000000183,loss,314.37599999999907,314.37599999999907,0,long
13926,13930,-4.000000000001637,loss,314.37599999999907,314.37599999999907,0,long
14045,14049,140.59999999999872,win,314.37599999999907,314.37599999999907,0,long
14112,14116,-25.00000000000073,loss,314.37599999999907,314.37599999999907,0,long
14320,14324,-31.79999999999909,loss,314.37599999999907,314.37599999999907,0,long
14588,14592,-178.59999999999974,loss,314.37599999999907,314.37599999999907,0,long
14668,14672,-116.899999999999,loss,314.37599999999907,314.37599999999907,0,long
14792,14796,55.20000000000137,win,314.37599999999907,314.37599999999907,0,long
14801,14805,1.7000000000000002,win,314.37599999999907,314.37599999999907,0,long
14869,14873,-43.89999999999945,loss,314.37599999999907,314.37599999999907,0,long
14900,14904,-31.599999999999273,loss,314.37599999999907,314.37599999999907,0,long
15253,15257,-18.799999999999546,loss,314.37599999999907,314.37599999999907,0,long
16021,16025,118.50000000000064,win,314.37599999999907,314.37599999999907,0,long
16109,16113,88.7999999999981,win,314.37599999999907,314.37599999999907,0,long
16249,16253,-18.999999999999364,loss,314.37599999999907,314.37599999999907,0,long
16497,16501,-25.100000000000637,loss,314.37599999999907,314.37599999999907,0,long
30142,30146,-29.399999999999,loss,314.37599999999907,314.37599999999907,0,long
30203,30207,-71.69999999999918,loss,314.37599999999907,314.37599999999907,0,long
32294,32298,-234.99999999999847,loss,314.37599999999907,314.37599999999907,0,long
34534,34538,7.700000000001364,win,314.37599999999907,314.37599999999907,0,long
50152,50156,87.09999999999964,win,314.37599999999907,314.37599999999907,0,long
50169,50173,58.20000000000091,win,314.37599999999907,314.37599999999907,0,long
50237,50241,149.90000000000163,win,314.37599999999907,314.37599999999907,0,long
50307,50311,87.6999999999991,win,314.37599999999907,314.37599999999907,0,long
52568,52572,4.599999999999636,win,314.37599999999907,314.37599999999907,0,long
52581,52585,30.50000000000109,win,314.37599999999907,314.37599999999907,0,long
53319,53323,80.299999999999,win,314.37599999999907,314.37599999999907,0,long
54643,54647,24.2,win,314.37599999999907,314.37599999999907,0,long
54656,54660,-182.70000000000056,loss,314.37599999999907,314.37599999999907,0,long
54973,54977,8.900000000000272,win,314.37599999999907,314.37599999999907,0,long
55067,55071,-7.1999999999987265,loss,314.37599999999907,314.37599999999907,0,long
55089,55093,-31.79999999999909,loss,314.37599999999907,314.37599999999907,0,long
55110,55114,93.50000000000064,win,314.37599999999907,314.37599999999907,0,long
55133,55137,-37.90000000000036,loss,314.37599999999907,314.37599999999907,0,long
55768,55772,-21.500000000001638,loss,314.37599999999907,314.37599999999907,0,long
55778,55782,146.50000000000017,win,314.37599999999907,314.37599999999907,0,long
56636,56640,-14.49999999999891,loss,314.37599999999907,314.37599999999907,0,long
56641,56645,-31.79999999999909,loss,314.37599999999907,314.37599999999907,0,long
56697,56699,-317.6759999999991,loss,314.37599999999907,314.37599999999907,2,long
56954,56958,-177.80000000000047,loss,314.37599999999907,314.37599999999907,0,long
57110,57114,57.599999999999184,win,314.37599999999907,314.37599999999907,0,long
57417,57421,55.70000000000091,win,314.37599999999907,314.37599999999907,0,long
57608,57612,204.99999999999926,win,314.37599999999907,314.37599999999907,0,long
57635,57639,-22.50000000000073,loss,314.37599999999907,314.37599999999907,0,long
57826,57830,-95.99999999999982,loss,314.37599999999907,314.37599999999907,0,long
57853,57857,34.69999999999955,win,314.37599999999907,314.37599999999907,0,long
57878,57882,98.20000000000091,win,314.37599999999907,314.37599999999907,0,long
57902,57906,56.99999999999973,win,314.37599999999907,314.37599999999907,0,long
57926,57930,44.899999999999366,win,314.37599999999907,314.37599999999907,0,long
57947,57951,49.69999999999955,win,314.37599999999907,314.37599999999907,0,long
57971,57975,34.69999999999955,win,314.37599999999907,314.37599999999907,0,long
57993,57997,-146.09999999999974,loss,314.37599999999907,314.37599999999907,0,long
58061,58065,-58.3,loss,314.37599999999907,314.37599999999907,0,long
58131,58135,-72.50000000000072,loss,314.37599999999907,314.37599999999907,0,long
58170,58171,-317.6759999999991,loss,314.37599999999907,314.37599999999907,2,long
58262,58266,-114.700000000001,loss,314.37599999999907,314.37599999999907,0,long
58280,58284,1.7999999999999092,win,314.37599999999907,314.37599999999907,0,long
58398,58402,-317.6759999999991,loss,314.37599999999907,314.37599999999907,2,long
58624,58628,139.00000000000017,win,314.37599999999907,314.37599999999907,0,long
58641,58645,32.399999999999366,win,314.37599999999907,314.37599999999907,0,long
58647,58651,36.00000000000064,win,314.37599999999907,314.37599999999907,0,long
58671,58675,53.40000000000073,win,314.37599999999907,314.37599999999907,0,long
58764,58768,-39.20000000000145,loss,314.37599999999907,314.37599999999907,0,long
58781,58785,70.90000000000073,win,314.37599999999907,314.37599999999907,0,long
58863,58867,-96.50000000000163,loss,314.37599999999907,314.37599999999907,0,long
58868,58872,-122.80000000000045,loss,314.37599999999907,314.37599999999907,0,long
58915,58919,158.3000000000008,win,314.37599999999907,314.37599999999907,0,long
58945,58949,-21.899999999999,loss,314.37599999999907,314.37599999999907,0,long
58969,58973,10.600000000001,win,314.37599999999907,314.37599999999907,0,long
59056,59060,-18.000000000000274,loss,314.37599999999907,314.37599999999907,0,long
59076,59080,-36.29999999999954,loss,314.37599999999907,314.37599999999907,0,long
59100,59104,-17.700000000000546,loss,314.37599999999907,314.37599999999907,0,long
59110,59114,50.00000000000155,win,314.37599999999907,314.37599999999907,0,long
59115,59119,-3.0000000000002727,loss,314.37599999999907,314.37599999999907,0,long
59122,59126,-5.300000000000455,loss,314.37599999999907,314.37599999999907,0,long
59144,59148,113.70000000000046,win,314.37599999999907,314.37599999999907,0,long
59169,59173,-35.50000000000027,loss,314.37599999999907,314.37599999999907,0,long
59192,59196,19.2,win,314.37599999999907,314.37599999999907,0,long
59206,59210,-21.499999999999364,loss,314.37599999999907,314.37599999999907,0,long
59430,59434,19.10000000000009,win,314.37599999999907,314.37599999999907,0,long
59442,59446,12.099999999999635,win,314.37599999999907,314.37599999999907,0,long
59467,59471,54.29999999999991,win,314.37599999999907,314.37599999999907,0,long
59472,59476,-18.600000000002,loss,314.37599999999907,314.37599999999907,0,long
61013,61017,-152.80000000000047,loss,314.37599999999907,314.37599999999907,0,long
61839,61843,188.80000000000035,win,314.37599999999907,314.37599999999907,0,long
61887,61891,29.2,win,314.37599999999907,314.37599999999907,0,long
65075,65079,-317.6759999999991,loss,314.37599999999907,314.37599999999907,2,long
65524,65528,-41.79999999999909,loss,314.37599999999907,314.37599999999907,0,long
65535,65539,131.7999999999999,win,314.37599999999907,314.37599999999907,0,long
65559,65563,44.39999999999982,win,314.37599999999907,314.37599999999907,0,long
65570,65574,-113.69999999999963,loss,314.37599999999907,314.37599999999907,0,long
65674,65678,-95.50000000000027,loss,314.37599999999907,314.37599999999907,0,long
65697,65701,-30.400000000000365,loss,314.37599999999907,314.37599999999907,0,long
65721,65725,-5.2000000000005455,loss,314.37599999999907,314.37599999999907,0,long
65742,65746,-97.80000000000045,loss,314.37599999999907,314.37599999999907,0,long
65834,65838,-111.69999999999918,loss,314.37599999999907,314.37599999999907,0,long
65880,65884,-19.600000000001092,loss,314.37599999999907,314.37599999999907,0,long
65887,65891,37.99999999999882,win,314.37599999999907,314.37599999999907,0,long
65904,65908,-111.50000000000163,loss,314.37599999999907,314.37599999999907,0,long
65926,65930,-15.89999999999991,loss,314.37599999999907,314.37599999999907,0,long
65931,65935,-14.90000000000082,loss,314.37599999999907,314.37599999999907,0,long
65996,66000,-68.89999999999945,loss,314.37599999999907,314.37599999999907,0,long
66003,66007,-118.49999999999982,loss,314.37599999999907,314.37599999999907,0,long
66011,66015,-221.90000000000128,loss,314.37599999999907,314.37599999999907,0,long
66057,66061,27.59999999999918,win,314.37599999999907,314.37599999999907,0,long
66080,66084,-9.599999999998818,loss,314.37599999999907,314.37599999999907,0,long
66108,66112,-10.600000000000183,loss,314.37599999999907,314.37599999999907,0,long
66181,66185,78.09999999999873,win,314.37599999999907,314.37599999999907,0,long
66267,66271,-108.79999999999954,loss,314.37599999999907,314.37599999999907,0,long
66283,66287,80.30000000000128,win,314.37599999999907,314.37599999999907,0,long
66289,66293,124.1000000000001,win,314.37599999999907,314.37599999999907,0,long
66402,66406,141.30000000000035,win,314.37599999999907,314.37599999999907,0,long
66429,66433,1.1999999999981812,win,314.37599999999907,314.37599999999907,0,long
66863,66867,25.40000000000118,win,314.37599999999907,314.37599999999907,0,long
66878,66882,123.20000000000091,win,314.37599999999907,314.37599999999907,0,long
66903,66907,-121.49999999999936,loss,314.37599999999907,314.37599999999907,0,long
67335,67339,-27.599999999998364,loss,314.37599999999907,314.37599999999907,0,long
68495,68499,-7.799999999998181,loss,314.37599999999907,314.37599999999907,0,long
68504,68508,71.99999999999973,win,314.37599999999907,314.37599999999907,0,long
68562,68566,237.59999999999917,win,314.37599999999907,314.37599999999907,0,long
68578,68582,34.70000000000182,win,314.37599999999907,314.37599999999907,0,long
68634,68638,81.89999999999982,win,314.37599999999907,314.37599999999907,0,long
