entry_bar,exit_bar,outcome,pnl_pip,sl_pip,tp_pip,direction
127,140,win,228.14368615621038,152.0957907708069,228.14368615621038,long
150,154,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
164,181,win,228.14368615621038,152.0957907708069,228.14368615621038,long
230,240,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
266,295,win,228.14368615621038,152.0957907708069,228.14368615621038,long
298,315,win,228.14368615621038,152.0957907708069,228.14368615621038,long
327,334,win,228.14368615621038,152.0957907708069,228.14368615621038,long
336,339,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
434,453,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
483,489,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
517,527,win,228.14368615621038,152.0957907708069,228.14368615621038,long
542,568,win,228.14368615621038,152.0957907708069,228.14368615621038,long
582,586,win,228.14368615621038,152.0957907708069,228.14368615621038,long
590,591,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
610,616,win,228.14368615621038,152.0957907708069,228.14368615621038,long
621,622,win,228.14368615621038,152.0957907708069,228.14368615621038,long
625,627,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
665,667,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
810,816,win,228.14368615621038,152.0957907708069,228.14368615621038,long
817,822,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
837,840,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
843,845,win,228.14368615621038,152.0957907708069,228.14368615621038,long
1039,1042,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
1047,1049,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
1053,1064,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
1066,1073,win,228.14368615621038,152.0957907708069,228.14368615621038,long
1079,1089,win,228.14368615621038,152.0957907708069,228.14368615621038,long
1146,1164,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
1589,1600,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
1655,1661,win,228.14368615621038,152.0957907708069,228.14368615621038,long
1662,1688,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
1689,1708,win,228.14368615621038,152.0957907708069,228.14368615621038,long
1709,1725,win,228.14368615621038,152.0957907708069,228.14368615621038,long
1726,1733,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
1749,1750,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
1765,1796,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
1929,1940,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
2086,2094,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
2256,2263,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
2648,2670,win,228.14368615621038,152.0957907708069,228.14368615621038,long
2671,2678,win,228.14368615621038,152.0957907708069,228.14368615621038,long
2681,2684,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
2847,2865,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
3082,3088,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
3097,3116,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
3144,3156,win,228.14368615621038,152.0957907708069,228.14368615621038,long
3157,3162,win,228.14368615621038,152.0957907708069,228.14368615621038,long
3184,3201,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
3203,3220,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
3231,3240,win,228.14368615621038,152.0957907708069,228.14368615621038,long
3241,3245,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
3513,3572,win,228.14368615621038,152.0957907708069,228.14368615621038,long
3849,3872,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
3982,3996,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
4005,4016,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
4092,4102,win,228.14368615621038,152.0957907708069,228.14368615621038,long
4103,4113,win,228.14368615621038,152.0957907708069,228.14368615621038,long
4114,4130,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
4435,4469,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
4715,4720,win,228.14368615621038,152.0957907708069,228.14368615621038,long
4723,4730,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
4819,4825,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
4862,4875,win,228.14368615621038,152.0957907708069,228.14368615621038,long
5107,5131,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
5159,5182,win,228.14368615621038,152.0957907708069,228.14368615621038,long
5184,5190,win,228.14368615621038,152.0957907708069,228.14368615621038,long
5195,5198,win,228.14368615621038,152.0957907708069,228.14368615621038,long
5207,5210,win,228.14368615621038,152.0957907708069,228.14368615621038,long
5271,5286,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
5292,5294,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
5428,5431,win,228.14368615621038,152.0957907708069,228.14368615621038,long
5554,5565,win,228.14368615621038,152.0957907708069,228.14368615621038,long
5590,5610,win,228.14368615621038,152.0957907708069,228.14368615621038,long
5620,5626,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
5967,5973,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
6138,6156,win,228.14368615621038,152.0957907708069,228.14368615621038,long
6164,6197,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
6217,6233,win,228.14368615621038,152.0957907708069,228.14368615621038,long
6278,6298,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
6364,6379,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
6400,6405,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
6410,6462,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
6539,6564,win,228.14368615621038,152.0957907708069,228.14368615621038,long
6697,6752,win,228.14368615621038,152.0957907708069,228.14368615621038,long
6770,6776,win,228.14368615621038,152.0957907708069,228.14368615621038,long
6779,6793,win,228.14368615621038,152.0957907708069,228.14368615621038,long
6973,6977,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
6996,7007,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
7086,7092,win,228.14368615621038,152.0957907708069,228.14368615621038,long
7094,7124,win,228.14368615621038,152.0957907708069,228.14368615621038,long
7154,7167,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
7321,7335,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
7895,7979,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
8045,8095,win,228.14368615621038,152.0957907708069,228.14368615621038,long
8101,8121,win,228.14368615621038,152.0957907708069,228.14368615621038,long
8124,8198,win,228.14368615621038,152.0957907708069,228.14368615621038,long
8204,8224,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
8253,8289,loss,-152.0957907708069,152.0957907708069,228.14368615621038,long
