signal_bar,entry_bar,exit_bar,direction,entry_price,exit_price,outcome,pnl_pip,sl_pip,bars_held,bar_dt
176262,176263,176265,long,1290.82,1293.74,win,25.900000000000727,80.0,2,2013-07-19 05:10:00
176351,176352,176358,long,1291.96,1292.68,win,3.900000000000273,80.0,6,2013-07-19 12:35:00
176399,176400,176409,long,1295.1,1294.71,loss,-7.1999999999987265,80.0,9,2013-07-19 16:35:00
176447,176448,176452,long,1294.62,1295.3600000000001,win,4.100000000002365,80.0,4,2013-07-19 20:35:00
176514,176515,176517,long,1315.84,1316.26,win,0.9000000000007278,80.0,2,2013-07-22 03:10:00
176563,176564,176566,long,1317.63,1317.3600000000001,loss,-5.999999999999818,80.0,2,2013-07-22 07:15:00
176633,176634,176636,long,1317.28,1318.01,win,4.000000000000182,80.0,2,2013-07-22 13:05:00
176682,176683,176685,long,1327.71,1329.6000000000001,win,15.600000000001,80.0,2,2013-07-22 17:10:00
176730,176731,176734,long,1334.45,1333.8700000000001,loss,-9.099999999999273,80.0,3,2013-07-22 21:10:00
176803,176804,176806,long,1336.78,1337.8700000000001,win,7.600000000001455,80.0,2,2013-07-23 04:15:00
176971,176972,176996,long,1336.08,1338.6200000000001,win,22.10000000000191,80.0,24,2013-07-23 18:15:00
177020,177021,177027,long,1343.12,1345.0400000000002,win,15.900000000003,80.0,6,2013-07-23 22:20:00
177184,177185,177201,long,1344.33,1336.33,loss,-83.3,80.0,16,2013-07-24 13:00:00
177480,177481,177483,long,1325.67,1326.18,win,1.7999999999999092,80.0,2,2013-07-25 14:35:00
177528,177529,177531,long,1328.84,1329.0700000000002,loss,-0.9999999999975442,80.0,2,2013-07-25 18:35:00
177604,177605,177620,long,1335.58,1337.1200000000001,win,12.10000000000191,80.0,15,2013-07-26 01:55:00
177671,177672,177674,long,1338.93,1338.46,loss,-8.000000000000274,80.0,2,2013-07-26 07:30:00
177866,177867,177893,long,1334.76,1326.76,loss,-83.3,80.0,26,2013-07-29 00:45:00
177989,177990,177992,long,1329.98,1330.2800000000002,loss,-0.29999999999818083,80.0,2,2013-07-29 11:00:00
178169,178170,178174,long,1328.79,1329.5,win,3.800000000000364,80.0,4,2013-07-30 03:00:00
178383,178384,178386,long,1326.78,1326.6200000000001,loss,-4.899999999998545,80.0,2,2013-07-30 20:50:00
178432,178433,178452,long,1327.8,1327.5800000000002,loss,-5.499999999997999,80.0,19,2013-07-31 01:55:00
178505,178506,178530,long,1334.49,1335.63,win,8.100000000001,80.0,24,2013-07-31 08:00:00
178660,178661,178664,long,1332.22,1324.22,loss,-83.3,80.0,3,2013-07-31 20:55:00
178710,178711,178714,long,1328.4,1330.42,win,16.899999999999817,80.0,3,2013-08-01 02:00:00
179136,179137,179139,long,1301.93,1314.1200000000001,win,118.60000000000055,80.0,2,2013-08-02 14:30:00
179189,179190,179193,long,1312.52,1312.8000000000002,loss,-0.49999999999799893,80.0,3,2013-08-02 18:55:00
179275,179276,179291,long,1314.9,1314.5800000000002,loss,-6.499999999999363,80.0,15,2013-08-05 03:05:00
179323,179324,179329,long,1317.62,1317.39,loss,-5.599999999997908,80.0,5,2013-08-05 07:05:00
179540,179541,179543,long,1305.63,1306.19,win,2.2999999999994545,80.0,2,2013-08-06 02:10:00
179886,179887,179889,long,1283.22,1283.22,loss,-3.3,80.0,2,2013-08-07 08:00:00
179971,179972,179974,long,1281.27,1282.13,win,5.3000000000012735,80.0,2,2013-08-07 15:05:00
180021,180022,180024,long,1285.62,1286.27,win,3.2000000000009097,80.0,2,2013-08-07 19:15:00
180097,180098,180100,long,1286.52,1286.8200000000002,loss,-0.29999999999818083,80.0,2,2013-08-08 02:30:00
180146,180147,180151,long,1294.1,1295.18,win,7.500000000001546,80.0,4,2013-08-08 06:35:00
180241,180242,180244,long,1293.38,1293.1000000000001,loss,-6.099999999999727,80.0,2,2013-08-08 14:30:00
180290,180291,180313,long,1312.12,1311.9,loss,-5.499999999997999,80.0,22,2013-08-08 18:35:00
180338,180339,180343,long,1312.69,1313.14,win,1.200000000000455,80.0,4,2013-08-08 22:35:00
180390,180391,180435,long,1315.27,1307.27,loss,-83.3,80.0,44,2013-08-09 03:55:00
180550,180551,180553,long,1314.84,1315.7800000000002,win,6.10000000000282,80.0,2,2013-08-09 17:15:00
180598,180599,180601,long,1314.48,1314.69,loss,-1.199999999999636,80.0,2,2013-08-09 21:15:00
180646,180647,180649,long,1329.95,1329.71,loss,-5.700000000000091,80.0,2,2013-08-12 02:15:00
180706,180707,180710,long,1330.03,1330.88,win,5.200000000001364,80.0,3,2013-08-12 07:15:00
180799,180800,180803,long,1338.51,1343.1000000000001,win,42.60000000000146,80.0,3,2013-08-12 15:00:00
180862,180863,180865,long,1336.79,1336.9,loss,-2.1999999999987265,80.0,2,2013-08-12 20:15:00
180966,180967,180969,long,1336.16,1335.96,loss,-5.300000000000455,80.0,2,2013-08-13 05:55:00
181295,181296,181301,long,1323.95,1324.17,loss,-1.099999999999727,80.0,5,2013-08-14 10:20:00
181343,181344,181346,long,1323.98,1326.68,win,23.700000000000454,80.0,2,2013-08-14 14:20:00
181391,181392,181395,long,1332.36,1334.45,win,17.600000000001454,80.0,3,2013-08-14 18:20:00
181441,181442,181445,long,1335.42,1335.51,loss,-2.4000000000008184,80.0,3,2013-08-14 22:30:00
181496,181497,181499,long,1344.18,1344.2900000000002,loss,-2.1999999999987265,80.0,2,2013-08-15 04:05:00
181673,181674,181677,long,1361.86,1362.89,win,7.000000000002001,80.0,3,2013-08-15 18:50:00
181722,181723,181725,long,1365.47,1365.25,loss,-5.500000000000273,80.0,2,2013-08-15 22:55:00
181776,181777,181779,long,1368.53,1369.8700000000001,win,10.100000000001454,80.0,2,2013-08-16 04:25:00
181897,181898,181906,long,1368.3,1367.88,loss,-7.499999999998454,80.0,8,2013-08-16 14:30:00
181955,181956,181958,long,1369.38,1371.24,win,15.299999999998999,80.0,2,2013-08-16 19:20:00
182042,182043,182045,long,1378.9,1382.3200000000002,win,30.900000000000727,80.0,2,2013-08-19 03:35:00
182303,182304,182306,long,1368.57,1368.64,loss,-2.5999999999983627,80.0,2,2013-08-20 02:20:00
182448,182449,182463,long,1370.75,1371.43,win,3.500000000000637,80.0,14,2013-08-20 14:25:00
182497,182498,182500,long,1373.25,1374.0500000000002,win,4.700000000001819,80.0,2,2013-08-20 18:30:00
182545,182546,182593,long,1371.52,1372.8000000000002,win,9.500000000002,80.0,47,2013-08-20 22:30:00
182596,182597,182599,long,1372.65,1372.6100000000001,loss,-3.699999999999636,80.0,2,2013-08-21 03:45:00
182752,182753,182757,long,1369.49,1371.16,win,13.400000000000727,80.0,4,2013-08-21 16:45:00
182800,182801,182803,long,1376.56,1376.5,loss,-3.899999999999454,80.0,2,2013-08-21 20:45:00
182873,182874,182900,long,1367.99,1359.99,loss,-83.3,80.0,26,2013-08-22 03:45:00
182934,182935,182942,long,1364.3,1363.94,loss,-6.899999999998999,80.0,7,2013-08-22 08:50:00
182985,182986,182988,long,1369.34,1369.23,loss,-4.399999999998999,80.0,2,2013-08-22 13:05:00
183033,183034,183081,long,1377.22,1373.36,loss,-41.90000000000127,80.0,47,2013-08-22 17:05:00
183082,183083,183085,long,1374.3,1376.42,win,17.90000000000118,80.0,2,2013-08-22 21:10:00
183162,183163,183165,long,1377.53,1376.96,loss,-8.999999999999364,80.0,2,2013-08-23 04:50:00
183296,183297,183299,long,1386.14,1392.95,win,64.79999999999946,80.0,2,2013-08-23 16:00:00
183344,183345,183347,long,1397.08,1397.8200000000002,win,4.100000000002365,80.0,2,2013-08-23 20:00:00
183392,183393,183398,long,1405.8,1397.8,loss,-83.3,80.0,5,2013-08-26 01:00:00
183470,183471,183518,long,1398.9,1396.1,loss,-31.30000000000182,80.0,47,2013-08-26 07:30:00
183554,183555,183557,long,1397.52,1398.14,win,2.9000000000011825,80.0,2,2013-08-26 14:30:00
183638,183639,183641,long,1399.23,1402.8200000000002,win,32.60000000000146,80.0,2,2013-08-26 21:30:00
183765,183766,183768,long,1403.37,1402.8000000000002,loss,-8.99999999999709,80.0,2,2013-08-27 09:05:00
183813,183814,183816,long,1412.31,1414.16,win,15.200000000001364,80.0,2,2013-08-27 13:05:00
183863,183864,183866,long,1418.26,1418.5400000000002,loss,-0.49999999999799893,80.0,2,2013-08-27 17:15:00
183915,183916,183918,long,1415.64,1415.45,loss,-5.2000000000005455,80.0,2,2013-08-27 21:35:00
183983,183984,183990,long,1417.68,1417.7,loss,-3.1000000000001817,80.0,6,2013-08-28 04:15:00
184031,184032,184042,long,1431.93,1423.93,loss,-83.3,80.0,10,2013-08-28 08:15:00
184092,184093,184097,long,1425.81,1425.3000000000002,loss,-8.399999999997636,80.0,4,2013-08-28 13:20:00
184362,184363,184366,long,1412.73,1414.0,win,9.399999999999817,80.0,3,2013-08-29 12:45:00
184542,184543,184547,long,1408.18,1408.5500000000002,win,0.4000000000011825,80.0,4,2013-08-30 04:40:00
184842,184843,184845,long,1393.09,1392.6100000000001,loss,-8.099999999997909,80.0,2,2013-09-02 06:40:00
184894,184895,184942,long,1394.23,1391.19,loss,-33.69999999999963,80.0,47,2013-09-02 11:00:00
184951,184952,184954,long,1392.56,1393.96,win,10.700000000000909,80.0,2,2013-09-02 15:45:00
185008,185009,185011,long,1392.81,1392.88,loss,-2.5999999999983627,80.0,2,2013-09-03 01:10:00
185074,185075,185078,long,1393.71,1393.3000000000002,loss,-7.399999999998545,80.0,3,2013-09-03 06:40:00
185126,185127,185129,long,1395.02,1394.8000000000002,loss,-5.499999999997999,80.0,2,2013-09-03 11:00:00
185174,185175,185177,long,1399.19,1398.88,loss,-6.399999999999454,80.0,2,2013-09-03 15:00:00
185222,185223,185225,long,1411.93,1411.48,loss,-7.800000000000455,80.0,2,2013-09-03 19:00:00
185295,185296,185298,long,1413.76,1413.45,loss,-6.399999999999454,80.0,2,2013-09-04 02:05:00
185696,185697,185714,long,1396.68,1396.44,loss,-5.700000000000091,80.0,17,2013-09-05 12:30:00
185996,185997,185999,long,1390.58,1390.1100000000001,loss,-7.999999999997999,80.0,2,2013-09-06 14:30:00
186044,186045,186047,long,1387.41,1387.64,loss,-0.9999999999998179,80.0,2,2013-09-06 18:30:00
186092,186093,186095,long,1390.25,1390.8100000000002,win,2.300000000001728,80.0,2,2013-09-06 22:30:00
186707,186708,186755,long,1367.7,1367.12,loss,-9.100000000001547,80.0,47,2013-09-11 04:40:00
186755,186756,186759,long,1367.24,1367.24,loss,-3.3,80.0,3,2013-09-11 08:40:00
186919,186920,186923,long,1364.66,1364.67,loss,-3.2000000000000908,80.0,3,2013-09-11 22:20:00
187463,187464,187466,long,1323.02,1324.42,win,10.700000000000909,80.0,2,2013-09-13 21:35:00
187862,187863,187865,long,1314.73,1321.8700000000001,win,68.100000000001,80.0,2,2013-09-17 08:50:00
187910,187911,187913,long,1319.14,1318.8700000000001,loss,-5.999999999999818,80.0,2,2013-09-17 12:50:00
188146,188147,188149,long,1304.2,1307.0700000000002,win,25.40000000000118,80.0,2,2013-09-18 09:30:00
188204,188205,188207,long,1303.92,1304.6000000000001,win,3.500000000000637,80.0,2,2013-09-18 14:20:00
188257,188258,188260,long,1303.07,1303.4,win,1.546318628697918e-12,80.0,2,2013-09-18 18:45:00
188330,188331,188333,long,1365.63,1367.68,win,17.199999999999545,80.0,2,2013-09-19 01:45:00
188413,188414,188416,long,1365.74,1366.2,win,1.300000000000364,80.0,2,2013-09-19 08:40:00
188479,188480,188482,long,1369.56,1372.67,win,27.800000000001273,80.0,2,2013-09-19 14:10:00
188535,188536,188538,long,1370.81,1373.49,win,23.500000000000636,80.0,2,2013-09-19 18:50:00
188597,188598,188645,long,1368.14,1363.16,loss,-53.10000000000018,80.0,47,2013-09-20 01:00:00
189060,189061,189065,long,1328.74,1329.0800000000002,win,0.10000000000145537,80.0,4,2013-09-23 16:35:00
189155,189156,189162,long,1325.39,1327.24,win,15.19999999999909,80.0,6,2013-09-24 01:30:00
189221,189222,189225,long,1327.93,1327.7,loss,-5.600000000000182,80.0,3,2013-09-24 07:00:00
189377,189378,189380,long,1326.66,1326.1200000000001,loss,-8.699999999999637,80.0,2,2013-09-24 20:00:00
189426,189427,189430,long,1324.72,1324.6000000000001,loss,-4.499999999998908,80.0,3,2013-09-25 01:00:00
189497,189498,189501,long,1325.72,1325.47,loss,-5.8,80.0,3,2013-09-25 06:55:00
189614,189615,189618,long,1326.15,1332.6000000000001,win,61.20000000000046,80.0,3,2013-09-25 16:40:00
189664,189665,189667,long,1335.01,1336.1000000000001,win,7.600000000001455,80.0,2,2013-09-25 20:50:00
189723,189724,189726,long,1333.72,1334.8400000000001,win,7.9000000000011825,80.0,2,2013-09-26 02:45:00
189801,189802,189804,long,1334.05,1338.67,win,42.900000000001185,80.0,2,2013-09-26 09:15:00
189850,189851,189884,long,1337.6,1329.6,loss,-83.3,80.0,33,2013-09-26 13:20:00
190050,190051,190053,long,1325.48,1325.8200000000002,win,0.10000000000145537,80.0,2,2013-09-27 07:00:00
190122,190123,190125,long,1326.45,1334.52,win,77.39999999999937,80.0,2,2013-09-27 13:00:00
190171,190172,190174,long,1338.66,1338.91,loss,-0.7999999999999998,80.0,2,2013-09-27 17:05:00
190219,190220,190243,long,1339.39,1351.8200000000002,win,121.00000000000064,80.0,23,2013-09-27 21:05:00
190352,190353,190355,long,1342.38,1342.63,loss,-0.7999999999999998,80.0,2,2013-09-30 09:10:00
190616,190617,190619,long,1330.47,1334.7900000000002,win,39.90000000000164,80.0,2,2013-10-01 08:10:00
190925,190926,190928,long,1294.77,1296.0500000000002,win,9.500000000002,80.0,2,2013-10-02 10:55:00
190973,190974,190976,long,1301.8,1301.25,loss,-8.799999999999546,80.0,2,2013-10-02 14:55:00
191022,191023,191025,long,1315.06,1317.0600000000002,win,16.700000000002273,80.0,2,2013-10-02 19:00:00
191172,191173,191175,long,1314.57,1315.49,win,5.900000000000728,80.0,2,2013-10-03 08:30:00
191262,191263,191278,long,1317.49,1319.3500000000001,win,15.300000000001273,80.0,15,2013-10-03 16:00:00
191311,191312,191314,long,1317.33,1318.42,win,7.600000000001455,80.0,2,2013-10-03 20:05:00
191362,191363,191365,long,1316.51,1316.3100000000002,loss,-5.299999999998181,80.0,2,2013-10-04 01:20:00
191429,191430,191440,long,1317.91,1317.71,loss,-5.300000000000455,80.0,10,2013-10-04 06:55:00
191520,191521,191532,long,1322.42,1314.42,loss,-83.3,80.0,11,2013-10-04 14:30:00
191633,191634,191656,long,1315.86,1315.3100000000002,loss,-8.799999999997272,80.0,22,2013-10-07 00:55:00
191781,191782,191788,long,1317.06,1317.5400000000002,win,1.5000000000024558,80.0,6,2013-10-07 13:15:00
191829,191830,191832,long,1325.47,1325.74,loss,-0.6000000000001817,80.0,2,2013-10-07 17:15:00
191878,191879,191885,long,1322.79,1322.3100000000002,loss,-8.099999999997909,80.0,6,2013-10-07 21:20:00
191933,191934,191936,long,1324.84,1324.97,loss,-1.9999999999989084,80.0,2,2013-10-08 02:55:00
192001,192002,192005,long,1326.38,1326.16,loss,-5.500000000000273,80.0,3,2013-10-08 08:35:00
192085,192086,192089,long,1326.92,1327.2800000000002,win,0.30000000000127347,80.0,3,2013-10-08 15:35:00
192298,192299,192301,long,1320.12,1320.76,win,3.1000000000010006,80.0,2,2013-10-09 10:15:00
192541,192542,192544,long,1305.93,1306.22,loss,-0.4000000000003636,80.0,2,2013-10-10 07:30:00
192625,192626,192629,long,1310.81,1302.81,loss,-83.3,80.0,3,2013-10-10 14:30:00
192812,192813,192843,long,1293.9,1293.93,loss,-3.0000000000002727,80.0,30,2013-10-11 07:05:00
193098,193099,193102,long,1273.95,1274.0700000000002,loss,-2.0999999999988175,80.0,3,2013-10-14 07:55:00
193146,193147,193154,long,1277.22,1281.7800000000002,win,42.30000000000173,80.0,7,2013-10-14 11:55:00
193194,193195,193197,long,1284.31,1284.8100000000002,win,1.700000000002274,80.0,2,2013-10-14 15:55:00
193331,193332,193379,long,1275.17,1270.19,loss,-53.10000000000018,80.0,47,2013-10-15 04:15:00
193468,193469,193490,long,1275.83,1267.83,loss,-83.3,80.0,21,2013-10-15 15:40:00
193516,193517,193519,long,1274.99,1274.45,loss,-8.699999999999637,80.0,2,2013-10-15 19:40:00
193605,193606,193608,long,1280.47,1280.48,loss,-3.2000000000000908,80.0,2,2013-10-16 04:05:00
193653,193654,193656,long,1281.86,1281.3100000000002,loss,-8.799999999997272,80.0,2,2013-10-16 08:05:00
193858,193859,193861,long,1282.27,1284.75,win,21.50000000000018,80.0,2,2013-10-17 02:10:00
193949,193950,193952,long,1289.57,1319.46,win,295.600000000001,80.0,2,2013-10-17 09:45:00
193998,193999,194001,long,1316.84,1317.2900000000002,win,1.2000000000027287,80.0,2,2013-10-17 13:50:00
194046,194047,194049,long,1320.99,1322.1100000000001,win,7.9000000000011825,80.0,2,2013-10-17 17:50:00
194095,194096,194102,long,1319.6,1319.7,loss,-2.2999999999986356,80.0,6,2013-10-17 21:55:00
194147,194148,194152,long,1319.99,1319.43,loss,-8.899999999999455,80.0,4,2013-10-18 03:10:00
194213,194214,194216,long,1319.37,1326.51,win,68.100000000001,80.0,2,2013-10-18 08:40:00
194397,194398,194402,long,1316.18,1318.5700000000002,win,20.600000000001,80.0,4,2013-10-21 01:00:00
194447,194448,194455,long,1318.89,1318.3400000000001,loss,-8.799999999999546,80.0,7,2013-10-21 05:10:00
194496,194497,194499,long,1320.88,1320.44,loss,-7.7000000000005455,80.0,2,2013-10-21 09:15:00
194753,194754,194758,long,1315.9,1316.8600000000001,win,6.300000000000364,80.0,4,2013-10-22 07:40:00
194833,194834,194836,long,1317.8,1335.3600000000001,win,172.30000000000172,80.0,2,2013-10-22 14:20:00
194882,194883,194887,long,1340.86,1341.19,win,1.546318628697918e-12,80.0,4,2013-10-22 18:25:00
194935,194936,194941,long,1340.01,1339.74,loss,-5.999999999999818,80.0,5,2013-10-22 22:50:00
195240,195241,195251,long,1333.81,1334.0900000000001,loss,-0.49999999999799893,80.0,10,2013-10-24 02:10:00
195289,195290,195295,long,1335.74,1336.49,win,4.2,80.0,5,2013-10-24 06:15:00
195361,195362,195366,long,1339.94,1340.0300000000002,loss,-2.3999999999985446,80.0,4,2013-10-24 12:15:00
195412,195413,195415,long,1344.04,1344.63,win,2.6000000000014554,80.0,2,2013-10-24 16:30:00
195460,195461,195465,long,1348.35,1348.3100000000002,loss,-3.6999999999973623,80.0,4,2013-10-24 20:30:00
195511,195512,195514,long,1347.25,1346.66,loss,-9.199999999999182,80.0,2,2013-10-25 01:45:00
195680,195681,195683,long,1346.69,1347.63,win,6.100000000000546,80.0,2,2013-10-25 15:50:00
195728,195729,195748,long,1352.66,1352.8500000000001,loss,-1.3999999999994541,80.0,19,2013-10-25 19:50:00
195793,195794,195796,long,1350.92,1351.21,loss,-0.4000000000003636,80.0,2,2013-10-28 02:15:00
195891,195892,195894,long,1352.75,1353.25,win,1.7000000000000002,80.0,2,2013-10-28 10:25:00
195946,195947,195949,long,1354.11,1356.3100000000002,win,18.700000000002728,80.0,2,2013-10-28 15:00:00
195997,195998,196000,long,1356.75,1356.38,loss,-6.999999999998908,80.0,2,2013-10-28 19:15:00
196053,196054,196059,long,1353.12,1352.97,loss,-4.799999999998636,80.0,5,2013-10-29 00:55:00
196406,196407,196410,long,1345.22,1347.64,win,20.900000000000727,80.0,3,2013-10-30 07:20:00
196455,196456,196459,long,1350.68,1350.23,loss,-7.800000000000455,80.0,3,2013-10-30 11:25:00
196509,196510,196546,long,1355.4,1354.96,loss,-7.7000000000005455,80.0,36,2013-10-30 15:55:00
196957,196958,196972,long,1327.07,1326.77,loss,-6.299999999999545,80.0,14,2013-11-01 07:15:00
197224,197225,197230,long,1315.53,1315.02,loss,-8.39999999999991,80.0,5,2013-11-04 07:30:00
197284,197285,197288,long,1315.8,1317.3600000000001,win,12.300000000001727,80.0,3,2013-11-04 12:30:00
197334,197335,197337,long,1318.72,1318.5800000000002,loss,-4.6999999999987265,80.0,2,2013-11-04 16:40:00
197424,197425,197436,long,1315.87,1315.8500000000001,loss,-3.499999999997544,80.0,11,2013-11-05 01:05:00
197578,197579,197581,long,1316.44,1317.2900000000002,win,5.200000000001364,80.0,2,2013-11-05 13:55:00
197696,197697,197700,long,1312.51,1312.21,loss,-6.299999999999545,80.0,3,2013-11-06 00:45:00
197744,197745,197748,long,1313.28,1314.1100000000001,win,5.000000000001546,80.0,3,2013-11-06 04:45:00
197803,197804,197807,long,1317.07,1319.48,win,20.800000000000818,80.0,3,2013-11-06 09:40:00
197852,197853,197859,long,1318.52,1319.66,win,8.100000000001,80.0,6,2013-11-06 13:45:00
197902,197903,197914,long,1317.77,1317.97,loss,-1.299999999999545,80.0,11,2013-11-06 17:55:00
197951,197952,197961,long,1318.08,1317.93,loss,-4.799999999998636,80.0,9,2013-11-06 22:00:00
198044,198045,198047,long,1318.15,1318.77,win,2.899999999998909,80.0,2,2013-11-07 06:45:00
198130,198131,198134,long,1323.82,1315.82,loss,-83.3,80.0,3,2013-11-07 13:55:00
198306,198307,198321,long,1309.91,1310.21,loss,-0.30000000000045457,80.0,14,2013-11-08 05:30:00
198354,198355,198359,long,1310.47,1311.0900000000001,win,2.9000000000011825,80.0,4,2013-11-08 09:30:00
198883,198884,198886,long,1281.76,1281.5500000000002,loss,-5.39999999999809,80.0,2,2013-11-12 07:35:00
198955,198956,198958,long,1281.63,1281.39,loss,-5.700000000000091,80.0,2,2013-11-12 13:35:00
199148,199149,199151,long,1272.61,1272.6100000000001,loss,-3.299999999997726,80.0,2,2013-11-13 06:40:00
199196,199197,199202,long,1276.05,1275.65,loss,-7.299999999998636,80.0,5,2013-11-13 10:40:00
199244,199245,199247,long,1276.94,1278.45,win,11.799999999999908,80.0,2,2013-11-13 14:40:00
199338,199339,199343,long,1276.12,1283.5300000000002,win,70.8000000000031,80.0,4,2013-11-13 22:30:00
199416,199417,199419,long,1286.4,1285.95,loss,-7.800000000000455,80.0,2,2013-11-14 05:55:00
199535,199536,199542,long,1287.92,1293.39,win,51.400000000000276,80.0,6,2013-11-14 15:50:00
199647,199648,199650,long,1287.78,1287.68,loss,-4.29999999999909,80.0,2,2013-11-15 02:05:00
199798,199799,199804,long,1288.14,1287.7900000000002,loss,-6.79999999999909,80.0,5,2013-11-15 14:40:00
199847,199848,199850,long,1289.47,1289.0300000000002,loss,-7.699999999998272,80.0,2,2013-11-15 18:45:00
199895,199896,199898,long,1289.77,1289.7,loss,-3.999999999999363,80.0,2,2013-11-15 22:45:00
199994,199995,200042,long,1288.18,1283.69,loss,-48.20000000000009,80.0,47,2013-11-18 08:00:00
200329,200330,200332,long,1276.26,1276.18,loss,-4.099999999999272,80.0,2,2013-11-19 12:50:00
200487,200488,200498,long,1276.1,1275.77,loss,-6.599999999999272,80.0,10,2013-11-20 03:00:00
201039,201040,201042,long,1245.47,1245.23,loss,-5.700000000000091,80.0,2,2013-11-22 02:55:00
201097,201098,201103,long,1245.53,1245.3300000000002,loss,-5.299999999998181,80.0,5,2013-11-22 07:45:00
201162,201163,201165,long,1246.67,1247.23,win,2.2999999999994545,80.0,2,2013-11-22 13:10:00
201303,201304,201306,long,1243.73,1243.45,loss,-6.099999999999727,80.0,2,2013-11-25 01:55:00
201467,201468,201470,long,1240.97,1242.95,win,16.50000000000018,80.0,2,2013-11-25 15:35:00
201516,201517,201519,long,1243.28,1243.0400000000002,loss,-5.699999999997817,80.0,2,2013-11-25 19:40:00
201638,201639,201651,long,1253.33,1253.5300000000002,loss,-1.2999999999972713,80.0,12,2013-11-26 06:50:00
201844,201845,201879,long,1245.23,1244.7900000000002,loss,-7.699999999998272,80.0,34,2013-11-27 01:00:00
201892,201893,201901,long,1245.9,1245.8000000000002,loss,-4.29999999999909,80.0,8,2013-11-27 05:00:00
201941,201942,201946,long,1245.75,1246.1100000000001,win,0.30000000000127347,80.0,4,2013-11-27 09:05:00
201989,201990,201992,long,1252.14,1252.48,win,0.09999999999918163,80.0,2,2013-11-27 13:05:00
202194,202195,202197,long,1241.23,1241.5500000000002,loss,-0.09999999999836273,80.0,2,2013-11-28 07:10:00
202246,202247,202249,long,1241.7,1241.5400000000002,loss,-4.899999999998545,80.0,2,2013-11-28 11:30:00
202296,202297,202304,long,1243.75,1244.5600000000002,win,4.800000000001728,80.0,7,2013-11-28 15:40:00
202349,202350,202397,long,1244.77,1241.96,loss,-31.399999999999455,80.0,47,2013-11-29 00:45:00
202444,202445,202447,long,1244.12,1244.3000000000002,loss,-1.4999999999970894,80.0,2,2013-11-29 08:40:00
202493,202494,202496,long,1247.82,1247.45,loss,-6.999999999998908,80.0,2,2013-11-29 12:45:00
202541,202542,202544,long,1254.32,1254.0600000000002,loss,-5.899999999997635,80.0,2,2013-11-29 16:45:00
203022,203023,203047,long,1224.19,1216.19,loss,-83.3,80.0,24,2013-12-03 14:00:00
203124,203125,203128,long,1223.58,1223.3200000000002,loss,-5.899999999997635,80.0,3,2013-12-03 22:30:00
203297,203298,203300,long,1220.93,1221.41,win,1.500000000000182,80.0,2,2013-12-04 13:55:00
203346,203347,203350,long,1228.26,1234.17,win,55.80000000000082,80.0,3,2013-12-04 18:00:00
203394,203395,203397,long,1243.39,1243.16,loss,-5.600000000000182,80.0,2,2013-12-04 22:00:00
203766,203767,203777,long,1228.13,1228.5600000000002,win,1.0000000000006368,80.0,10,2013-12-06 06:55:00
203814,203815,203852,long,1231.16,1232.0900000000001,win,6.000000000000637,80.0,37,2013-12-06 10:55:00
203862,203863,203865,long,1237.42,1241.14,win,33.900000000000276,80.0,2,2013-12-06 14:55:00
203987,203988,203992,long,1230.51,1230.17,loss,-6.699999999999181,80.0,4,2013-12-09 02:20:00
204053,204054,204063,long,1230.31,1231.66,win,10.200000000001364,80.0,9,2013-12-09 07:50:00
204128,204129,204131,long,1231.03,1232.21,win,8.500000000000636,80.0,2,2013-12-09 14:05:00
204178,204179,204193,long,1234.53,1234.3700000000001,loss,-4.899999999998545,80.0,14,2013-12-09 18:15:00
204227,204228,204275,long,1241.25,1239.42,loss,-21.599999999999273,80.0,47,2013-12-09 22:20:00
204275,204276,204296,long,1239.4,1242.27,win,25.399999999998908,80.0,20,2013-12-10 03:20:00
204327,204328,204330,long,1244.49,1245.5600000000002,win,7.400000000001637,80.0,2,2013-12-10 07:40:00
204375,204376,204396,long,1248.07,1249.5500000000002,win,11.500000000002455,80.0,20,2013-12-10 11:40:00
204423,204424,204428,long,1264.41,1265.75,win,10.09999999999918,80.0,4,2013-12-10 15:40:00
204471,204472,204475,long,1262.76,1262.3500000000001,loss,-7.399999999998545,80.0,3,2013-12-10 19:40:00
204689,204690,204692,long,1260.28,1260.0900000000001,loss,-5.199999999998272,80.0,2,2013-12-11 14:50:00
204855,204856,204858,long,1255.53,1255.1000000000001,loss,-7.599999999998363,80.0,2,2013-12-12 05:40:00
205216,205217,205219,long,1229.68,1229.1000000000001,loss,-9.099999999999273,80.0,2,2013-12-13 12:40:00
205265,205266,205268,long,1237.11,1236.64,loss,-7.999999999997999,80.0,2,2013-12-13 16:45:00
205313,205314,205317,long,1235.92,1235.3500000000001,loss,-8.999999999999364,80.0,3,2013-12-13 20:45:00
205508,205509,205537,long,1237.28,1242.49,win,48.80000000000037,80.0,28,2013-12-16 14:00:00
205556,205557,205559,long,1248.09,1250.98,win,25.600000000001,80.0,2,2013-12-16 18:00:00
205631,205632,205635,long,1242.03,1242.22,loss,-1.3999999999994541,80.0,3,2013-12-17 01:10:00
205697,205698,205700,long,1242.85,1245.74,win,25.600000000001,80.0,2,2013-12-17 06:40:00
205906,205907,205909,long,1234.43,1233.97,loss,-7.900000000000364,80.0,2,2013-12-18 01:05:00
