signal_bar,entry_bar,exit_bar,direction,entry_price,exit_price,outcome,pnl_pip,sl_pip,bars_held
193,194,194,short,1411.5,1408.61595,win,25.540499999998882,19.226999999999993,0
200,201,204,short,1409.0,1406.11595,win,25.540499999998882,19.226999999999993,3
204,205,211,short,1406.3,1408.2227,loss,-22.527000000000772,19.226999999999993,6
225,226,227,short,1397.05,1394.16595,win,25.540499999998882,19.226999999999993,1
227,228,230,short,1394.75,1396.6727,loss,-22.527000000000772,19.226999999999993,2
232,233,233,short,1393.9,1391.0159500000002,win,25.540499999998882,19.226999999999993,0
238,239,240,short,1383.4,1385.3227000000002,loss,-22.527000000000772,19.226999999999993,1
240,241,241,short,1382.9,1384.8227000000002,loss,-22.527000000000772,19.226999999999993,0
250,251,252,short,1378.35,1375.46595,win,25.540499999998882,19.226999999999993,1
364,365,365,short,1374.3,1376.2227,loss,-22.527000000000772,19.226999999999993,0
369,370,370,short,1374.2,1371.3159500000002,win,25.540499999998882,19.226999999999993,0
517,518,518,short,1366.5,1368.4227,loss,-22.527000000000772,19.226999999999993,0
521,522,522,short,1366.25,1368.1727,loss,-22.527000000000772,19.226999999999993,0
602,603,615,short,1366.0,1363.11595,win,25.540499999998882,19.226999999999993,12
620,621,622,short,1360.8,1357.91595,win,25.540499999998882,19.226999999999993,1
624,625,629,short,1357.75,1359.6727,loss,-22.527000000000772,19.226999999999993,4
644,645,645,short,1356.2,1358.1227000000001,loss,-22.527000000000772,19.226999999999993,0
657,658,659,long,1375.45,1378.33405,win,25.540499999998882,19.226999999999993,1
841,842,849,long,1376.25,1374.3273,loss,-22.527000000000772,19.226999999999993,7
884,885,890,long,1377.1,1379.9840499999998,win,25.540499999998882,19.226999999999993,5
890,891,892,long,1380.95,1379.0273,loss,-22.527000000000772,19.226999999999993,1
903,904,912,long,1380.8,1383.6840499999998,win,25.540499999998882,19.226999999999993,8
914,915,918,long,1384.6,1382.6772999999998,loss,-22.527000000000772,19.226999999999993,3
922,923,924,long,1385.6,1383.6772999999998,loss,-22.527000000000772,19.226999999999993,1
999,1000,1006,long,1385.6,1383.6772999999998,loss,-22.527000000000772,19.226999999999993,6
