entry_bar,exit_bar,outcome,pnl_pip,sl_pip,tp_pip,direction
252,264,loss,-754.9101444305127,754.9101444305127,1132.3652166457691,short
265,284,win,1132.3652166457691,754.9101444305127,1132.3652166457691,long
287,299,loss,-754.9101444305127,754.9101444305127,1132.3652166457691,long
300,304,loss,-754.9101444305127,754.9101444305127,1132.3652166457691,short
305,326,loss,-754.9101444305127,754.9101444305127,1132.3652166457691,short
327,339,loss,-754.9101444305127,754.9101444305127,1132.3652166457691,long
345,392,loss,-754.9101444305127,754.9101444305127,1132.3652166457691,long
401,420,win,1132.3652166457691,754.9101444305127,1132.3652166457691,long
422,441,win,1132.3652166457691,754.9101444305127,1132.3652166457691,long
442,448,win,1132.3652166457691,754.9101444305127,1132.3652166457691,long
455,469,loss,-754.9101444305127,754.9101444305127,1132.3652166457691,short
470,476,win,1132.3652166457691,754.9101444305127,1132.3652166457691,long
483,495,win,1132.3652166457691,754.9101444305127,1132.3652166457691,long
497,499,win,1132.3652166457691,754.9101444305127,1132.3652166457691,long
505,515,win,1132.3652166457691,754.9101444305127,1132.3652166457691,short
518,521,loss,-754.9101444305127,754.9101444305127,1132.3652166457691,short
524,528,win,1132.3652166457691,754.9101444305127,1132.3652166457691,short
532,538,loss,-754.9101444305127,754.9101444305127,1132.3652166457691,short
540,544,loss,-754.9101444305127,754.9101444305127,1132.3652166457691,long
549,552,win,1132.3652166457691,754.9101444305127,1132.3652166457691,short
559,566,win,1132.3652166457691,754.9101444305127,1132.3652166457691,long
575,580,win,1132.3652166457691,754.9101444305127,1132.3652166457691,long
591,601,win,1132.3652166457691,754.9101444305127,1132.3652166457691,short
606,609,loss,-754.9101444305127,754.9101444305127,1132.3652166457691,long
613,617,loss,-754.9101444305127,754.9101444305127,1132.3652166457691,short
619,625,win,1132.3652166457691,754.9101444305127,1132.3652166457691,long
628,631,loss,-754.9101444305127,754.9101444305127,1132.3652166457691,long
633,635,loss,-754.9101444305127,754.9101444305127,1132.3652166457691,short
647,663,win,1132.3652166457691,754.9101444305127,1132.3652166457691,short
668,673,win,1132.3652166457691,754.9101444305127,1132.3652166457691,long
682,686,loss,-754.9101444305127,754.9101444305127,1132.3652166457691,short
687,690,win,1132.3652166457691,754.9101444305127,1132.3652166457691,long
700,704,loss,-754.9101444305127,754.9101444305127,1132.3652166457691,short
705,707,loss,-754.9101444305127,754.9101444305127,1132.3652166457691,short
712,714,win,1132.3652166457691,754.9101444305127,1132.3652166457691,long
718,722,win,1132.3652166457691,754.9101444305127,1132.3652166457691,short
723,727,win,1132.3652166457691,754.9101444305127,1132.3652166457691,short
730,732,loss,-754.9101444305127,754.9101444305127,1132.3652166457691,short
735,739,win,1132.3652166457691,754.9101444305127,1132.3652166457691,long
744,745,win,1132.3652166457691,754.9101444305127,1132.3652166457691,long
751,752,loss,-754.9101444305127,754.9101444305127,1132.3652166457691,short
760,764,loss,-754.9101444305127,754.9101444305127,1132.3652166457691,short
766,768,win,1132.3652166457691,754.9101444305127,1132.3652166457691,long
770,771,loss,-754.9101444305127,754.9101444305127,1132.3652166457691,long
782,783,loss,-754.9101444305127,754.9101444305127,1132.3652166457691,short
786,787,loss,-754.9101444305127,754.9101444305127,1132.3652166457691,long
793,794,loss,-754.9101444305127,754.9101444305127,1132.3652166457691,short
799,800,win,1132.3652166457691,754.9101444305127,1132.3652166457691,short
801,802,loss,-754.9101444305127,754.9101444305127,1132.3652166457691,short
805,806,win,1132.3652166457691,754.9101444305127,1132.3652166457691,short
811,812,win,1132.3652166457691,754.9101444305127,1132.3652166457691,long
