entry_bar,exit_bar,outcome,pnl_pip,sl_pip,tp_pip,direction
251,260,win,541.8717139677353,361.2478093118236,541.8717139677353,long
262,266,win,541.8717139677353,361.2478093118236,541.8717139677353,long
269,287,win,541.8717139677353,361.2478093118236,541.8717139677353,long
289,291,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
293,301,win,541.8717139677353,361.2478093118236,541.8717139677353,short
305,309,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
318,321,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
323,339,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
340,345,win,541.8717139677353,361.2478093118236,541.8717139677353,short
352,357,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
358,361,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
363,372,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
373,379,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
381,384,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
385,396,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
397,401,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
407,415,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
416,427,win,541.8717139677353,361.2478093118236,541.8717139677353,long
436,458,win,541.8717139677353,361.2478093118236,541.8717139677353,short
474,490,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
494,501,win,541.8717139677353,361.2478093118236,541.8717139677353,short
506,540,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
545,547,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
553,573,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
579,580,win,541.8717139677353,361.2478093118236,541.8717139677353,short
581,584,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
589,599,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
602,605,win,541.8717139677353,361.2478093118236,541.8717139677353,short
613,621,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
626,627,win,541.8717139677353,361.2478093118236,541.8717139677353,short
628,631,win,541.8717139677353,361.2478093118236,541.8717139677353,short
637,640,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
646,665,win,541.8717139677353,361.2478093118236,541.8717139677353,long
666,674,win,541.8717139677353,361.2478093118236,541.8717139677353,long
679,685,win,541.8717139677353,361.2478093118236,541.8717139677353,short
688,689,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
690,693,win,541.8717139677353,361.2478093118236,541.8717139677353,short
696,698,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
707,710,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
712,727,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
728,744,win,541.8717139677353,361.2478093118236,541.8717139677353,short
751,755,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
757,764,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
766,791,win,541.8717139677353,361.2478093118236,541.8717139677353,long
806,812,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
816,820,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
824,835,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
836,865,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
877,889,win,541.8717139677353,361.2478093118236,541.8717139677353,long
