pnl_pip,outcome,sl_pip,tp_pip,entry_bar,exit_bar,direction
-63.63573578601135,loss,60.33573578601104,60.33573578601104,2939,2946,long
28.700000000000454,win,72.46359106416385,72.46359106416385,3079,3086,long
19.699999999999545,win,72.63761659251374,72.63761659251374,3407,3414,long
64.429140383085,win,67.72914038308545,67.72914038308545,3876,3876,long
-51.29999999999954,loss,124.68836853535487,124.68836853535487,4016,4023,short
142.6967356979905,win,145.9967356979903,145.9967356979903,4063,4067,short
-4.800000000000909,loss,93.75864231394637,93.75864231394637,4250,4257,short
-43.3,loss,119.21286315882125,119.21286315882125,4344,4351,short
5.699999999998636,win,97.03534498934617,97.03534498934617,4578,4585,long
-15.300000000000455,loss,61.02931617008379,61.02931617008379,4812,4819,long
-23.799999999999546,loss,77.6242640180983,77.6242640180983,5693,5700,short
5.200000000001364,win,83.20827313052011,83.20827313052011,5740,5747,short
-27.800000000000455,loss,78.89786922788753,78.89786922788753,5974,5981,short
-87.94328120875961,loss,84.6432812087605,84.6432812087605,6562,6567,long
79.83909306604956,win,83.13909306604903,83.13909306604903,6609,6613,long
20.70000000000091,win,169.46890611235804,169.46890611235804,6796,6803,long
250.35610180125713,win,253.65610180125643,253.65610180125643,6843,6846,long
168.2000000000009,win,242.20800420315635,242.20800420315635,6890,6897,long
256.196991531239,win,259.4969915312394,259.4969915312394,6937,6939,short
-79.29999999999909,loss,216.78689348317937,216.78689348317937,6984,6991,short
38.19999999999864,win,138.6678458108466,138.6678458108466,7077,7084,long
43.20000000000091,win,111.84736204982866,111.84736204982866,7171,7178,long
-6.79999999999909,loss,201.51024710928132,201.51024710928132,7218,7225,long
98.20000000000091,win,198.67744131007223,198.67744131007223,7264,7271,long
220.95054145536704,win,224.25054145536748,224.25054145536748,7311,7314,short
73.19999999999864,win,252.42015076520903,252.42015076520903,7358,7365,short
83.20000000000091,win,299.52235634364104,299.52235634364104,7405,7412,long
15.700000000000909,win,229.64147086271893,229.64147086271893,7498,7505,short
94.2,win,194.27234983976263,194.27234983976263,7545,7552,long
83.19999999999864,win,135.26728884037732,135.26728884037732,7686,7693,long
-8.3,loss,127.69424626096485,127.69424626096485,7732,7739,long
28.20000000000091,win,249.69847490449666,249.69847490449666,7771,7778,short
59.70000000000182,win,258.5924286338033,258.5924286338033,7818,7825,short
154.2,win,215.847686430688,215.847686430688,7865,7872,long
-24.300000000001365,loss,239.9454562845792,239.9454562845792,7958,7965,short
-39.80000000000091,loss,182.61549131489133,182.61549131489133,8052,8059,short
-83.3,loss,187.07495864003903,187.07495864003903,8099,8106,short
-24.29999999999909,loss,172.53595188950706,172.53595188950706,8146,8153,long
17.199999999999545,win,174.98161028070814,174.98161028070814,8192,8199,short
6.7,win,180.01934108814643,180.01934108814643,8239,8246,long
66.19999999999818,win,216.27869796415428,216.27869796415428,8333,8340,short
88.70000000000046,win,274.3102971700175,274.3102971700175,8380,8387,short
-255.30000000000047,loss,415.2320262804548,415.2320262804548,8426,8433,short
-66.30000000000182,loss,286.71806572905194,286.71806572905194,8473,8480,long
240.58193737624305,win,243.88193737624405,243.88193737624405,8520,8522,short
20.70000000000091,win,183.73305830005808,183.73305830005808,8660,8667,long
202.11620401230374,win,205.4162040123049,205.4162040123049,8707,8710,short
81.7,win,149.2077312038454,149.2077312038454,8894,8901,long
-98.3,loss,167.82698401095396,167.82698401095396,9269,9276,short
74.2,win,148.90940634614142,148.90940634614142,9409,9416,long
-14.300000000001365,loss,151.54864083277312,151.54864083277312,9456,9463,long
59.2,win,157.62336240498306,157.62336240498306,9594,9601,short
-19.799999999998636,loss,166.49667870672369,166.49667870672369,9735,9742,long
115.01605806813059,win,118.31605806813084,118.31605806813084,9826,9832,long
53.70000000000046,win,133.39302982392076,133.39302982392076,10010,10017,long
-3.800000000001819,loss,164.72652863301627,164.72652863301627,10198,10205,short
-30.29999999999818,loss,156.63067240299222,156.63067240299222,10291,10298,short
-42.79999999999818,loss,167.4116251900299,167.4116251900299,10338,10345,long
-0.7999999999999998,loss,116.11938543438002,116.11938543438002,10511,10518,long
-3.799999999999545,loss,132.6170875944113,132.6170875944113,10605,10612,long
13.200000000000909,win,128.4257116818863,128.4257116818863,10886,10893,short
-10.8,loss,130.80142466150022,130.80142466150022,10979,10986,short
178.25376912952987,win,181.55376912952966,181.55376912952966,11072,11074,short
28.199999999998635,win,144.83468173170039,144.83468173170039,11164,11171,long
-11.299999999999546,loss,102.04407674955948,102.04407674955948,11256,11263,long
91.84031661851277,win,95.14031661851314,95.14031661851314,11488,11492,short
-120.10425487345928,loss,116.80425487345964,116.80425487345964,11582,11584,long
40.19999999999909,win,114.07686746987262,114.07686746987262,11628,11635,long
101.8299189139013,win,105.1299189139004,105.1299189139004,12376,12376,long
-15.8,loss,108.31238197609055,108.31238197609055,12795,12802,long
153.16027208779286,win,156.46027208779236,156.46027208779236,13540,13541,short
0.8000000000008187,win,156.2246728013737,156.2246728013737,13587,13594,long
-76.19999999999963,loss,113.04604745105948,113.04604745105948,13727,13734,short
-69.40000000000127,loss,134.64866844897546,134.64866844897546,14008,14015,short
89.71605534645205,win,93.01605534645171,93.01605534645171,14373,14378,long
-20.99999999999982,loss,109.50155984257862,109.50155984257862,14701,14708,short
-24.29999999999909,loss,89.01134464097562,89.01134464097562,15773,15780,short
46.600000000000094,win,89.45822656452908,89.45822656452908,15959,15966,short
-30.8,loss,118.612785974947,118.612785974947,16100,16107,long
-122.479754095328,loss,119.17975409532754,119.17975409532754,16287,16290,short
73.30000000000082,win,142.9601374425145,142.9601374425145,16608,16615,long
31.7,win,139.23967386019027,139.23967386019027,16795,16802,short
45.19999999999909,win,120.23305465286195,120.23305465286195,17263,17270,short
-9.099999999999273,loss,88.80105202495928,88.80105202495928,17497,17504,short
-7.500000000000727,loss,104.29910936820971,104.29910936820971,17544,17551,long
-54.900000000000816,loss,74.93738294061036,74.93738294061036,17637,17644,long
-53.199999999997814,loss,101.78460476997863,101.78460476997863,17769,17776,short
-30.600000000000183,loss,84.10248398071208,84.10248398071208,18003,18010,long
-17.600000000000637,loss,80.00368211868181,80.00368211868181,18377,18384,long
-27.100000000001092,loss,77.27809658156086,77.27809658156086,19358,19365,long
84.18616018864141,win,87.48616018864234,87.48616018864234,19639,19644,long
-22.199999999998727,loss,100.18892657801551,100.18892657801551,19864,19871,long
86.36108859496444,win,89.66108859496525,89.66108859496525,20051,20051,long
-5.400000000000364,loss,86.94352214973816,86.94352214973816,20513,20520,long
1.7999999999999092,win,72.954996783436,72.954996783436,21250,21257,short
16.200000000000454,win,70.28030318358017,70.28030318358017,21342,21349,short
-50.999999999999815,loss,80.4375757226621,80.4375757226621,21710,21717,short
-18.20000000000009,loss,75.80814127490338,75.80814127490338,21800,21807,long
-20.99999999999982,loss,73.82173291821577,73.82173291821577,22214,22221,long
-25.600000000000183,loss,66.0735387812769,66.0735387812769,22392,22399,long
5.900000000000728,win,84.74933684253547,84.74933684253547,22525,22532,short
-40.100000000000634,loss,81.4534193987484,81.4534193987484,22710,22717,short
61.04278590171971,win,64.34278590171883,64.34278590171883,23172,23172,short
-61.29999999999954,loss,87.87492211379903,87.87492211379903,23264,23271,short
-19.80000000000091,loss,67.1142262136586,67.1142262136586,23831,23838,long
-7.900000000000364,loss,71.73293220699934,71.73293220699934,24838,24845,short
-33.399999999999906,loss,85.12372373594651,85.12372373594651,25023,25030,short
73.35623372595064,win,76.65623372594968,76.65623372594968,25154,25156,short
-9.599999999998818,loss,107.03212897877208,107.03212897877208,25339,25346,long
-9.699999999998727,loss,57.095787764201766,57.095787764201766,26442,26449,short
59.999999999999275,win,89.10238161648383,89.10238161648383,26581,26588,long
6.7,win,73.77740336359736,73.77740336359736,26719,26726,short
117.06202682056228,win,120.36202682056317,120.36202682056317,26811,26815,short
296.4271157380419,win,299.72711573804264,299.72711573804264,26857,26863,short
-122.70000000000054,loss,288.48716231157,288.48716231157,26903,26910,long
96.47100134563216,win,99.7710013456328,99.7710013456328,27226,27227,long
-106.62967756416337,loss,103.32967756416352,103.32967756416352,27410,27412,short
-127.12625150439708,loss,123.82625150439698,123.82625150439698,27732,27738,short
27.700000000001364,win,124.68958760694314,124.68958760694314,27870,27877,short
64.89999999999937,win,133.10405832446796,133.10405832446796,27962,27969,short
81.30000000000037,win,158.90984853029252,158.90984853029252,28008,28015,long
20.599999999998726,win,157.68284677700933,157.68284677700933,28147,28154,long
4.499999999999727,win,98.24883022157572,98.24883022157572,28370,28377,long
-22.200000000001,loss,100.18545926620409,100.18545926620409,28462,28469,long
62.50000000000155,win,156.41039142460528,156.41039142460528,28816,28823,short
-124.21147034914911,loss,120.91147034914877,120.91147034914877,28908,28911,short
43.60000000000055,win,138.6761322509341,138.6761322509341,29000,29007,short
-63.800000000001816,loss,137.55951403046458,137.55951403046458,29046,29053,long
-76.49999999999936,loss,101.33699769950657,101.33699769950657,29223,29230,short
13.400000000000727,win,81.14607250010711,81.14607250010711,29729,29736,long
-27.50000000000073,loss,86.70037091780466,86.70037091780466,29821,29828,short
5.800000000000819,win,91.8737752983531,91.8737752983531,30237,30244,short
24.499999999999726,win,90.17048723179552,90.17048723179552,30330,30337,long
11.7,win,87.2764262891223,87.2764262891223,30422,30429,long
108.75776933525613,win,112.0577693352555,112.0577693352555,30560,30562,long
14.399999999999817,win,88.96107138171558,88.96107138171558,30837,30844,long
-31.700000000001456,loss,81.44533049242386,81.44533049242386,31200,31207,short
44.000000000000185,win,96.17288094081606,96.17288094081606,31246,31253,short
34.2,win,109.16021270014129,109.16021270014129,31292,31299,long
3.700000000000455,win,71.7940274518628,71.7940274518628,31385,31392,short
82.69493075480496,win,85.99493075480576,85.99493075480576,31478,31483,short
72.10000000000191,win,114.2683048422361,114.2683048422361,31755,31762,short
-22.50000000000073,loss,112.98226462045027,112.98226462045027,32078,32085,short
8.200000000000909,win,115.17937483026351,115.17937483026351,32124,32131,long
-15.8,loss,125.1954151931056,125.1954151931056,32632,32639,long
-26.600000000001547,loss,75.44315521739644,75.44315521739644,32771,32778,long
1.8999999999998183,win,83.81872372036024,83.81872372036024,33094,33101,short
-33.3,loss,80.3204581580189,80.3204581580189,33370,33377,short
58.312132086404475,win,61.61213208640549,61.61213208640549,34097,34100,short
-48.599999999999724,loss,87.49180605624525,87.49180605624525,34189,34196,long
-10.600000000000183,loss,72.68927106400596,72.68927106400596,34374,34381,long
46.500000000000185,win,80.35044753929036,80.35044753929036,34466,34473,short
71.99999999999973,win,105.59221375383868,105.59221375383868,34698,34705,short
13.500000000000636,win,63.87878032446755,63.87878032446755,35698,35705,long
10.900000000000727,win,74.62248380370724,74.62248380370724,35928,35935,short
-72.25947318958633,loss,68.9594731895866,68.9594731895866,36020,36025,long
-23.999999999999364,loss,71.34845442030989,71.34845442030989,36933,36940,long
-24.699999999998727,loss,66.1209337833558,66.1209337833558,37257,37264,long
21.300000000000363,win,70.76305411464628,70.76305411464628,37625,37632,short
-20.200000000000546,loss,62.17410848183038,62.17410848183038,38037,38044,long
2.200000000001819,win,80.94952142665777,80.94952142665777,38359,38366,short
20.50000000000109,win,49.61023491484678,49.61023491484678,39685,39692,short
48.081216942445465,win,51.38121694244507,51.38121694244507,40467,40468,long
-3.399999999999909,loss,64.22468484186375,64.22468484186375,41241,41248,short
-70.80831216236292,loss,67.5083121623619,67.5083121623619,41379,41383,long
-9.699999999998727,loss,48.894534018454515,48.894534018454515,42889,42896,short
23.199999999998635,win,66.20447432264766,66.20447432264766,43947,43954,short
-40.70000000000009,loss,88.9028478459267,88.9028478459267,44869,44876,short
45.69999999999864,win,78.98913366244739,78.98913366244739,45005,45012,short
82.15065635619267,win,85.45065635619305,85.45065635619305,45097,45104,long
71.7590658926194,win,75.05906589261869,75.05906589261869,45143,45149,short
-85.46615502982677,loss,82.16615502982579,82.16615502982579,45465,45465,short
124.50641771968931,win,127.8064177196886,127.8064177196886,45819,45820,long
-3.899999999999454,loss,91.76561866140034,91.76561866140034,46095,46102,long
-48.00000000000027,loss,78.87158060440126,78.87158060440126,46715,46722,long
-11.499999999999364,loss,84.02512042144303,84.02512042144303,46875,46882,long
-31.99999999999891,loss,115.14530884463196,115.14530884463196,47197,47204,long
-80.62826258594059,loss,77.32826258593954,77.32826258593954,47327,47331,long
18.099999999998726,win,93.50058080877655,93.50058080877655,47649,47656,short
-37.400000000000816,loss,85.56844005879671,85.56844005879671,47925,47932,short
-27.40000000000082,loss,69.32902097995526,69.32902097995526,48239,48246,short
62.469414439778305,win,65.76941443977913,65.76941443977913,48837,48838,short
58.14874441102275,win,61.448744411022254,61.448744411022254,49665,49667,long
-0.4000000000003636,loss,55.64530147304547,55.64530147304547,50447,50454,long
-25.200000000000546,loss,72.51927250187869,72.51927250187869,50585,50592,short
-0.9000000000021826,loss,61.51340471432501,61.51340471432501,50999,51006,long
-2.7000000000005455,loss,61.23973205287969,61.23973205287969,51183,51190,short
-8.599999999999728,loss,47.27143218105006,47.27143218105006,51405,51412,short
61.7,win,90.16830575668152,90.16830575668152,53191,53198,short
-9.300000000001365,loss,73.42105789179224,73.42105789179224,53973,53980,long
23.700000000000454,win,54.530117334536804,54.530117334536804,54249,54256,long
-29.199999999999182,loss,92.20405805656934,92.20405805656934,54387,54394,short
0.09999999999918163,win,87.40524494611296,87.40524494611296,54433,54440,short
-13.80000000000182,loss,43.1531978605618,43.1531978605618,55116,55123,long
-24.49999999999891,loss,52.039834141994106,52.039834141994106,55392,55399,long
-15.8,loss,65.24982806631874,65.24982806631874,55668,55675,long
-10.700000000000092,loss,63.92583521420851,63.92583521420851,55898,55905,long
-62.42192382506191,loss,59.121923825061394,59.121923825061394,57138,57142,short
-6.299999999999545,loss,79.09761995796917,79.09761995796917,57724,57731,long
-58.08921689103117,loss,54.78921689103045,54.78921689103045,58089,58092,long
18.500000000000636,win,74.57855987137934,74.57855987137934,58135,58142,short
55.0499901448954,win,58.349990144894605,58.349990144894605,59126,59127,long
-40.50000000000027,loss,86.10659459132337,86.10659459132337,59723,59730,long
-96.50000000000163,loss,132.04702738658222,132.04702738658222,59862,59869,long
22.700000000001364,win,92.45422047090398,92.45422047090398,59953,59960,short
23.20000000000091,win,88.44098465848681,88.44098465848681,60173,60180,short
11.500000000000181,win,88.87083906332478,88.87083906332478,60219,60226,long
-97.27485232740791,loss,93.97485232740793,93.97485232740793,60265,60269,long
73.40171743745641,win,76.70171743745544,76.70171743745544,60541,60547,long
4.699999999999545,win,103.55676565569959,103.55676565569959,60770,60777,long
29.29999999999991,win,74.21490356120638,74.21490356120638,61184,61191,short
-78.63366460978413,loss,75.33366460978479,75.33366460978479,61453,61455,short
23.900000000000272,win,72.8553056607177,72.8553056607177,61637,61644,long
