pnl_pip,outcome,sl_pip,tp_pip,entry_bar,exit_bar,direction
-50.10312284651563,loss,46.80312284651544,46.80312284651544,5816,5829,long
28.700000000000454,win,57.21249148677261,57.21249148677261,6094,6109,long
19.699999999999545,win,56.32168472686454,56.32168472686454,6744,6759,long
45.70295851281044,win,49.00295851281118,49.00295851281118,7672,7673,long
-99.39958592185421,loss,96.09958592185464,96.09958592185464,7950,7957,short
115.89509455733305,win,119.19509455733383,119.19509455733383,8043,8050,short
-4.800000000000909,loss,75.47954234939778,75.47954234939778,8414,8429,short
-43.3,loss,92.18200360340944,92.18200360340944,8600,8615,short
5.699999999998636,win,78.14999020697338,78.14999020697338,9064,9079,long
-48.7346304639057,loss,45.434630463904725,45.434630463904725,9528,9536,long
62.785635159552115,win,66.08563515955197,66.08563515955197,11275,11281,short
5.200000000001364,win,64.3732142091923,64.3732142091923,11368,11383,short
-27.800000000000455,loss,61.07529921874944,61.07529921874944,11832,11847,short
-67.06211908772575,loss,63.7621190877263,63.7621190877263,12998,12999,long
61.48454214455269,win,64.78454214455276,64.78454214455276,13091,13099,long
20.70000000000091,win,121.6428435816665,121.6428435816665,13462,13477,long
192.74453592107346,win,196.0445359210734,196.0445359210734,13555,13560,long
160.5607369815645,win,163.86073698156514,163.86073698156514,13648,13659,long
189.0791760074937,win,192.37917600749418,192.37917600749418,13741,13743,short
-79.29999999999909,loss,154.83502867208873,154.83502867208873,13834,13849,short
38.19999999999864,win,105.53964203368008,105.53964203368008,14019,14034,long
81.59528089405212,win,84.89528089405128,84.89528089405128,14205,14215,long
-6.79999999999909,loss,169.45558899599436,169.45558899599436,14298,14313,long
98.20000000000091,win,144.98118149413725,144.98118149413725,14390,14405,long
166.34531179508866,win,169.64531179508782,169.64531179508782,14483,14489,short
73.19999999999864,win,181.24491316538277,181.24491316538277,14576,14591,short
83.20000000000091,win,227.80007634317187,227.80007634317187,14669,14684,long
15.700000000000909,win,162.7307360457981,162.7307360457981,14854,14869,short
132.56901225245355,win,135.8690122524538,135.8690122524538,14947,14958,long
95.29736802418184,win,98.597368024181,98.597368024181,15226,15234,long
-15.8,loss,90.73834805668264,90.73834805668264,15318,15333,long
28.20000000000091,win,215.90228026488805,215.90228026488805,15395,15410,short
59.70000000000182,win,193.61675310771943,193.61675310771943,15488,15503,short
145.4338909812297,win,148.7338909812288,148.7338909812288,15581,15589,long
-24.300000000001365,loss,169.84284966349182,169.84284966349182,15766,15781,short
-39.80000000000091,loss,127.64937424325207,127.64937424325207,15952,15967,short
-83.3,loss,143.79658366117062,143.79658366117062,16045,16060,short
-24.29999999999909,loss,127.99031699462037,127.99031699462037,16138,16153,long
17.199999999999545,win,132.0706235010592,132.0706235010592,16230,16245,short
6.7,win,131.44303559191547,131.44303559191547,16323,16338,long
161.09913312737643,win,164.3991331273753,164.3991331273753,16509,16517,short
219.79556685080678,win,223.09556685080673,223.09556685080673,16602,16602,short
-255.30000000000047,loss,322.3346348262206,322.3346348262206,16694,16709,short
-66.30000000000182,loss,192.24947324817072,192.24947324817072,16787,16802,long
174.37874392872953,win,177.67874392872963,177.67874392872963,16880,16883,short
20.70000000000091,win,133.06258152658154,133.06258152658154,17158,17173,long
157.88093982699746,win,161.1809398269971,161.1809398269971,17251,17254,short
81.7,win,105.76535007955177,105.76535007955177,17622,17637,long
-98.3,loss,132.14958261860423,132.14958261860423,18365,18380,short
114.0017418024051,win,117.301741802406,117.301741802406,18643,18650,long
