pnl_pip,outcome,sl_pip,tp_pip,entry_bar,exit_bar,direction
-34.16963111634986,loss,30.869631116350988,30.869631116350988,17338,17355,long
37.08484411203854,win,40.384844112038024,40.384844112038024,18168,18203,long
19.699999999999545,win,38.824564321907395,38.824564321907395,20106,20153,long
32.117857721568,win,35.41785772156738,35.41785772156738,22868,22871,long
-75.92291667595718,loss,72.62291667595738,72.62291667595738,23698,23720,short
82.83906667583479,win,86.13906667583475,86.13906667583475,23975,23996,short
-62.53337439936631,loss,59.23337439936638,59.23337439936638,25082,25110,short
-43.3,loss,67.00098700520627,67.00098700520627,25636,25683,short
5.699999999998636,win,54.343933352280075,54.343933352280075,27020,27067,long
-32.54847723905259,loss,29.248477239052413,29.248477239052413,28404,28415,long
43.54385470718553,win,46.84385470718583,46.84385470718583,33613,33630,short
38.60558147921138,win,41.90558147921085,41.90558147921085,33890,33894,short
-27.800000000000455,loss,36.102876799204154,36.102876799204154,35274,35321,short
-48.990944716045576,loss,45.6909447160447,45.6909447160447,38752,38755,long
43.47208266654589,win,46.77208266654511,46.77208266654511,39029,39054,long
-74.99682420628305,loss,71.69682420628348,71.69682420628348,40136,40141,long
105.10195053837079,win,108.40195053836973,108.40195053836973,40413,40423,long
96.77591202476079,win,100.07591202476146,100.07591202476146,40690,40695,long
108.46349119775068,win,111.76349119775128,111.76349119775128,40967,40972,short
-79.29999999999909,loss,89.2300425922549,89.2300425922549,41244,41291,short
38.19999999999864,win,73.90180312893959,73.90180312893959,41797,41844,long
56.37519428221067,win,59.67519428221037,59.67519428221037,42351,42371,long
-6.79999999999909,loss,101.2729227893668,101.2729227893668,42628,42675,long
80.86141128354184,win,84.16141128354194,84.16141128354194,42904,42915,long
108.79719824907552,win,112.09719824907563,112.09719824907563,43181,43198,short
124.3398794972738,win,127.63987949727351,127.63987949727351,43458,43465,short
83.20000000000091,win,140.04929920067966,140.04929920067966,43735,43782,long
94.73261159366912,win,98.03261159366873,98.03261159366873,44288,44317,short
87.37668255531999,win,90.67668255531956,90.67668255531956,44565,44581,long
57.953808496046534,win,61.25380849604696,61.25380849604696,45397,45420,long
-45.340037545814354,loss,42.04003754581508,42.04003754581508,45673,45699,long
131.3796460435962,win,134.6796460435965,134.6796460435965,45903,45912,short
111.41874533364144,win,114.71874533364229,114.71874533364229,46180,46192,short
76.88663928380193,win,80.18663928380238,80.18663928380238,46457,46481,long
101.13352809144244,win,104.43352809144241,104.43352809144241,47010,47024,short
-80.10140668598142,loss,76.80140668598031,76.80140668598031,47564,47569,short
-91.72475598161627,loss,88.42475598161577,88.42475598161577,47841,47867,short
-82.45505595867444,loss,79.15505595867454,79.15505595867454,48118,48140,long
82.50783244645318,win,85.80783244645376,85.80783244645376,48394,48397,short
6.7,win,79.5349971506783,79.5349971506783,48671,48718,long
99.36537354715865,win,102.66537354715939,102.66537354715939,49226,49232,short
142.19858812669526,win,145.49858812669606,145.49858812669606,49503,49504,short
-179.52572756231876,loss,176.2257275623177,176.2257275623177,49779,49809,short
-110.05991738763059,loss,106.75991738763041,106.75991738763041,50056,50066,long
108.57417510135447,win,111.87417510135539,111.87417510135539,50333,50335,short
-85.90738625403746,loss,82.60738625403826,82.60738625403826,51163,51183,long
110.06980497221248,win,113.36980497221292,113.36980497221292,51440,51448,short
61.20708989480745,win,64.50708989480697,64.50708989480697,52548,52580,long
-96.16171214652995,loss,92.86171214653075,92.86171214653075,54763,54782,short
79.66715106103193,win,82.96715106103247,82.96715106103247,55593,55609,long
-14.300000000001365,loss,77.80738419218778,77.80738419218778,55870,55917,long
59.2,win,66.93468351857189,66.93468351857189,56688,56735,short
-19.799999999998636,loss,83.02859347376271,83.02859347376271,57518,57565,long
45.474152215801226,win,48.774152215801905,48.774152215801905,58059,58076,long
57.67755474774658,win,60.977554747746154,60.977554747746154,59130,59140,long
-3.800000000001819,loss,95.3604953421394,95.3604953421394,60238,60285,short
-88.8572067044477,loss,85.55720670444671,85.55720670444671,60791,60819,short
-42.79999999999818,loss,65.10398219836128,65.10398219836128,61068,61115,long
-0.7999999999999998,loss,53.42190588885295,53.42190588885295,62089,62136,long
-3.799999999999545,loss,62.26426840709224,62.26426840709224,62643,62690,long
13.200000000000909,win,75.58732602470717,75.58732602470717,64303,64350,short
-10.8,loss,51.2553607095642,51.2553607095642,64856,64903,short
105.43765418184348,win,108.73765418184384,108.73765418184384,65407,65418,short
63.59006246963118,win,66.89006246963191,66.89006246963191,65957,66004,long
-11.299999999999546,loss,42.77979626091973,42.77979626091973,66508,66555,long
56.80030692727014,win,60.10030692727074,60.10030692727074,67891,67911,short
-49.255488948072795,loss,45.9554889480737,45.9554889480737,68448,68451,long
45.75009710253353,win,49.05009710253447,49.05009710253447,68724,68742,long
65.165493981696,win,68.46549398169714,68.46549398169714,73142,73145,long
-15.8,loss,54.407531072290254,54.407531072290254,75631,75678,long
113.46034526489048,win,116.76034526489059,116.76034526489059,80054,80059,short
73.19712454341398,win,76.49712454341422,76.49712454341422,80333,80360,long
-67.62091926964403,loss,64.32091926964408,64.32091926964408,81167,81173,short
-68.53676840473854,loss,65.23676840473763,65.23676840473763,82834,82857,short
40.66895573831444,win,43.96895573831538,43.96895573831538,85019,85041,long
49.03028595163205,win,52.33028595163207,52.33028595163207,86969,86974,short
-53.60164162579012,loss,50.30164162578952,50.30164162578952,93351,93377,short
40.66649576302707,win,43.96649576302638,43.96649576302638,94457,94501,short
-30.8,loss,61.68194250699988,61.68194250699988,95295,95342,long
-71.38189396782836,loss,68.08189396782882,68.08189396782882,96408,96427,short
72.90922536571243,win,76.20922536571177,76.20922536571177,98311,98319,long
31.7,win,88.55888978605643,88.55888978605643,99425,99472,short
45.19999999999909,win,64.74171367459572,64.74171367459572,102213,102260,short
-9.099999999999273,loss,53.13776991345135,53.13776991345135,103605,103652,short
40.498825332416985,win,43.79882533241732,43.79882533241732,103884,103885,long
-34.222244718519775,loss,30.922244718519522,30.922244718519522,104438,104449,long
-57.659732001526024,loss,54.35973200152664,54.35973200152664,105225,105260,short
-36.73139816679695,loss,33.43139816679592,33.43139816679592,106617,106651,long
36.23194052588515,win,39.53194052588412,39.53194052588412,108843,108847,long
-41.11853875785373,loss,37.81853875785338,37.81853875785338,114682,114686,long
54.016192829314335,win,57.31619282931401,57.31619282931401,116343,116354,long
-22.199999999998727,loss,45.488153224446236,45.488153224446236,117681,117728,long
75.35144412770406,win,78.65144412770451,78.65144412770451,118788,118789,long
-5.400000000000364,loss,49.17655255742837,49.17655255742837,121550,121597,long
1.7999999999999092,win,42.29208987679471,42.29208987679471,125967,126014,short
