signal_bar,entry_bar,exit_bar,direction,entry_price,exit_price,outcome,pnl_pip,sl_pip,bars_held
489,490,493,long,1418.7,1428.3089,win,92.78899999999949,59.39028571428582,3
792,793,794,long,1448.3,1455.5078999999998,win,68.77899999999882,44.55028571428554,1
1991,1992,1992,long,1917.85,1903.703542857143,loss,-144.7645714285689,141.46457142856988,0
2159,2160,2161,short,1574.4,1602.2931428571433,loss,-282.23142857143176,278.93142857143073,1
2498,2499,2514,long,1755.8,1754.75,loss,-13.799999999999546,126.68514285714154,15
2819,2820,2831,short,1661.75,1672.1985714285715,loss,-107.7857142857154,104.48571428571648,11
3244,3245,3260,long,1748.18,1761.0,win,124.89999999999937,90.69360000000415,15
3527,3528,3533,short,1668.84,1676.962022857143,loss,-84.52022857143065,81.22022857143087,5
4053,4054,4054,short,1605.18,1597.06658,win,77.83420000000133,50.14708571428624,0
4950,4951,4953,long,1640.21,1636.4103542857142,loss,-41.29645714285816,37.99645714285908,2
5059,5060,5075,long,1692.91,1692.3,loss,-9.400000000001274,70.8504000000007,15
5296,5297,5297,long,1788.77,1783.1229257142854,loss,-59.77074285714552,56.47074285714479,0
5583,5584,5584,short,1695.45,1687.5756999999994,win,75.44300000000631,48.669142857146376,0
6085,6086,6086,short,1628.99,1636.4069714285708,loss,-77.46971428570832,74.16971428570811,0
6445,6446,6446,short,1610.84,1601.6897400000005,win,88.20259999999435,56.55554285714004,0
6826,6827,6827,short,1553.17,1559.4857828571437,loss,-66.45782857143631,63.157828571435445,0
7431,7432,7432,short,1314.1,1302.2008400000009,win,115.69159999999029,73.5458285714231,0
7540,7541,7541,short,1209.5,1216.4426971428568,loss,-72.72697142856786,69.4269714285686,0
7890,7891,7903,long,1362.18,1375.5667999999998,win,130.56799999999765,82.74057142857055,12
8716,8717,8724,short,1244.4,1250.3602285714292,loss,-62.9022857142907,59.602285714291,7
8806,8807,8808,short,1226.74,1218.7765199999992,win,76.334800000008,49.220342857148495,1
9235,9236,9236,long,1270.49,1264.9816342857146,loss,-58.38365714285446,55.08365714285415,0
9374,9375,9380,long,1282.59,1277.4426400000011,loss,-54.77359999998798,51.473599999988714,5
9544,9545,9546,long,1349.33,1343.019668571428,loss,-66.40331428571999,63.10331428571887,1
9800,9801,9811,short,1279.5,1284.5904228571424,loss,-54.20422857142357,50.904228571424696,10
10267,10268,10278,short,1265.55,1259.2417400000018,win,59.782599999982,38.989828571416936,10
10472,10473,10475,long,1321.08,1315.313600000001,loss,-60.96399999998839,57.66399999998942,2
11649,11650,11650,short,1154.68,1146.3019800000025,win,80.48019999997605,51.78251428569983,0
11868,11869,11872,long,1215.17,1203.4494285714295,loss,-120.50571428570565,117.20571428570545,3
12199,12200,12203,long,1239.47,1232.3043999999982,loss,-74.95600000001859,71.65600000001939,3
12654,12655,12655,short,1182.08,1174.5908399999987,win,71.5916000000122,46.28868571429347,0
13122,13123,13123,short,1173.35,1178.8995542857149,loss,-58.795542857149755,55.49554285714885,0
13232,13233,13237,long,1224.68,1218.7106857142865,loss,-62.99314285713608,59.69314285713581,4
13647,13648,13649,short,1162.5,1166.740605714287,loss,-45.70605714287085,42.406057142871596,1
15224,15225,15229,long,1090.82,1098.9001000000026,win,77.50100000002631,49.94114285715872,4
