entry_bar,exit_bar,outcome,pnl_pip,sl_pip,tp_pip,direction
580,581,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
583,585,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
595,599,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
673,677,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
770,794,win,541.8717139677353,361.2478093118236,541.8717139677353,long
820,867,win,541.8717139677353,361.2478093118236,541.8717139677353,short
882,912,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
946,978,win,541.8717139677353,361.2478093118236,541.8717139677353,short
979,990,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
993,999,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
1028,1033,win,541.8717139677353,361.2478093118236,541.8717139677353,long
1034,1040,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
1046,1066,win,541.8717139677353,361.2478093118236,541.8717139677353,short
1161,1183,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
1184,1198,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
1238,1255,win,541.8717139677353,361.2478093118236,541.8717139677353,short
1302,1307,win,541.8717139677353,361.2478093118236,541.8717139677353,long
1308,1310,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
1321,1323,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
1330,1332,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
1336,1349,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
1397,1403,win,541.8717139677353,361.2478093118236,541.8717139677353,long
1404,1475,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
1476,1496,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
1497,1502,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
1511,1527,win,541.8717139677353,361.2478093118236,541.8717139677353,short
1541,1562,win,541.8717139677353,361.2478093118236,541.8717139677353,long
1623,1645,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
1646,1656,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
1669,1678,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
1684,1705,win,541.8717139677353,361.2478093118236,541.8717139677353,long
1708,1715,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
1723,1730,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
1782,1800,win,541.8717139677353,361.2478093118236,541.8717139677353,long
1831,1854,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
1868,1910,win,541.8717139677353,361.2478093118236,541.8717139677353,short
1911,1942,win,541.8717139677353,361.2478093118236,541.8717139677353,short
1944,1952,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
1958,2026,win,541.8717139677353,361.2478093118236,541.8717139677353,long
2045,2077,win,541.8717139677353,361.2478093118236,541.8717139677353,long
2084,2149,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
2151,2162,win,541.8717139677353,361.2478093118236,541.8717139677353,long
2171,2195,win,541.8717139677353,361.2478093118236,541.8717139677353,long
2223,2229,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
2243,2299,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
2301,2304,win,541.8717139677353,361.2478093118236,541.8717139677353,long
2350,2351,win,541.8717139677353,361.2478093118236,541.8717139677353,short
2352,2353,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
2354,2357,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
2358,2363,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
2364,2367,win,541.8717139677353,361.2478093118236,541.8717139677353,long
2368,2371,win,541.8717139677353,361.2478093118236,541.8717139677353,long
2443,2446,win,541.8717139677353,361.2478093118236,541.8717139677353,long
2447,2452,win,541.8717139677353,361.2478093118236,541.8717139677353,long
2453,2457,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
2467,2469,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
2531,2535,win,541.8717139677353,361.2478093118236,541.8717139677353,short
2549,2559,win,541.8717139677353,361.2478093118236,541.8717139677353,long
2632,2647,win,541.8717139677353,361.2478093118236,541.8717139677353,long
2653,2675,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
2676,2689,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
2727,2735,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
2784,2788,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
2850,2855,win,541.8717139677353,361.2478093118236,541.8717139677353,long
2862,2863,win,541.8717139677353,361.2478093118236,541.8717139677353,long
2876,2878,win,541.8717139677353,361.2478093118236,541.8717139677353,short
2924,2930,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
2953,2959,win,541.8717139677353,361.2478093118236,541.8717139677353,short
2969,2980,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
3037,3040,win,541.8717139677353,361.2478093118236,541.8717139677353,long
3041,3046,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
3099,3114,win,541.8717139677353,361.2478093118236,541.8717139677353,short
3128,3129,win,541.8717139677353,361.2478093118236,541.8717139677353,long
3130,3131,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
3175,3196,win,541.8717139677353,361.2478093118236,541.8717139677353,short
3215,3222,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
3267,3273,win,541.8717139677353,361.2478093118236,541.8717139677353,short
3279,3282,win,541.8717139677353,361.2478093118236,541.8717139677353,long
3283,3298,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
3314,3319,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
3344,3353,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
3377,3381,win,541.8717139677353,361.2478093118236,541.8717139677353,long
3401,3405,win,541.8717139677353,361.2478093118236,541.8717139677353,long
3416,3420,win,541.8717139677353,361.2478093118236,541.8717139677353,short
3445,3448,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
3472,3475,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
3553,3554,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
3556,3559,win,541.8717139677353,361.2478093118236,541.8717139677353,short
3604,3606,win,541.8717139677353,361.2478093118236,541.8717139677353,long
3608,3609,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
3616,3620,win,541.8717139677353,361.2478093118236,541.8717139677353,long
3625,3630,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
3647,3648,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
3654,3657,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
3659,3660,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
3663,3664,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
3665,3666,win,541.8717139677353,361.2478093118236,541.8717139677353,long
3667,3668,win,541.8717139677353,361.2478093118236,541.8717139677353,long
3669,3670,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
3682,3683,win,541.8717139677353,361.2478093118236,541.8717139677353,short
3764,3767,win,541.8717139677353,361.2478093118236,541.8717139677353,long
3768,3774,win,541.8717139677353,361.2478093118236,541.8717139677353,long
3790,3791,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
3794,3795,win,541.8717139677353,361.2478093118236,541.8717139677353,long
3796,3797,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
3803,3804,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
3807,3809,win,541.8717139677353,361.2478093118236,541.8717139677353,short
3810,3811,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
3812,3813,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
3845,3846,win,541.8717139677353,361.2478093118236,541.8717139677353,long
3862,3863,win,541.8717139677353,361.2478093118236,541.8717139677353,long
3864,3865,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
3866,3867,win,541.8717139677353,361.2478093118236,541.8717139677353,long
3868,3869,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
3870,3871,win,541.8717139677353,361.2478093118236,541.8717139677353,short
3880,3881,win,541.8717139677353,361.2478093118236,541.8717139677353,short
3882,3883,loss,-361.2478093118236,361.2478093118236,541.8717139677353,short
3986,3988,loss,-361.2478093118236,361.2478093118236,541.8717139677353,long
4002,4003,win,541.8717139677353,361.2478093118236,541.8717139677353,long
