entry_bar,exit_bar,outcome,pnl_pip,sl_pip,tp_pip,direction
606,610,win,126.83318546446706,84.55545697631138,126.83318546446706,short
611,628,win,126.83318546446706,84.55545697631138,126.83318546446706,short
641,646,win,126.83318546446706,84.55545697631138,126.83318546446706,long
652,683,win,126.83318546446706,84.55545697631138,126.83318546446706,long
698,716,win,126.83318546446706,84.55545697631138,126.83318546446706,short
717,743,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
751,756,win,126.83318546446706,84.55545697631138,126.83318546446706,long
758,767,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
793,815,win,126.83318546446706,84.55545697631138,126.83318546446706,long
840,845,win,126.83318546446706,84.55545697631138,126.83318546446706,short
846,849,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
916,921,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
930,944,win,126.83318546446706,84.55545697631138,126.83318546446706,long
953,957,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
974,996,win,126.83318546446706,84.55545697631138,126.83318546446706,long
1012,1015,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
1022,1032,win,126.83318546446706,84.55545697631138,126.83318546446706,short
1044,1045,win,126.83318546446706,84.55545697631138,126.83318546446706,short
1046,1049,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
1059,1064,win,126.83318546446706,84.55545697631138,126.83318546446706,long
1178,1187,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
1221,1235,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
1241,1270,win,126.83318546446706,84.55545697631138,126.83318546446706,long
1283,1293,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
1304,1326,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
1356,1367,win,126.83318546446706,84.55545697631138,126.83318546446706,short
1369,1379,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
1392,1401,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
1402,1414,win,126.83318546446706,84.55545697631138,126.83318546446706,long
1458,1461,win,126.83318546446706,84.55545697631138,126.83318546446706,short
1462,1474,win,126.83318546446706,84.55545697631138,126.83318546446706,short
1501,1530,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
1531,1538,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
1539,1542,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
1544,1550,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
1618,1649,win,126.83318546446706,84.55545697631138,126.83318546446706,long
1687,1696,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
1700,1706,win,126.83318546446706,84.55545697631138,126.83318546446706,long
1741,1742,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
1751,1752,win,126.83318546446706,84.55545697631138,126.83318546446706,long
1753,1754,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
1784,1785,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
1799,1807,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
1848,1850,win,126.83318546446706,84.55545697631138,126.83318546446706,long
1851,1852,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
1875,1877,win,126.83318546446706,84.55545697631138,126.83318546446706,short
1880,1882,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
1890,1891,win,126.83318546446706,84.55545697631138,126.83318546446706,short
1892,1894,win,126.83318546446706,84.55545697631138,126.83318546446706,short
1899,1900,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
1916,1918,win,126.83318546446706,84.55545697631138,126.83318546446706,long
1982,1984,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
1993,1994,win,126.83318546446706,84.55545697631138,126.83318546446706,short
1996,1997,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
2003,2004,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
2005,2006,win,126.83318546446706,84.55545697631138,126.83318546446706,short
2093,2096,win,126.83318546446706,84.55545697631138,126.83318546446706,long
2099,2101,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
2111,2112,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
2137,2138,win,126.83318546446706,84.55545697631138,126.83318546446706,short
2139,2140,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
2150,2151,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
2152,2153,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
2155,2156,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
2158,2159,win,126.83318546446706,84.55545697631138,126.83318546446706,short
2160,2161,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
2173,2174,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
2319,2321,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
2354,2356,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
2375,2376,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
2390,2391,win,126.83318546446706,84.55545697631138,126.83318546446706,long
2394,2399,win,126.83318546446706,84.55545697631138,126.83318546446706,long
2403,2408,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
2417,2422,win,126.83318546446706,84.55545697631138,126.83318546446706,long
2423,2426,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
2455,2457,win,126.83318546446706,84.55545697631138,126.83318546446706,short
2458,2459,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
2467,2469,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
2499,2500,win,126.83318546446706,84.55545697631138,126.83318546446706,long
2501,2509,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
2551,2554,win,126.83318546446706,84.55545697631138,126.83318546446706,short
2555,2557,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
2560,2562,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
2564,2565,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
2578,2580,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
2620,2621,win,126.83318546446706,84.55545697631138,126.83318546446706,short
2622,2625,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
2662,2664,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
2682,2685,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
2694,2699,win,126.83318546446706,84.55545697631138,126.83318546446706,long
2700,2708,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
2723,2737,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
2759,2761,win,126.83318546446706,84.55545697631138,126.83318546446706,short
2766,2768,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
2799,2801,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
2815,2817,win,126.83318546446706,84.55545697631138,126.83318546446706,short
2818,2819,win,126.83318546446706,84.55545697631138,126.83318546446706,short
2820,2831,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
2844,2845,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
2846,2848,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
2860,2863,win,126.83318546446706,84.55545697631138,126.83318546446706,long
2864,2872,win,126.83318546446706,84.55545697631138,126.83318546446706,long
2901,2902,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
2913,2916,win,126.83318546446706,84.55545697631138,126.83318546446706,short
2953,2960,win,126.83318546446706,84.55545697631138,126.83318546446706,short
2961,2965,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
2973,2975,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
2976,2977,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
2992,2994,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
3028,3032,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
3052,3069,win,126.83318546446706,84.55545697631138,126.83318546446706,long
3084,3093,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
3156,3165,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
3177,3181,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
3182,3188,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
3189,3191,win,126.83318546446706,84.55545697631138,126.83318546446706,long
3192,3198,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
3263,3266,win,126.83318546446706,84.55545697631138,126.83318546446706,short
3267,3269,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
3272,3288,loss,-84.55545697631138,84.55545697631138,126.83318546446706,short
3289,3299,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
3363,3367,loss,-84.55545697631138,84.55545697631138,126.83318546446706,long
3399,3407,win,126.83318546446706,84.55545697631138,126.83318546446706,long
3408,3421,win,126.83318546446706,84.55545697631138,126.83318546446706,long
3443,3453,win,126.83318546446706,84.55545697631138,126.83318546446706,short
