entry_bar,exit_bar,outcome,pnl_pip,sl_pip,tp_pip,direction
603,615,win,34.42898603466407,22.952657356442714,34.42898603466407,short
622,644,win,34.42898603466407,22.952657356442714,34.42898603466407,short
645,646,loss,-22.952657356442714,22.952657356442714,34.42898603466407,long
647,648,win,34.42898603466407,22.952657356442714,34.42898603466407,long
649,651,win,34.42898603466407,22.952657356442714,34.42898603466407,long
654,658,win,34.42898603466407,22.952657356442714,34.42898603466407,long
757,764,win,34.42898603466407,22.952657356442714,34.42898603466407,short
765,769,loss,-22.952657356442714,22.952657356442714,34.42898603466407,short
786,789,loss,-22.952657356442714,22.952657356442714,34.42898603466407,long
795,797,loss,-22.952657356442714,22.952657356442714,34.42898603466407,long
866,886,loss,-22.952657356442714,22.952657356442714,34.42898603466407,short
890,900,loss,-22.952657356442714,22.952657356442714,34.42898603466407,long
903,912,win,34.42898603466407,22.952657356442714,34.42898603466407,long
927,928,loss,-22.952657356442714,22.952657356442714,34.42898603466407,short
929,939,loss,-22.952657356442714,22.952657356442714,34.42898603466407,short
983,999,win,34.42898603466407,22.952657356442714,34.42898603466407,long
1042,1058,win,34.42898603466407,22.952657356442714,34.42898603466407,short
1084,1090,win,34.42898603466407,22.952657356442714,34.42898603466407,long
1091,1170,loss,-22.952657356442714,22.952657356442714,34.42898603466407,long
1181,1196,loss,-22.952657356442714,22.952657356442714,34.42898603466407,short
1198,1200,win,34.42898603466407,22.952657356442714,34.42898603466407,long
1201,1202,win,34.42898603466407,22.952657356442714,34.42898603466407,long
1203,1206,loss,-22.952657356442714,22.952657356442714,34.42898603466407,long
1215,1216,loss,-22.952657356442714,22.952657356442714,34.42898603466407,short
1237,1239,loss,-22.952657356442714,22.952657356442714,34.42898603466407,short
1240,1241,win,34.42898603466407,22.952657356442714,34.42898603466407,short
1242,1243,loss,-22.952657356442714,22.952657356442714,34.42898603466407,short
1307,1317,win,34.42898603466407,22.952657356442714,34.42898603466407,short
1333,1335,loss,-22.952657356442714,22.952657356442714,34.42898603466407,long
1368,1379,loss,-22.952657356442714,22.952657356442714,34.42898603466407,long
1390,1396,loss,-22.952657356442714,22.952657356442714,34.42898603466407,long
1422,1448,win,34.42898603466407,22.952657356442714,34.42898603466407,short
1471,1531,win,34.42898603466407,22.952657356442714,34.42898603466407,long
1541,1561,win,34.42898603466407,22.952657356442714,34.42898603466407,long
1567,1574,loss,-22.952657356442714,22.952657356442714,34.42898603466407,long
1582,1590,loss,-22.952657356442714,22.952657356442714,34.42898603466407,short
1607,1611,loss,-22.952657356442714,22.952657356442714,34.42898603466407,short
1628,1637,loss,-22.952657356442714,22.952657356442714,34.42898603466407,short
1646,1655,win,34.42898603466407,22.952657356442714,34.42898603466407,long
1656,1698,win,34.42898603466407,22.952657356442714,34.42898603466407,long
1706,1714,loss,-22.952657356442714,22.952657356442714,34.42898603466407,short
1724,1732,win,34.42898603466407,22.952657356442714,34.42898603466407,long
1733,1739,loss,-22.952657356442714,22.952657356442714,34.42898603466407,long
1743,1746,loss,-22.952657356442714,22.952657356442714,34.42898603466407,short
1749,1770,win,34.42898603466407,22.952657356442714,34.42898603466407,short
1810,1832,loss,-22.952657356442714,22.952657356442714,34.42898603466407,long
1833,1849,loss,-22.952657356442714,22.952657356442714,34.42898603466407,short
1866,1868,win,34.42898603466407,22.952657356442714,34.42898603466407,short
1869,1871,win,34.42898603466407,22.952657356442714,34.42898603466407,short
1872,1878,win,34.42898603466407,22.952657356442714,34.42898603466407,short
1892,1898,loss,-22.952657356442714,22.952657356442714,34.42898603466407,long
1977,1987,loss,-22.952657356442714,22.952657356442714,34.42898603466407,long
1988,2005,loss,-22.952657356442714,22.952657356442714,34.42898603466407,short
2027,2029,loss,-22.952657356442714,22.952657356442714,34.42898603466407,long
2061,2067,loss,-22.952657356442714,22.952657356442714,34.42898603466407,long
2090,2092,loss,-22.952657356442714,22.952657356442714,34.42898603466407,short
2094,2097,loss,-22.952657356442714,22.952657356442714,34.42898603466407,short
2123,2132,win,34.42898603466407,22.952657356442714,34.42898603466407,short
2138,2146,loss,-22.952657356442714,22.952657356442714,34.42898603466407,long
2248,2259,loss,-22.952657356442714,22.952657356442714,34.42898603466407,long
2280,2287,loss,-22.952657356442714,22.952657356442714,34.42898603466407,short
2295,2359,loss,-22.952657356442714,22.952657356442714,34.42898603466407,long
2360,2364,loss,-22.952657356442714,22.952657356442714,34.42898603466407,short
2366,2374,win,34.42898603466407,22.952657356442714,34.42898603466407,short
2394,2400,win,34.42898603466407,22.952657356442714,34.42898603466407,long
2402,2405,win,34.42898603466407,22.952657356442714,34.42898603466407,long
2411,2417,loss,-22.952657356442714,22.952657356442714,34.42898603466407,long
2430,2441,loss,-22.952657356442714,22.952657356442714,34.42898603466407,short
2456,2471,win,34.42898603466407,22.952657356442714,34.42898603466407,short
2478,2484,win,34.42898603466407,22.952657356442714,34.42898603466407,short
2513,2515,loss,-22.952657356442714,22.952657356442714,34.42898603466407,long
2520,2521,win,34.42898603466407,22.952657356442714,34.42898603466407,short
2522,2523,loss,-22.952657356442714,22.952657356442714,34.42898603466407,short
2556,2566,loss,-22.952657356442714,22.952657356442714,34.42898603466407,long
2586,2607,win,34.42898603466407,22.952657356442714,34.42898603466407,long
2656,2658,win,34.42898603466407,22.952657356442714,34.42898603466407,long
2659,2661,win,34.42898603466407,22.952657356442714,34.42898603466407,long
2662,2663,win,34.42898603466407,22.952657356442714,34.42898603466407,long
