signal_bar,entry_bar,exit_bar,direction,entry_price,exit_price,outcome,pnl_pip,sl_pip,bars_held,bar_dt
8184,8185,8187,long,1578.89,1578.3500000000001,loss,-8.699999999999637,80.0,2,2012-05-17 17:00:00
8300,8301,8301,long,1575.57,1567.57,loss,-83.3,80.0,0,2012-05-24 14:00:00
8363,8364,8370,long,1577.47,1582.0300000000002,win,42.30000000000173,80.0,6,2012-05-29 09:00:00
8413,8414,8415,long,1568.48,1560.48,loss,-83.3,80.0,1,2012-05-31 11:00:00
8506,8507,8509,long,1634.28,1634.69,win,0.8000000000008187,80.0,2,2012-06-06 09:00:00
8606,8607,8609,long,1599.11,1609.7900000000002,win,103.50000000000291,80.0,2,2012-06-12 14:00:00
8654,8655,8655,long,1626.42,1618.42,loss,-83.3,80.0,0,2012-06-14 14:00:00
8706,8707,8715,long,1629.55,1630.23,win,3.500000000000637,80.0,8,2012-06-18 19:00:00
8916,8917,8919,long,1597.28,1599.5700000000002,win,19.60000000000191,80.0,2,2012-06-29 14:00:00
8964,8965,8967,long,1619.13,1624.16,win,46.99999999999973,80.0,2,2012-07-03 15:00:00
9075,9076,9078,long,1596.35,1600.39,win,37.10000000000191,80.0,2,2012-07-10 12:00:00
9147,9148,9150,long,1584.69,1586.02,win,9.999999999999272,80.0,2,2012-07-13 12:00:00
9242,9243,9245,long,1584.47,1590.89,win,60.90000000000073,80.0,2,2012-07-19 12:00:00
9316,9317,9318,long,1582.15,1574.15,loss,-83.3,80.0,1,2012-07-24 15:00:00
9365,9366,9369,long,1616.5,1616.1200000000001,loss,-7.0999999999988175,80.0,3,2012-07-26 16:00:00
9415,9416,9418,long,1621.9,1623.27,win,10.399999999998908,80.0,2,2012-07-30 19:00:00
9479,9480,9481,long,1606.62,1598.62,loss,-83.3,80.0,1,2012-08-02 11:00:00
9528,9529,9531,long,1609.4,1610.47,win,7.3999999999993635,80.0,2,2012-08-06 13:00:00
9578,9579,9581,long,1613.98,1615.2800000000002,win,9.700000000001818,80.0,2,2012-08-08 15:00:00
9626,9627,9629,long,1618.11,1623.6000000000001,win,51.60000000000237,80.0,2,2012-08-10 15:00:00
9722,9723,9725,long,1616.55,1616.3500000000001,loss,-5.299999999998181,80.0,2,2012-08-16 16:00:00
9770,9771,9773,long,1620.0,1620.65,win,3.2000000000009097,80.0,2,2012-08-20 17:00:00
9820,9821,9823,long,1653.56,1655.18,win,12.900000000001182,80.0,2,2012-08-22 20:00:00
9910,9911,9913,long,1670.51,1670.9,win,0.6000000000010006,80.0,2,2012-08-28 16:00:00
9975,9976,9978,long,1658.73,1659.44,win,3.800000000000364,80.0,2,2012-08-31 09:00:00
10029,10030,10032,long,1696.18,1695.95,loss,-5.600000000000182,80.0,2,2012-09-04 20:00:00
10094,10095,10097,long,1725.16,1741.0,win,155.09999999999917,80.0,2,2012-09-07 14:00:00
10142,10143,10159,long,1736.71,1736.5,loss,-5.400000000000364,80.0,16,2012-09-11 15:00:00
10192,10193,10193,long,1732.7,1724.7,loss,-83.3,80.0,0,2012-09-13 17:00:00
10259,10260,10262,long,1762.9,1772.72,win,94.89999999999937,80.0,2,2012-09-18 14:00:00
10308,10309,10311,long,1769.1,1768.77,loss,-6.599999999999272,80.0,2,2012-09-20 17:00:00
10369,10370,10372,long,1767.55,1768.13,win,2.5000000000015463,80.0,2,2012-09-25 09:00:00
10421,10422,10424,long,1764.22,1767.89,win,33.40000000000073,80.0,2,2012-09-27 14:00:00
10486,10487,10489,long,1779.45,1779.7800000000002,win,1.546318628697918e-12,80.0,2,2012-10-02 10:00:00
10535,10536,10538,long,1788.86,1788.5700000000002,loss,-6.199999999997362,80.0,2,2012-10-04 13:00:00
10584,10585,10587,long,1775.4,1776.1100000000001,win,3.800000000000364,80.0,2,2012-10-08 16:00:00
10653,10654,10675,long,1773.01,1772.6000000000001,loss,-7.399999999998545,80.0,21,2012-10-11 16:00:00
10971,10972,10974,long,1720.69,1720.7900000000002,loss,-2.2999999999986356,80.0,2,2012-10-31 11:00:00
11069,11070,11075,long,1717.25,1709.25,loss,-83.3,80.0,5,2012-11-06 18:00:00
11117,11118,11122,long,1733.67,1734.75,win,7.499999999999273,80.0,4,2012-11-08 20:00:00
11176,11177,11179,long,1725.89,1729.5,win,32.799999999999,80.0,2,2012-11-13 10:00:00
11267,11268,11271,long,1724.24,1724.13,loss,-4.399999999998999,80.0,3,2012-11-19 09:00:00
11320,11321,11323,long,1727.94,1729.48,win,12.099999999999635,80.0,2,2012-11-21 16:00:00
11382,11383,11385,long,1750.79,1750.2,loss,-9.199999999999182,80.0,2,2012-11-26 14:00:00
11609,11610,11613,long,1710.62,1713.0500000000002,win,21.00000000000291,80.0,3,2012-12-10 09:00:00
11658,11659,11661,long,1713.77,1717.0700000000002,win,29.70000000000182,80.0,2,2012-12-12 12:00:00
11931,11932,11935,long,1674.56,1677.7,win,28.100000000001,80.0,3,2012-12-31 18:00:00
12056,12057,12062,long,1665.02,1657.02,loss,-83.3,80.0,5,2013-01-09 09:00:00
12107,12108,12108,long,1674.9,1666.9,loss,-83.3,80.0,0,2013-01-11 14:00:00
12155,12156,12158,long,1682.25,1684.6000000000001,win,20.200000000001364,80.0,2,2013-01-15 16:00:00
12203,12204,12209,long,1694.33,1686.33,loss,-83.3,80.0,5,2013-01-17 18:00:00
12269,12270,12272,long,1694.93,1694.4,loss,-8.599999999999728,80.0,2,2013-01-22 17:00:00
12405,12406,12408,long,1675.6,1682.3000000000002,win,63.70000000000273,80.0,2,2013-01-30 14:00:00
12453,12454,12456,long,1671.19,1673.2,win,16.79999999999991,80.0,2,2013-02-01 16:00:00
12519,12520,12522,long,1676.13,1679.0,win,25.399999999998908,80.0,2,2013-02-06 13:00:00
12843,12844,12846,long,1605.02,1614.25,win,89.00000000000018,80.0,2,2013-02-26 16:00:00
13071,13072,13074,long,1584.66,1597.27,win,122.799999999999,80.0,2,2013-03-12 11:00:00
13122,13123,13125,long,1589.9,1592.44,win,22.099999999999635,80.0,2,2013-03-14 16:00:00
13189,13190,13192,long,1609.85,1614.3500000000001,win,41.70000000000228,80.0,2,2013-03-19 15:00:00
13238,13239,13241,long,1615.15,1615.0500000000002,loss,-4.29999999999909,80.0,2,2013-03-21 18:00:00
13327,13328,13330,long,1603.01,1603.8600000000001,win,5.200000000001364,80.0,2,2013-03-27 14:00:00
13471,13472,13475,long,1579.45,1582.45,win,26.7,80.0,3,2013-04-05 20:00:00
13785,13786,13788,long,1447.0,1447.0500000000002,loss,-2.799999999998181,80.0,2,2013-04-25 11:00:00
13833,13834,13835,long,1475.26,1467.26,loss,-83.3,80.0,1,2013-04-29 13:00:00
13903,13904,13906,long,1464.35,1471.25,win,65.70000000000091,80.0,2,2013-05-02 14:00:00
13994,13995,13997,long,1461.67,1468.95,win,69.49999999999973,80.0,2,2013-05-08 13:00:00
14290,14291,14293,long,1393.67,1393.97,loss,-0.30000000000045457,80.0,2,2013-05-27 09:00:00
14342,14343,14345,long,1392.07,1394.69,win,22.90000000000118,80.0,2,2013-05-29 18:00:00
14402,14403,14405,long,1397.22,1399.44,win,18.900000000000272,80.0,2,2013-06-03 09:00:00
14859,14860,14863,long,1257.6,1261.3400000000001,win,34.10000000000237,80.0,3,2013-07-10 13:00:00
14914,14915,14917,long,1284.75,1292.6200000000001,win,75.40000000000119,80.0,2,2013-07-12 22:00:00
14975,14976,14977,long,1291.92,1283.92,loss,-83.3,80.0,1,2013-07-17 14:00:00
15023,15024,15026,long,1293.36,1294.76,win,10.700000000000909,80.0,2,2013-07-19 16:00:00
15071,15072,15074,long,1335.66,1344.0600000000002,win,80.70000000000091,80.0,2,2013-07-23 18:00:00
15121,15122,15124,long,1331.56,1335.6100000000001,win,37.20000000000182,80.0,2,2013-07-25 21:00:00
15348,15349,15351,long,1305.69,1313.47,win,74.49999999999973,80.0,2,2013-08-08 16:00:00
15400,15401,15404,long,1336.57,1336.02,loss,-8.799999999999546,80.0,3,2013-08-12 22:00:00
15465,15466,15468,long,1358.55,1369.43,win,105.5000000000011,80.0,2,2013-08-15 18:00:00
15531,15532,15534,long,1370.26,1375.5800000000002,win,49.90000000000164,80.0,2,2013-08-20 15:00:00
15579,15580,15585,long,1375.6,1376.42,win,4.900000000001637,80.0,5,2013-08-22 16:00:00
15630,15631,15633,long,1402.64,1404.44,win,14.699999999999545,80.0,2,2013-08-26 21:00:00
15760,15761,15763,long,1397.99,1402.5400000000002,win,42.20000000000182,80.0,2,2013-09-03 14:00:00
15837,15838,15841,long,1390.1,1389.8200000000002,loss,-6.099999999997453,80.0,3,2013-09-06 22:00:00
16021,16022,16024,long,1350.22,1365.8400000000001,win,152.90000000000117,80.0,2,2013-09-18 20:00:00
16136,16137,16149,long,1337.47,1329.47,loss,-83.3,80.0,12,2013-09-25 18:00:00
16184,16185,16188,long,1339.15,1351.8200000000002,win,123.40000000000073,80.0,3,2013-09-27 20:00:00
16316,16317,16319,long,1319.62,1324.6200000000001,win,46.70000000000228,80.0,2,2013-10-07 14:00:00
16497,16498,16498,long,1320.22,1312.22,loss,-83.3,80.0,0,2013-10-17 09:00:00
16572,16573,16575,long,1328.11,1340.49,win,120.5000000000011,80.0,2,2013-10-22 14:00:00
16620,16621,16623,long,1342.52,1350.6200000000001,win,77.70000000000137,80.0,2,2013-10-24 15:00:00
16706,16707,16709,long,1347.53,1350.75,win,28.900000000000272,80.0,2,2013-10-30 09:00:00
16848,16849,16849,long,1323.82,1315.82,loss,-83.3,80.0,0,2013-11-07 13:00:00
17221,17222,17227,long,1254.29,1246.29,loss,-83.3,80.0,5,2013-11-29 16:00:00
17289,17290,17294,long,1247.97,1239.97,loss,-83.3,80.0,4,2013-12-04 18:00:00
17356,17357,17359,long,1236.85,1236.47,loss,-7.0999999999988175,80.0,2,2013-12-09 15:00:00
17473,17474,17476,long,1243.0,1251.3400000000001,win,80.10000000000146,80.0,2,2013-12-16 16:00:00
17523,17524,17524,long,1240.37,1232.37,loss,-83.3,80.0,0,2013-12-18 19:00:00
17644,17645,17655,long,1217.9,1209.9,loss,-83.3,80.0,10,2013-12-27 14:00:00
17706,17707,17712,long,1228.85,1235.27,win,60.90000000000073,80.0,5,2014-01-02 20:00:00
17792,17793,17793,long,1229.6,1221.6,loss,-83.3,80.0,0,2014-01-08 14:00:00
17840,17841,17843,long,1243.25,1245.65,win,20.70000000000091,80.0,2,2014-01-10 16:00:00
17916,17917,17919,long,1241.6,1241.48,loss,-4.499999999998908,80.0,2,2014-01-15 23:00:00
18039,18040,18043,long,1247.03,1249.21,win,18.500000000000636,80.0,3,2014-01-23 11:00:00
18131,18132,18134,long,1254.63,1259.93,win,49.69999999999955,80.0,2,2014-01-29 11:00:00
18206,18207,18209,long,1262.84,1264.18,win,10.100000000001454,80.0,2,2014-02-03 17:00:00
18268,18269,18272,long,1258.95,1261.73,win,24.499999999999726,80.0,3,2014-02-06 10:00:00
18318,18319,18321,long,1274.41,1274.92,win,1.7999999999999092,80.0,2,2014-02-10 14:00:00
18366,18367,18369,long,1290.17,1293.0600000000002,win,25.600000000001,80.0,2,2014-02-12 16:00:00
18414,18415,18417,long,1317.48,1319.13,win,13.200000000000909,80.0,2,2014-02-14 18:00:00
18495,18496,18498,long,1314.31,1314.42,loss,-2.1999999999987265,80.0,2,2014-02-20 10:00:00
18545,18546,18548,long,1332.76,1333.96,win,8.700000000000454,80.0,2,2014-02-24 14:00:00
18612,18613,18615,long,1332.98,1332.7800000000002,loss,-5.299999999998181,80.0,2,2014-02-27 12:00:00
18661,18662,18664,long,1347.09,1353.22,win,58.000000000001094,80.0,2,2014-03-03 15:00:00
18709,18710,18712,long,1338.49,1341.1200000000001,win,23.00000000000109,80.0,2,2014-03-05 17:00:00
18774,18775,18777,long,1336.84,1339.5500000000002,win,23.800000000002637,80.0,2,2014-03-10 12:00:00
18822,18823,18825,long,1364.87,1365.8500000000001,win,6.500000000002456,80.0,2,2014-03-12 14:00:00
19213,19214,19216,long,1298.88,1299.5600000000002,win,3.500000000000637,80.0,2,2014-04-04 15:00:00
19300,19301,19303,long,1320.93,1323.14,win,18.800000000000363,80.0,2,2014-04-10 10:00:00
19353,19354,19363,long,1329.16,1321.16,loss,-83.3,80.0,9,2014-04-14 17:00:00
19532,19533,19535,long,1295.25,1301.44,win,58.60000000000055,80.0,2,2014-04-25 12:00:00
19582,19583,19585,long,1298.64,1298.65,loss,-3.2000000000000908,80.0,2,2014-04-29 16:00:00
19652,19653,19655,long,1294.99,1301.1200000000001,win,58.000000000001094,80.0,2,2014-05-02 17:00:00
19787,19788,19790,long,1296.39,1301.5400000000002,win,48.20000000000091,80.0,2,2014-05-12 14:00:00
19838,19839,19842,long,1305.44,1306.0800000000002,win,3.1000000000010006,80.0,3,2014-05-14 19:00:00
19898,19899,19901,long,1300.82,1300.8500000000001,loss,-2.999999999997999,80.0,2,2014-05-19 10:00:00
19970,19971,19973,long,1296.42,1302.96,win,62.09999999999964,80.0,2,2014-05-22 13:00:00
20243,20244,20268,long,1256.62,1262.92,win,59.70000000000182,80.0,24,2014-06-09 14:00:00
20309,20310,20312,long,1261.64,1266.0500000000002,win,40.80000000000082,80.0,2,2014-06-12 11:00:00
20384,20385,20387,long,1270.29,1270.3500000000001,loss,-2.699999999998272,80.0,2,2014-06-17 17:00:00
20432,20433,20435,long,1312.78,1320.8100000000002,win,77.000000000002,80.0,2,2014-06-19 19:00:00
20481,20482,20484,long,1317.42,1317.17,loss,-5.8,80.0,2,2014-06-23 22:00:00
20591,20592,20594,long,1318.0,1319.0800000000002,win,7.500000000001546,80.0,2,2014-06-30 17:00:00
20639,20640,20652,long,1329.35,1321.35,loss,-83.3,80.0,12,2014-07-02 19:00:00
20705,20706,20709,long,1317.03,1319.26,win,19.00000000000018,80.0,3,2014-07-07 20:00:00
20765,20766,20768,long,1330.3,1343.27,win,126.40000000000028,80.0,2,2014-07-10 11:00:00
20887,20888,20894,long,1321.72,1323.93,win,18.800000000000363,80.0,6,2014-07-17 18:00:00
21029,21030,21032,long,1307.13,1307.0900000000001,loss,-3.699999999999636,80.0,2,2014-07-25 22:00:00
21206,21207,21209,long,1301.99,1308.73,win,64.1000000000001,80.0,2,2014-08-06 15:00:00
21293,21294,21296,long,1311.34,1311.51,loss,-1.5999999999992722,80.0,2,2014-08-12 10:00:00
21363,21364,21366,long,1313.41,1313.0600000000002,loss,-6.79999999999909,80.0,2,2014-08-15 11:00:00
21569,21570,21572,long,1289.23,1290.15,win,5.900000000000728,80.0,2,2014-08-28 10:00:00
21982,21983,21985,long,1232.43,1232.21,loss,-5.500000000000273,80.0,2,2014-09-23 13:00:00
22209,22210,22216,long,1211.3,1212.73,win,11.000000000000636,80.0,6,2014-10-07 10:00:00
22257,22258,22260,long,1227.62,1230.6000000000001,win,26.500000000002455,80.0,2,2014-10-09 12:00:00
22314,22315,22318,long,1236.71,1236.38,loss,-6.599999999999272,80.0,3,2014-10-13 23:00:00
22379,22380,22399,long,1242.82,1234.82,loss,-83.3,80.0,19,2014-10-16 19:00:00
22427,22428,22430,long,1245.56,1246.92,win,10.300000000001273,80.0,2,2014-10-20 21:00:00
22750,22751,22753,long,1175.07,1176.9,win,15.000000000001545,80.0,2,2014-11-07 22:00:00
22838,22839,22840,long,1167.43,1159.43,loss,-83.3,80.0,1,2014-11-13 18:00:00
22899,22900,22902,long,1197.68,1203.97,win,59.59999999999964,80.0,2,2014-11-18 10:00:00
22947,22948,22950,long,1196.12,1188.12,loss,-83.3,80.0,2,2014-11-20 12:00:00
23014,23015,23017,long,1200.22,1202.18,win,16.300000000000363,80.0,2,2014-11-25 10:00:00
23105,23106,23108,long,1196.07,1205.76,win,93.60000000000055,80.0,2,2014-12-01 16:00:00
23154,23155,23157,long,1210.26,1210.43,loss,-1.5999999999992722,80.0,2,2014-12-03 19:00:00
23224,23225,23227,long,1198.7,1205.3500000000001,win,63.20000000000091,80.0,2,2014-12-08 20:00:00
23355,23356,23358,long,1212.2,1218.45,win,59.2,80.0,2,2014-12-16 13:00:00
23552,23553,23555,long,1198.04,1206.21,win,78.40000000000073,80.0,2,2014-12-30 15:00:00
23610,23611,23614,long,1198.96,1200.66,win,13.700000000000454,80.0,3,2015-01-05 16:00:00
23678,23679,23681,long,1212.84,1215.77,win,26.000000000000636,80.0,2,2015-01-08 15:00:00
23729,23730,23732,long,1232.79,1234.14,win,10.200000000001364,80.0,2,2015-01-12 20:00:00
23789,23790,23790,long,1237.43,1229.43,loss,-83.3,80.0,0,2015-01-15 11:00:00
23853,23854,23856,long,1291.29,1292.22,win,6.000000000000637,80.0,2,2015-01-20 10:00:00
23904,23905,23907,long,1295.33,1302.5,win,68.40000000000073,80.0,2,2015-01-22 15:00:00
23968,23969,23971,long,1281.77,1282.4,win,3.0000000000010916,80.0,2,2015-01-27 10:00:00
24046,24047,24049,long,1275.3,1281.94,win,63.100000000001,80.0,2,2015-01-30 19:00:00
24470,24471,24473,long,1214.58,1219.19,win,42.800000000001276,80.0,2,2015-02-26 10:00:00
24545,24546,24546,long,1213.72,1205.72,loss,-83.3,80.0,0,2015-03-03 16:00:00
24803,24804,24806,long,1165.11,1173.69,win,82.50000000000155,80.0,2,2015-03-18 20:00:00
24865,24866,24868,long,1184.76,1185.6200000000001,win,5.3000000000012735,80.0,2,2015-03-23 13:00:00
24915,24916,24918,long,1197.88,1197.5,loss,-7.100000000001091,80.0,2,2015-03-25 17:00:00
25004,25005,25007,long,1188.67,1190.1100000000001,win,11.100000000000545,80.0,2,2015-03-31 15:00:00
25068,25069,25074,long,1222.05,1221.6000000000001,loss,-7.799999999998181,80.0,5,2015-04-06 10:00:00
25141,25142,25143,long,1201.56,1193.56,loss,-83.3,80.0,1,2015-04-09 14:00:00
25239,25240,25242,long,1201.88,1202.9,win,6.899999999999818,80.0,2,2015-04-15 20:00:00
25325,25326,25331,long,1201.8,1203.63,win,15.000000000001545,80.0,5,2015-04-21 14:00:00
25420,25421,25423,long,1203.2,1206.5600000000002,win,30.300000000001273,80.0,2,2015-04-27 17:00:00
25486,25487,25487,long,1205.31,1197.31,loss,-83.3,80.0,0,2015-04-30 14:00:00
25556,25557,25559,long,1197.57,1198.5900000000001,win,6.900000000002092,80.0,2,2015-05-05 15:00:00
25669,25670,25672,long,1193.29,1195.3700000000001,win,17.500000000001545,80.0,2,2015-05-12 13:00:00
25717,25718,25720,long,1219.21,1226.5,win,69.59999999999964,80.0,2,2015-05-14 15:00:00
25808,25809,25811,long,1209.82,1212.0600000000002,win,19.100000000002364,80.0,2,2015-05-20 14:00:00
25881,25882,25891,long,1208.09,1200.09,loss,-83.3,80.0,9,2015-05-25 18:00:00
25990,25991,25992,long,1202.62,1194.62,loss,-83.3,80.0,1,2015-06-01 16:00:00
26145,26146,26148,long,1184.43,1185.8600000000001,win,11.000000000000636,80.0,2,2015-06-10 10:00:00
26222,26223,26243,long,1188.91,1180.91,loss,-83.3,80.0,20,2015-06-15 18:00:00
26271,26272,26278,long,1187.19,1186.8700000000001,loss,-6.499999999999363,80.0,6,2015-06-17 21:00:00
27114,27115,27129,long,1097.21,1096.92,loss,-6.199999999999636,80.0,14,2015-08-07 17:00:00
27176,27177,27179,long,1116.34,1117.69,win,10.200000000001364,80.0,2,2015-08-12 10:00:00
27224,27225,27227,long,1117.99,1120.4,win,20.800000000000818,80.0,2,2015-08-14 12:00:00
27291,27292,27294,long,1122.95,1122.41,loss,-8.699999999999637,80.0,2,2015-08-19 10:00:00
27366,27367,27367,long,1165.53,1157.53,loss,-83.3,80.0,0,2015-08-24 16:00:00
27458,27459,27461,long,1135.84,1137.1100000000001,win,9.400000000002091,80.0,2,2015-08-28 16:00:00
27522,27523,27528,long,1140.77,1140.77,loss,-3.3,80.0,5,2015-09-02 11:00:00
27753,27754,27756,long,1113.98,1119.5800000000002,win,52.70000000000137,80.0,2,2015-09-16 15:00:00
27806,27807,27809,long,1139.66,1139.3200000000002,loss,-6.699999999999181,80.0,2,2015-09-18 22:00:00
27863,27864,27866,long,1127.3,1127.0700000000002,loss,-5.599999999997908,80.0,2,2015-09-23 10:00:00
27961,27962,27972,long,1133.45,1125.45,loss,-83.3,80.0,10,2015-09-29 16:00:00
28029,28030,28032,long,1131.88,1140.6200000000001,win,84.1000000000001,80.0,2,2015-10-02 15:00:00
28077,28078,28092,long,1149.89,1151.19,win,9.699999999999545,80.0,14,2015-10-06 17:00:00
28139,28140,28142,long,1152.62,1154.5,win,15.50000000000109,80.0,2,2015-10-09 10:00:00
28190,28191,28193,long,1159.78,1166.3000000000002,win,61.900000000002095,80.0,2,2015-10-13 15:00:00
28239,28240,28242,long,1187.97,1187.8600000000001,loss,-4.399999999998999,80.0,2,2015-10-15 18:00:00
28300,28301,28303,long,1173.68,1174.2,win,1.8999999999998183,80.0,2,2015-10-20 10:00:00
28349,28350,28352,long,1168.43,1169.3100000000002,win,5.500000000001092,80.0,2,2015-10-22 13:00:00
28423,28424,28429,long,1167.0,1166.41,loss,-9.199999999999182,80.0,5,2015-10-27 17:00:00
29060,29061,29063,long,1068.32,1088.18,win,195.30000000000126,80.0,2,2015-12-04 15:00:00
29125,29126,29128,long,1078.34,1079.6100000000001,win,9.400000000002091,80.0,2,2015-12-09 12:00:00
29176,29177,29179,long,1074.65,1075.9,win,9.2,80.0,2,2015-12-11 16:00:00
29243,29244,29246,long,1072.83,1075.65,win,24.900000000001636,80.0,2,2015-12-16 15:00:00
29292,29293,29300,long,1066.51,1069.1200000000001,win,22.800000000001273,80.0,7,2015-12-18 18:00:00
29384,29385,29387,long,1074.47,1076.14,win,13.400000000000727,80.0,2,2015-12-24 16:00:00
29486,29487,29489,long,1072.67,1073.25,win,2.4999999999992726,80.0,2,2016-01-04 10:00:00
29534,29535,29537,long,1083.2,1087.38,win,38.50000000000064,80.0,2,2016-01-06 11:00:00
29655,29656,29658,long,1088.07,1091.24,win,28.400000000000727,80.0,2,2016-01-13 16:00:00
29737,29738,29740,long,1092.61,1084.61,loss,-83.3,80.0,2,2016-01-19 10:00:00
29796,29797,29812,long,1102.38,1094.38,loss,-83.3,80.0,15,2016-01-21 22:00:00
29860,29861,29863,long,1118.69,1119.16,win,1.400000000000273,80.0,2,2016-01-26 17:00:00
29929,29930,29935,long,1117.75,1117.5400000000002,loss,-5.39999999999809,80.0,5,2016-01-29 17:00:00
29980,29981,29995,long,1129.59,1130.0,win,0.8000000000008187,80.0,14,2016-02-02 22:00:00
30040,30041,30043,long,1157.38,1159.99,win,22.799999999999,80.0,2,2016-02-05 11:00:00
30089,30090,30091,long,1196.32,1188.32,loss,-83.3,80.0,1,2016-02-09 14:00:00
30137,30138,30140,long,1235.22,1247.74,win,121.89999999999982,80.0,2,2016-02-11 15:00:00
30198,30199,30201,long,1210.23,1216.3000000000002,win,57.40000000000164,80.0,2,2016-02-16 11:00:00
30249,30250,30252,long,1210.16,1219.1100000000001,win,86.20000000000046,80.0,2,2016-02-18 16:00:00
30317,30318,30320,long,1220.97,1226.3300000000002,win,50.300000000001276,80.0,2,2016-02-23 16:00:00
30365,30366,30368,long,1238.27,1242.1100000000001,win,35.10000000000146,80.0,2,2016-02-25 17:00:00
30413,30414,30416,long,1233.81,1240.4,win,62.60000000000146,80.0,2,2016-02-29 20:00:00
30462,30463,30465,long,1240.81,1242.48,win,13.400000000000727,80.0,2,2016-03-02 22:00:00
30518,30519,30521,long,1267.6,1268.2900000000002,win,3.6000000000028196,80.0,2,2016-03-07 10:00:00
30593,30594,30596,long,1255.33,1268.46,win,128.00000000000108,80.0,2,2016-03-10 15:00:00
30690,30691,30693,long,1258.11,1263.26,win,48.20000000000091,80.0,2,2016-03-16 20:00:00
30771,30772,30773,long,1257.98,1249.98,loss,-83.3,80.0,1,2016-03-22 09:00:00
30873,30874,30876,long,1235.6,1241.96,win,60.300000000001276,80.0,2,2016-03-29 19:00:00
30977,30978,30980,long,1228.81,1232.65,win,35.10000000000146,80.0,2,2016-04-05 10:00:00
31025,31026,31028,long,1236.69,1238.72,win,16.999999999999726,80.0,2,2016-04-07 12:00:00
31075,31076,31078,long,1255.24,1258.18,win,26.100000000000545,80.0,2,2016-04-11 16:00:00
31139,31140,31143,long,1240.98,1232.98,loss,-83.3,80.0,3,2016-04-14 11:00:00
31189,31190,31193,long,1239.55,1231.55,loss,-83.3,80.0,3,2016-04-18 15:00:00
31252,31253,31255,long,1257.96,1259.96,win,16.7,80.0,2,2016-04-21 11:00:00
31321,31322,31324,long,1241.43,1243.14,win,13.800000000000363,80.0,2,2016-04-26 16:00:00
31369,31370,31372,long,1264.42,1265.16,win,4.100000000000091,80.0,2,2016-04-28 18:00:00
31430,31431,31434,long,1300.74,1292.74,loss,-83.3,80.0,3,2016-05-03 10:00:00
31480,31481,31483,long,1281.89,1285.77,win,35.49999999999882,80.0,2,2016-05-05 14:00:00
31570,31571,31573,long,1272.37,1277.8300000000002,win,51.30000000000264,80.0,2,2016-05-11 12:00:00
31618,31619,31619,long,1275.4,1267.4,loss,-83.3,80.0,0,2016-05-13 14:00:00
31667,31668,31675,long,1281.13,1280.9,loss,-5.600000000000182,80.0,7,2016-05-17 17:00:00
31958,31959,31961,long,1236.89,1242.45,win,52.29999999999946,80.0,2,2016-06-03 15:00:00
32009,32010,32012,long,1244.83,1244.41,loss,-7.499999999998454,80.0,2,2016-06-07 20:00:00
32070,32071,32073,long,1268.24,1268.7800000000002,win,2.10000000000191,80.0,2,2016-06-10 12:00:00
32118,32119,32121,long,1283.78,1289.13,win,50.20000000000137,80.0,2,2016-06-14 14:00:00
32167,32168,32169,long,1312.85,1304.85,loss,-83.3,80.0,1,2016-06-16 17:00:00
32218,32219,32223,long,1290.06,1293.52,win,31.300000000000363,80.0,4,2016-06-20 22:00:00
32303,32304,32304,long,1330.0,1322.0,loss,-83.3,80.0,0,2016-06-24 15:00:00
32367,32368,32373,long,1320.72,1322.64,win,15.900000000000727,80.0,5,2016-06-29 10:00:00
32416,32417,32419,long,1334.43,1336.1000000000001,win,13.400000000000727,80.0,2,2016-07-01 13:00:00
32464,32465,32467,long,1354.72,1356.0400000000002,win,9.900000000001636,80.0,2,2016-07-05 19:00:00
32534,32535,32537,long,1360.43,1365.89,win,51.30000000000037,80.0,2,2016-07-08 20:00:00
32743,32744,32747,long,1333.14,1333.15,loss,-3.2000000000000908,80.0,3,2016-07-21 22:00:00
32829,32830,32832,long,1327.69,1327.52,loss,-5.000000000000727,80.0,2,2016-07-27 16:00:00
32877,32878,32880,long,1349.29,1352.91,win,32.900000000001185,80.0,2,2016-07-29 18:00:00
32925,32926,32928,long,1364.94,1365.1200000000001,loss,-1.4999999999993632,80.0,2,2016-08-02 20:00:00
33054,33055,33057,long,1352.29,1352.52,loss,-0.9999999999998179,80.0,2,2016-08-10 11:00:00
33104,33105,33108,long,1354.92,1346.92,loss,-83.3,80.0,3,2016-08-12 15:00:00
33175,33176,33179,long,1346.74,1338.74,loss,-83.3,80.0,3,2016-08-17 17:00:00
33265,33266,33281,long,1343.7,1335.7,loss,-83.3,80.0,15,2016-08-23 15:00:00
33449,33450,33451,long,1324.57,1316.57,loss,-83.3,80.0,1,2016-09-02 15:00:00
33499,33500,33502,long,1348.38,1349.0300000000002,win,3.2000000000009097,80.0,2,2016-09-06 23:00:00
33739,33740,33742,long,1320.0,1320.38,win,0.5000000000010916,80.0,2,2016-09-21 10:00:00
33788,33789,33791,long,1337.85,1339.96,win,17.800000000001273,80.0,2,2016-09-23 13:00:00
33893,33894,33896,long,1326.39,1326.16,loss,-5.600000000000182,80.0,2,2016-09-30 12:00:00
34191,34192,34194,long,1270.35,1270.44,loss,-2.3999999999985446,80.0,2,2016-10-19 12:00:00
34239,34240,34242,long,1266.12,1267.3300000000002,win,8.800000000002637,80.0,2,2016-10-21 14:00:00
