time,open,high,low,close,volume
1294012800,1418.65,1418.7,1413.95,1416.1,1341.0
1294027200,1416.15,1420.4,1414.7,1419.25,1399.0
1294041600,1419.3,1421.0,1417.1,1419.7,2232.0
1294056000,1419.75,1423.8,1417.05,1421.2,5111.0
1294070400,1421.4,1422.7,1415.45,1420.05,5259.0
1294084800,1420.0,1420.0,1412.8,1413.85,2371.0
1294099200,1415.2,1417.1,1413.4,1414.7,1926.0
1294113600,1414.55,1417.1,1413.4,1414.5,1759.0
1294128000,1414.6,1415.7,1404.2,1407.25,4042.0
1294142400,1407.35,1408.95,1385.35,1387.6,7377.0
1294156800,1387.55,1389.0,1374.65,1377.2,8832.0
1294171200,1377.25,1381.55,1376.5,1381.15,2288.0
1294185600,1381.6,1384.7,1377.2,1380.25,2731.0
1294200000,1380.35,1384.1,1380.15,1382.85,2488.0
1294214400,1382.9,1384.45,1377.75,1378.85,4079.0
1294228800,1378.9,1381.8,1363.85,1366.6,8171.0
1294243200,1366.35,1379.5,1365.5,1374.25,7288.0
1294257600,1374.25,1378.5,1371.15,1378.45,2031.0
1294272000,1377.35,1377.75,1373.9,1374.95,1874.0
1294286400,1375.2,1377.2,1374.15,1376.2,1734.0
1294300800,1376.1,1379.75,1372.55,1372.75,3900.0
1294315200,1372.35,1375.75,1367.15,1368.8,7537.0
1294329600,1368.95,1376.5,1364.55,1372.45,8524.0
1294344000,1372.35,1373.1,1370.55,1370.9,1961.0
1294358400,1371.3,1372.95,1367.1,1370.15,2336.0
1294372800,1370.15,1371.35,1365.75,1367.35,2089.0
1294387200,1367.2,1367.3,1356.7,1359.9,4446.0
1294401600,1359.05,1369.95,1352.7,1365.85,9566.0
1294416000,1365.9,1378.75,1365.2,1369.8,8981.0
1294430400,1369.75,1370.85,1367.8,1369.0,1452.0
1294617600,1370.1,1375.75,1367.4,1374.1,2258.0
1294632000,1374.05,1375.9,1372.75,1374.5,1979.0
1294646400,1374.7,1375.8,1366.6,1368.2,3717.0
1294660800,1368.15,1374.3,1365.5,1366.95,6117.0
1294675200,1366.85,1374.5,1365.4,1373.8,6580.0
1294689600,1373.9,1375.65,1372.7,1375.4,1390.0
1294704000,1374.4,1377.45,1373.05,1375.1,2677.0
1294718400,1374.95,1376.75,1374.9,1376.35,1949.0
1294732800,1376.3,1382.0,1376.05,1380.6,3802.0
1294747200,1381.1,1386.65,1373.5,1374.6,6942.0
1294761600,1374.5,1384.7,1372.65,1382.3,6643.0
1294776000,1382.25,1383.95,1380.4,1381.05,1362.0
1294790400,1381.3,1385.8,1380.85,1384.95,1957.0
1294804800,1385.0,1385.95,1382.8,1385.55,1839.0
1294819200,1385.5,1386.85,1381.15,1382.3,3994.0
1294833600,1382.4,1383.9,1377.85,1380.25,6779.0
1294848000,1380.3,1386.6,1376.55,1386.05,6304.0
1294862400,1386.1,1388.75,1383.85,1387.9,1936.0
1294876800,1386.0,1387.25,1384.65,1386.55,2123.0
1294891200,1386.5,1387.2,1384.7,1385.9,1288.0
1294905600,1386.0,1386.1,1378.85,1379.05,3771.0
1294920000,1378.95,1393.0,1377.7,1380.95,7339.0
1294934400,1381.05,1387.65,1378.8,1383.85,6366.0
1294948800,1383.8,1383.8,1369.45,1373.3,3347.0
1294963200,1372.75,1376.8,1372.65,1376.2,1734.0
1294977600,1376.15,1377.9,1374.35,1375.05,1583.0
1294992000,1375.15,1376.25,1365.35,1369.65,4580.0
1295006400,1369.55,1370.05,1360.85,1365.5,8111.0
1295020800,1365.55,1368.6,1354.9,1360.3,9109.0
1295035200,1360.2,1361.9,1357.95,1361.75,1788.0
1295222400,1361.45,1365.6,1361.4,1365.2,2007.0
1295236800,1365.15,1365.6,1360.8,1361.45,1566.0
1295251200,1361.25,1363.1,1357.1,1358.7,3385.0
1295265600,1358.1,1362.15,1358.1,1362.1,3949.0
1295280000,1362.0,1362.25,1358.7,1360.95,1784.0
1295294400,1361.0,1361.0,1361.0,1361.0,1.0
1295308800,1361.0,1363.55,1360.2,1361.95,1693.0
1295323200,1362.0,1366.3,1362.0,1365.85,1823.0
1295337600,1365.75,1371.55,1365.45,1368.3,3971.0
1295352000,1368.25,1376.15,1366.65,1367.65,6267.0
