time,open,high,low,close,volume
1293926400,1418.65,1423.8,1352.7,1369.0,125125.0
1294531200,1370.1,1393.0,1354.9,1361.75,119364.0
1295136000,1361.45,1379.05,1337.65,1342.45,101967.0
1295740800,1349.2,1350.4,1308.15,1336.4,134254.0
1296345600,1339.85,1358.25,1322.95,1348.6,120323.0
1296950400,1343.9,1368.4,1343.3,1356.6,97901.0
1297555200,1357.3,1391.8,1353.95,1389.9,93575.0
1298160000,1390.3,1418.15,1389.7,1410.3,110030.0
1298764800,1407.75,1440.15,1404.7,1430.55,108733.0
1299369600,1433.9,1444.55,1402.9,1417.5,123426.0
1299974400,1429.95,1430.5,1380.7,1419.25,118206.0
1300579200,1425.25,1447.55,1419.45,1429.2,90386.0
1301184000,1424.65,1439.45,1409.9,1428.2,95294.0
1301788800,1428.1,1474.95,1427.7,1474.45,94887.0
1302393600,1474.75,1488.1,1444.0,1486.65,127236.0
1302998400,1486.0,1508.85,1477.2,1503.5,95472.0
1303603200,1511.55,1569.2,1492.65,1563.2,150424.0
1304208000,1569.4,1576.8,1462.45,1495.3,260494.0
1304812800,1493.8,1526.4,1477.95,1494.95,192400.0
1305417600,1492.65,1515.55,1471.7,1511.85,142201.0
1306022400,1510.2,1538.15,1503.8,1536.05,125205.0
1306627200,1535.75,1550.1,1519.4,1541.8,104558.0
1307232000,1541.5,1553.45,1525.85,1531.2,101657.0
1307836800,1530.65,1542.0,1510.8,1539.2,124415.0
1308441600,1540.05,1557.9,1498.3,1502.35,118207.0
1309046400,1500.25,1513.85,1478.1,1487.5,107696.0
1310256000,1583.8,1594.2,1575.85,1593.45,49095.0
1310860800,1593.45,1609.95,1580.95,1601.0,131407.0
1311465600,1608.15,1632.4,1602.75,1626.9,119638.0
1312070400,1611.75,1681.9,1606.8,1663.55,177398.0
1312675200,1687.2,1814.6,1682.35,1746.55,338028.0
1313280000,1742.2,1877.0,1727.8,1851.65,233118.0
1313884800,1858.1,1911.6,1702.5,1827.6,379082.0
1314489600,1836.35,1884.45,1775.7,1882.6,282017.0
1315094400,1878.7,1920.75,1791.6,1855.35,419222.0
1315699200,1857.05,1861.6,1762.4,1811.5,399553.0
1316304000,1814.6,1827.65,1627.5,1641.8,370239.0
1316908800,1651.85,1676.9,1532.0,1623.5,384876.0
1317513600,1618.3,1678.85,1595.5,1632.0,295543.0
1318118400,1639.15,1692.1,1638.6,1678.4,245794.0
1318723200,1681.3,1694.85,1603.55,1638.65,270554.0
1319328000,1637.5,1752.25,1635.15,1740.8,253740.0
