time,open,high,low,close,volume
1630195200,92.663,92.781,91.801,92.096,70504.0
1630800000,92.101,92.856,92.091,92.601,67765.0
1631404800,92.606,93.191,92.281,93.163,68916.0
1632009600,93.201,93.521,92.956,93.301,78297.0
1632614400,93.253,94.511,93.186,94.036,96257.0
1633219200,93.951,94.436,93.666,94.096,82459.0
1633824000,94.156,94.556,93.745,93.931,76300.0
1634428800,93.963,94.166,93.466,93.581,76680.0
1635033600,93.643,94.286,93.251,94.123,85341.0
1635638400,94.181,94.633,93.791,94.186,86679.0
1636243200,94.283,95.256,93.856,95.081,86758.0
1636848000,95.096,96.258,94.953,96.036,96085.0
1637452800,96.086,96.928,95.995,96.078,101709.0
1638057600,96.218,96.646,95.531,96.138,115839.0
1638662400,96.268,96.581,95.831,96.011,85743.0
1639267200,96.088,96.878,95.801,96.636,81826.0
1639872000,96.548,96.646,95.961,96.023,60127.0
1640476800,96.111,96.381,95.561,95.641,66293.0
1641081600,95.753,96.461,95.691,95.721,90929.0
1641686400,95.761,96.216,94.598,95.138,88742.0
1642291200,95.198,95.836,95.016,95.631,85983.0
1642896000,95.656,97.426,95.651,97.201,95756.0
1643500800,97.241,97.245,95.131,95.421,100939.0
1644105600,95.431,96.126,95.151,96.058,104327.0
1644710400,95.938,96.421,95.656,96.086,107382.0
1645315200,96.023,97.726,95.641,96.556,121485.0
1645920000,97.116,98.936,96.596,98.488,147537.0
1646524800,98.986,99.416,97.693,99.128,177717.0
1647129600,98.973,99.286,97.706,98.193,140423.0
1647734400,98.293,98.951,98.151,98.818,110239.0
1648339200,98.873,99.361,97.723,98.541,136197.0
1648944000,98.588,100.186,98.501,99.781,109139.0
1649548800,99.786,100.761,99.551,100.286,99178.0
1650153600,100.498,101.331,99.796,101.153,131705.0
1650758400,101.076,103.936,101.056,103.168,174806.0
1651363200,103.276,104.091,102.361,103.658,182773.0
1651968000,103.818,105.043,103.391,104.613,180775.0
1652572800,104.603,104.686,102.681,103.063,154598.0
1653177600,102.956,102.963,101.443,101.658,139795.0
1653782400,101.706,102.736,101.291,102.161,124857.0
1654387200,102.128,104.08,101.851,104.045,142933.0
1654992000,104.283,105.545,103.19,104.463,222821.0
1655596800,104.448,104.715,103.603,103.84,164403.0
1656201600,103.795,105.42,103.403,104.883,160504.0
1656806400,104.828,107.6,104.565,106.75,170302.0
1657411200,106.87,109.128,106.867,107.87,208881.0
1658016000,107.698,107.818,105.97,106.433,200673.0
1658620800,106.57,107.283,105.398,105.742,199702.0
1659225600,105.85,106.798,104.905,106.443,196270.0
1659830400,106.51,106.658,104.498,105.525,147240.0
1660435200,105.573,108.128,105.425,107.992,150287.0
1661040000,108.075,109.193,107.47,108.755,178518.0
1661644800,109.128,109.965,108.22,109.608,202108.0
1662249600,110.003,110.768,108.338,108.955,200118.0
1662854400,108.742,109.983,107.653,109.388,198872.0
1663459200,109.29,112.983,109.068,112.75,223074.0
1664064000,112.913,114.725,111.515,112.14,331493.0
1664668800,112.2,112.763,109.953,112.658,249966.0
1665273600,112.703,113.828,112.005,113.12,265906.0
