time,open,high,low,close,volume
1579032000,97.087,97.119,97.034,97.117,205.0
1579046400,97.089,97.117,97.082,97.094,66.0
1579060800,97.097,97.117,97.054,97.057,180.0
1579075200,97.062,97.167,97.042,97.127,325.0
1579089600,97.132,97.147,96.942,96.982,509.0
1579104000,96.984,97.007,96.871,96.897,556.0
1579118400,96.894,96.962,96.887,96.934,259.0
1579132800,96.932,96.942,96.922,96.937,36.0
1579147200,96.942,96.962,96.929,96.962,124.0
1579161600,96.964,97.007,96.877,96.927,464.0
1579176000,96.924,96.967,96.812,96.959,506.0
1579190400,96.957,97.102,96.902,97.057,600.0
1579204800,97.052,97.087,97.022,97.044,180.0
1579219200,97.054,97.072,97.037,97.057,68.0
1579233600,97.052,97.087,97.012,97.049,219.0
1579248000,97.047,97.132,97.002,97.109,375.0
1579262400,97.107,97.292,97.099,97.277,428.0
1579276800,97.282,97.402,97.242,97.357,538.0
1579291200,97.362,97.367,97.337,97.359,146.0
1579478400,97.377,97.379,97.342,97.352,50.0
1579492800,97.354,97.367,97.337,97.347,132.0
1579507200,97.352,97.469,97.322,97.412,320.0
1579521600,97.409,97.447,97.402,97.427,221.0
1579536000,97.432,97.472,97.397,97.419,249.0
1579564800,97.377,97.397,97.352,97.357,71.0
1579579200,97.352,97.357,97.302,97.327,157.0
1579593600,97.324,97.407,97.317,97.332,343.0
1579608000,97.329,97.332,97.137,97.177,498.0
1579622400,97.179,97.337,97.177,97.322,445.0
1579636800,97.317,97.371,97.272,97.349,267.0
1579651200,97.371,97.417,97.367,97.387,85.0
1579665600,97.392,97.432,97.367,97.377,204.0
1579680000,97.382,97.447,97.322,97.327,427.0
1579694400,97.324,97.367,97.234,97.252,333.0
1579708800,97.249,97.417,97.187,97.332,656.0
1579723200,97.329,97.347,97.242,97.249,201.0
1579737600,97.287,97.302,97.274,97.282,52.0
1579752000,97.277,97.339,97.272,97.327,188.0
1579766400,97.324,97.352,97.262,97.312,285.0
1579780800,97.314,97.342,97.172,97.294,550.0
