time,open,high,low,close,volume
1576195200,96.729,96.784,96.727,96.757,87.0
1576454400,96.692,96.702,96.482,96.604,1897.0
1576540800,96.704,96.857,96.572,96.712,2185.0
1576627200,96.774,97.032,96.772,96.957,2086.0
1576713600,96.974,97.047,96.797,96.966,2202.0
1576800000,96.989,97.337,96.962,97.259,1644.0
1577059200,97.269,97.397,97.162,97.244,1668.0
1577145600,97.259,97.382,97.187,97.254,1179.0
1577318400,97.242,97.282,97.062,97.159,1249.0
1577404800,97.144,97.152,96.524,96.624,1943.0
1577664000,96.572,96.572,96.252,96.437,2335.0
1577750400,96.392,96.392,96.007,96.152,1964.0
1577923200,96.139,96.547,96.092,96.477,2442.0
1578009600,96.429,96.787,96.382,96.554,2345.0
1578268800,96.529,96.572,96.217,96.309,1932.0
1578355200,96.349,96.782,96.297,96.654,2303.0
1578441600,96.537,97.032,96.512,97.012,2769.0
1578528000,96.982,97.259,96.942,97.132,2162.0
1578614400,97.126,97.292,96.992,97.069,2104.0
1578873600,97.119,97.234,97.007,97.102,1780.0
1578960000,97.089,97.294,97.034,97.117,1730.0
1579046400,97.089,97.167,96.871,96.934,1895.0
1579132800,96.932,97.102,96.812,97.044,1910.0
1579219200,97.054,97.402,97.002,97.359,1774.0
1579478400,97.377,97.472,97.322,97.419,972.0
1579564800,97.377,97.407,97.137,97.349,1781.0
1579651200,97.371,97.447,97.187,97.249,1906.0
1579737600,97.287,97.582,97.172,97.452,2086.0
1579824000,97.484,97.729,97.442,97.662,1778.0
1580083200,97.617,97.792,97.597,97.749,1625.0
1580169600,97.729,97.964,97.707,97.762,1541.0
1580256000,97.772,97.996,97.757,97.864,1935.0
1580342400,97.844,97.897,97.612,97.669,1853.0
1580428800,97.679,97.782,97.187,97.192,2042.0
1580688000,97.302,97.729,97.262,97.649,1998.0
1580774400,97.642,97.842,97.621,97.792,1679.0
1580860800,97.789,98.172,97.746,98.119,1845.0
1580947200,98.157,98.437,98.062,98.339,2004.0
1581033600,98.317,98.582,98.292,98.564,1980.0
1581292800,98.517,98.762,98.477,98.724,1730.0
1581379200,98.749,98.842,98.572,98.629,1907.0
1581465600,98.654,98.917,98.572,98.874,1799.0
1581552000,98.882,98.992,98.737,98.987,2019.0
1581638400,98.992,99.037,98.864,98.992,1768.0
1581897600,99.009,99.087,98.922,99.059,1060.0
1581984000,99.087,99.362,99.017,99.334,2159.0
1582070400,99.309,99.612,99.262,99.487,2061.0
1582156800,99.449,99.807,99.432,99.799,2641.0
1582243200,99.762,99.782,99.132,99.234,2599.0
1582502400,99.392,99.562,99.022,99.199,3077.0
1582588800,99.239,99.307,98.794,98.907,3144.0
1582675200,98.989,99.192,98.837,99.074,3552.0
1582761600,98.964,98.987,98.287,98.367,3681.0
1582848000,98.371,98.602,97.904,98.014,4567.0
1583107200,97.829,97.987,97.121,97.524,5321.0
1583193600,97.519,97.642,96.867,97.152,5295.0
1583280000,97.124,97.552,97.062,97.329,3865.0
1583366400,97.322,97.402,96.479,96.542,3928.0
1583452800,96.639,96.649,95.672,95.996,5391.0
1583712000,95.462,95.662,94.602,94.979,10751.0
1583798400,95.374,96.567,95.174,96.507,7883.0
1583884800,96.274,96.594,95.887,96.532,4888.0
1583971200,96.612,98.319,96.049,97.454,10512.0
1584057600,97.464,98.822,97.319,98.384,8029.0
1584316800,98.022,98.677,97.567,98.127,8657.0
1584403200,98.204,100.067,98.092,99.794,7162.0
1584489600,99.664,102.036,99.374,101.214,9821.0
1584576000,101.069,103.667,101.044,103.559,13246.0
1584662400,103.762,103.812,101.897,103.517,13087.0
1584921600,103.404,103.724,102.294,103.169,12292.0
1585008000,102.807,102.904,101.544,101.922,10209.0
1585094400,101.819,102.097,100.819,100.962,8125.0
1585180800,100.924,101.067,99.341,99.489,7943.0
1585267200,99.412,100.004,98.422,98.522,8044.0
1585526400,98.424,99.434,98.392,99.052,6952.0
1585612800,99.244,100.112,98.879,98.949,8761.0
1585699200,99.034,99.894,98.939,99.514,5934.0
1585785600,99.604,100.482,99.427,100.159,6302.0
1585872000,100.274,100.964,100.227,100.704,5086.0
1586131200,100.864,101.017,100.534,100.827,5584.0
1586217600,100.789,100.819,99.717,99.934,5353.0
1586304000,99.959,100.499,99.937,100.179,5029.0
1586390400,100.169,100.339,99.307,99.504,5434.0
1586736000,99.482,99.627,99.097,99.482,3810.0
1586822400,99.362,99.429,98.802,98.864,3988.0
1586908800,98.824,100.042,98.819,99.604,4992.0
1586995200,99.674,100.377,99.624,100.124,5821.0
1587081600,99.949,100.347,99.649,99.814,4644.0
1587340800,99.924,100.172,99.737,100.054,4275.0
1587427200,100.029,100.619,100.027,100.309,4966.0
1587513600,100.311,100.614,99.982,100.459,17510.0
1587600000,100.587,100.842,100.109,100.597,35448.0
1587686400,100.597,100.967,100.292,100.319,29623.0
1587945600,100.292,100.362,99.832,100.097,27014.0
1588032000,100.132,100.279,99.479,100.042,28534.0
1588118400,99.932,99.944,99.507,99.549,28696.0
1588204800,99.554,99.784,98.822,99.034,33558.0
1588291200,99.117,99.219,98.767,99.044,23029.0
1588550400,99.264,99.647,99.264,99.579,22037.0
1588636800,99.577,100.062,99.362,99.862,24342.0
1588723200,99.827,100.252,99.782,100.184,23183.0
1588809600,100.234,100.449,99.814,99.862,25806.0
1588896000,99.842,99.962,99.447,99.787,20173.0
1589155200,99.804,100.339,99.674,100.262,23030.0
1589241600,100.249,100.502,99.672,100.029,24792.0
1589328000,100.059,100.317,99.577,100.254,25995.0
1589414400,100.214,100.592,100.192,100.319,24556.0
1589500800,100.304,100.507,100.089,100.402,23380.0
1589760000,100.412,100.502,99.584,99.609,22996.0
1589846400,99.634,99.744,99.232,99.557,24072.0
1589932800,99.557,99.557,98.994,99.159,21283.0
1590019200,99.182,99.529,99.019,99.432,22126.0
1590105600,99.427,99.892,99.389,99.759,19967.0
1590364800,99.734,99.987,99.692,99.814,10691.0
1590451200,99.739,99.782,98.882,98.982,20126.0
1590537600,99.007,99.347,98.704,98.942,28716.0
1590624000,98.904,99.089,98.327,98.464,26174.0
1590710400,98.472,98.537,97.929,98.317,30141.0
1590969600,98.212,98.227,97.762,97.802,24716.0
1591056000,97.854,97.894,97.407,97.662,25933.0
1591142400,97.557,97.604,97.147,97.282,28921.0
1591228800,97.302,97.621,96.552,96.744,30424.0
1591315200,96.746,97.037,96.429,96.942,28474.0
1591574400,96.729,97.057,96.574,96.674,24028.0
1591660800,96.612,97.057,96.207,96.371,26104.0
1591747200,96.444,96.444,95.694,96.062,31751.0
