time,open,high,low,close,volume
1274245200,1.22027,1.22237,1.2183,1.2193,2359.0
1274248800,1.21934,1.22065,1.21841,1.21902,1979.0
1274252400,1.21903,1.22198,1.21872,1.21925,2708.0
1274256000,1.21924,1.22166,1.21606,1.22128,4016.0
1274259600,1.22124,1.22276,1.2149,1.2195,5042.0
1274263200,1.21953,1.21955,1.21549,1.21761,4324.0
1274266800,1.21764,1.2195,1.2166,1.21816,3326.0
1274270400,1.2182,1.2196,1.2164,1.218,679.0
1274274000,1.2181,1.2214,1.2181,1.221,841.0
1274277600,1.2211,1.2327,1.2211,1.2314,1594.0
1274281200,1.2313,1.2323,1.2265,1.2318,1430.0
1274284800,1.2319,1.2364,1.2259,1.2337,1480.0
1274288400,1.2336,1.235,1.2288,1.2316,1030.0
1274292000,1.2315,1.2341,1.2306,1.234,733.0
1274295600,1.2339,1.2396,1.2329,1.2379,955.0
1274299200,1.238,1.2397,1.2364,1.2373,938.0
1274302800,1.2372,1.2397,1.236,1.2385,838.0
1274306400,1.2384,1.2423,1.2383,1.2414,516.0
1274310000,1.2415,1.243,1.2415,1.2422,335.0
1274313600,1.2421,1.2421,1.2385,1.2386,256.0
1274317200,1.2385,1.2397,1.2376,1.2384,389.0
1274320800,1.2385,1.2385,1.2345,1.2353,449.0
1274324400,1.2352,1.2357,1.2322,1.2328,546.0
1274328000,1.2327,1.2354,1.2325,1.2354,428.0
1274331600,1.2355,1.2365,1.2348,1.2361,295.0
1274335200,1.2362,1.237,1.2351,1.2351,371.0
1274338800,1.2352,1.2365,1.2325,1.2342,919.0
1274342400,1.2343,1.2436,1.2329,1.2417,1046.0
1274346000,1.2418,1.2434,1.2372,1.2418,1330.0
1274349600,1.2419,1.242,1.2359,1.2401,1195.0
1274353200,1.24,1.2407,1.23629,1.23629,1030.0
1274356800,1.23616,1.23653,1.23152,1.2333,3256.0
1274360400,1.2333,1.23529,1.23071,1.23514,4027.0
1274364000,1.235,1.23739,1.23116,1.23558,3118.0
1274367600,1.23563,1.23886,1.23369,1.23426,2958.0
1274371200,1.23381,1.23628,1.22957,1.23329,3074.0
1274374800,1.2332,1.23883,1.2332,1.23683,3093.0
1274378400,1.23687,1.23758,1.23372,1.23422,2270.0
1274382000,1.23424,1.25089,1.23393,1.24945,3240.0
1274385600,1.24925,1.25969,1.24796,1.2564,3357.0
1274389200,1.25614,1.2585,1.24999,1.251,3001.0
1274392800,1.25096,1.25167,1.24781,1.24874,2243.0
1274396400,1.24867,1.24878,1.2455,1.24683,1701.0
1274400000,1.2471,1.24883,1.24628,1.24819,2269.0
1274403600,1.24821,1.25414,1.24766,1.25397,2313.0
1274407200,1.25394,1.25394,1.2499,1.25226,2820.0
1274410800,1.25227,1.25728,1.25227,1.25646,2373.0
1274414400,1.25651,1.25845,1.25581,1.25721,3085.0
1274418000,1.25726,1.25971,1.25623,1.2594,2389.0
1274421600,1.25943,1.26711,1.25927,1.26283,3429.0
1274425200,1.26281,1.26398,1.26061,1.26166,2558.0
1274428800,1.26174,1.26176,1.25341,1.25539,3469.0
1274432400,1.25525,1.25722,1.24762,1.24989,3200.0
1274436000,1.24993,1.25181,1.24712,1.25031,2721.0
1274439600,1.25015,1.25643,1.25012,1.25094,3317.0
1274443200,1.25104,1.25399,1.24921,1.25105,2816.0
1274446800,1.25084,1.25471,1.24846,1.25342,2562.0
1274450400,1.25352,1.25727,1.24946,1.25715,2799.0
1274454000,1.25712,1.25805,1.25245,1.25649,2572.0
1274457600,1.25652,1.25858,1.25381,1.25566,2417.0
1274461200,1.25567,1.25758,1.25181,1.25662,2803.0
1274464800,1.25702,1.25929,1.25476,1.25491,2894.0
1274468400,1.25476,1.25966,1.25461,1.25942,2468.0
1274472000,1.2594,1.25964,1.25733,1.25841,2327.0
1274475600,1.25839,1.25946,1.25637,1.25721,2318.0
1274479200,1.25711,1.25836,1.25563,1.25669,1542.0
1274482800,1.25686,1.25712,1.25686,1.25712,5.0
1274659200,1.25461,1.25622,1.25329,1.25337,1101.0
1274662800,1.25338,1.25445,1.25053,1.25107,1014.0
1274666400,1.25104,1.2538,1.25009,1.25017,2165.0
1274670000,1.25015,1.25084,1.24803,1.25052,2506.0
1274673600,1.25054,1.2515,1.24956,1.25109,1512.0
1274677200,1.25112,1.25133,1.24929,1.25003,1364.0
1274680800,1.25007,1.25245,1.25002,1.25113,1485.0
1274684400,1.25112,1.25155,1.24816,1.24942,1965.0
1274688000,1.24946,1.25205,1.24839,1.24884,2445.0
1274691600,1.2488,1.25177,1.24654,1.2468,2648.0
1274695200,1.24684,1.24774,1.24199,1.24369,3058.0
1274698800,1.24363,1.24437,1.23989,1.2401,2477.0
1274702400,1.24009,1.2401,1.23602,1.23815,2819.0
1274706000,1.23816,1.23976,1.23782,1.23799,2157.0
1274709600,1.23815,1.23868,1.23503,1.2382,3071.0
1274713200,1.23816,1.23933,1.23505,1.23664,3089.0
1274716800,1.23685,1.23871,1.23476,1.23779,3264.0
1274720400,1.23777,1.241,1.23711,1.24047,3049.0
1274724000,1.24046,1.24157,1.23962,1.24128,2164.0
1274727600,1.24126,1.24156,1.23958,1.24079,1878.0
1274731200,1.24076,1.24108,1.23897,1.23973,1519.0
1274734800,1.23969,1.23989,1.23786,1.23793,1357.0
1274738400,1.23794,1.23801,1.23514,1.23711,1542.0
1274742000,1.23708,1.23715,1.23316,1.2344,1377.0
1274745600,1.23491,1.23535,1.23318,1.23478,1147.0
1274749200,1.23477,1.23506,1.23382,1.23382,780.0
1274752800,1.23384,1.23507,1.22879,1.23022,2118.0
1274756400,1.23019,1.23149,1.22828,1.23139,2262.0
1274760000,1.23142,1.2322,1.22853,1.23093,2147.0
1274763600,1.23092,1.23142,1.22926,1.2293,1600.0
1274767200,1.22926,1.23072,1.22924,1.23023,1154.0
1274770800,1.23021,1.2305,1.22706,1.2293,2080.0
1274774400,1.22928,1.23002,1.22657,1.22758,3492.0
1274778000,1.22751,1.22871,1.2218,1.22361,3709.0
1274781600,1.22369,1.22385,1.21919,1.22063,3199.0
1274785200,1.22068,1.22184,1.21927,1.21929,2692.0
1274788800,1.21927,1.22025,1.21776,1.21964,2853.0
1274792400,1.21983,1.221,1.21865,1.221,2514.0
1274796000,1.22123,1.22366,1.21921,1.22056,2483.0
1274799600,1.22035,1.22349,1.21833,1.22322,2008.0
1274803200,1.22349,1.22672,1.22227,1.2242,1868.0
1274806800,1.2242,1.22877,1.22378,1.22775,1849.0
1274810400,1.22793,1.2293,1.22683,1.22864,2215.0
1274814000,1.2285,1.2289,1.22601,1.2273,1850.0
1274817600,1.22729,1.23398,1.22612,1.23102,2436.0
1274821200,1.23096,1.23424,1.23023,1.2333,2405.0
1274824800,1.23341,1.23504,1.23328,1.23444,1403.0
1274828400,1.23442,1.23877,1.23442,1.23704,1670.0
1274832000,1.23709,1.23709,1.23409,1.23432,1332.0
1274835600,1.23434,1.23582,1.23268,1.23332,1305.0
1274839200,1.23325,1.23386,1.23033,1.23097,2401.0
1274842800,1.23101,1.23179,1.22708,1.22822,2744.0
1274846400,1.22805,1.22973,1.22803,1.2292,1815.0
1274850000,1.22921,1.22975,1.22833,1.22952,1527.0
1274853600,1.22955,1.23106,1.22955,1.23015,1736.0
1274857200,1.23016,1.23021,1.22623,1.22714,2348.0
1274860800,1.22718,1.22962,1.22678,1.2284,2514.0
1274864400,1.22859,1.2295,1.22734,1.22944,1956.0
1274868000,1.22949,1.23432,1.22936,1.23337,2258.0
1274871600,1.23341,1.234,1.23145,1.23195,1970.0
1274875200,1.23197,1.23209,1.22834,1.23165,2038.0
1274878800,1.23169,1.23292,1.2311,1.23151,1798.0
1274882400,1.23148,1.23195,1.22472,1.22605,2563.0
1274886000,1.22601,1.2292,1.22538,1.22694,1850.0
1274889600,1.22709,1.22712,1.22189,1.222,2005.0
1274893200,1.22199,1.2229,1.21924,1.22234,2143.0
1274896800,1.22239,1.22369,1.22137,1.22295,2314.0
1274900400,1.2228,1.22417,1.2219,1.22375,1498.0
1274904000,1.22373,1.22381,1.2183,1.21996,2715.0
1274907600,1.21998,1.22069,1.21763,1.21909,2774.0
1274911200,1.21907,1.21907,1.21665,1.21753,1675.0
1274914800,1.21771,1.21848,1.21537,1.21609,2379.0
1274918400,1.21615,1.21773,1.21534,1.21713,1471.0
1274922000,1.21712,1.21886,1.2163,1.21825,1505.0
1274925600,1.2183,1.22003,1.21818,1.21972,2123.0
1274929200,1.2197,1.22207,1.21874,1.219,2024.0
1274932800,1.21898,1.2218,1.2185,1.22148,2132.0
1274936400,1.2214,1.22349,1.22124,1.22243,2073.0
1274940000,1.22241,1.22853,1.22236,1.22718,2656.0
1274943600,1.22724,1.22866,1.22531,1.22866,2604.0
1274947200,1.22868,1.23187,1.22751,1.23149,3328.0
1274950800,1.23147,1.23407,1.22755,1.22787,3286.0
1274954400,1.2279,1.22846,1.22436,1.22527,2649.0
1274958000,1.22522,1.22907,1.22522,1.22871,2713.0
1274961600,1.22873,1.23129,1.22804,1.23036,2775.0
1274965200,1.23031,1.23058,1.22562,1.22637,2800.0
1274968800,1.22634,1.22753,1.22261,1.22463,3523.0
1274972400,1.22461,1.22535,1.22037,1.22086,2735.0
1274976000,1.221,1.22742,1.2204,1.22637,2842.0
1274979600,1.22639,1.2373,1.22629,1.23684,3586.0
1274983200,1.23681,1.23841,1.23387,1.2349,2904.0
1274986800,1.23511,1.23882,1.23461,1.23741,2393.0
1274990400,1.2374,1.23937,1.23713,1.2376,2091.0
1274994000,1.23759,1.23766,1.23216,1.23606,2310.0
1274997600,1.236,1.23691,1.23503,1.23608,1216.0
1275001200,1.2361,1.23747,1.2348,1.23563,1043.0
1275004800,1.23565,1.23601,1.2343,1.23452,1158.0
1275008400,1.23453,1.23801,1.23365,1.23667,1679.0
