entry_bar,exit_bar,pnl_pip,outcome,sl_pip,tp_pip,exit_kind,direction
557,561,25.200000000001364,win,167.52599999999939,167.52599999999939,0,long
2220,2224,-12.800000000000455,loss,167.52599999999939,167.52599999999939,0,long
2245,2249,3.700000000000455,win,167.52599999999939,167.52599999999939,0,long
5879,5883,43.70000000000046,win,167.52599999999939,167.52599999999939,0,long
8188,8192,-1.7999999999990903,loss,167.52599999999939,167.52599999999939,0,long
9602,9606,-77.3000000000009,loss,167.52599999999939,167.52599999999939,0,long
9762,9766,-4.799999999998636,loss,167.52599999999939,167.52599999999939,0,long
9787,9791,1.7000000000000002,win,167.52599999999939,167.52599999999939,0,long
9909,9913,-39.79999999999863,loss,167.52599999999939,167.52599999999939,0,long
10013,10017,30.19999999999909,win,167.52599999999939,167.52599999999939,0,long
10258,10262,34.2,win,167.52599999999939,167.52599999999939,0,long
10508,10512,14.700000000001818,win,167.52599999999939,167.52599999999939,0,long
10591,10595,17.69999999999909,win,167.52599999999939,167.52599999999939,0,long
10722,10726,21.200000000000454,win,167.52599999999939,167.52599999999939,0,long
10975,10979,23.69999999999818,win,167.52599999999939,167.52599999999939,0,long
12449,12453,7.699999999999091,win,167.52599999999939,167.52599999999939,0,long
14792,14796,42.19999999999955,win,167.52599999999939,167.52599999999939,0,long
15419,15423,22.69999999999909,win,167.52599999999939,167.52599999999939,0,long
16464,16468,21.7,win,167.52599999999939,167.52599999999939,0,long
16470,16474,-90.30000000000045,loss,167.52599999999939,167.52599999999939,0,long
16557,16561,41.199999999998184,win,167.52599999999939,167.52599999999939,0,long
17470,17474,-17.30000000000091,loss,167.52599999999939,167.52599999999939,0,long
17607,17611,16.200000000000454,win,167.52599999999939,167.52599999999939,0,long
17718,17722,42.69999999999909,win,167.52599999999939,167.52599999999939,0,long
17765,17769,63.70000000000046,win,167.52599999999939,167.52599999999939,0,long
18961,18965,-63.3,loss,167.52599999999939,167.52599999999939,0,long
22413,22417,28.20000000000091,win,167.52599999999939,167.52599999999939,0,long
22439,22443,-1.299999999999545,loss,167.52599999999939,167.52599999999939,0,long
22491,22495,-4.300000000001364,loss,167.52599999999939,167.52599999999939,0,long
22548,22552,21.7,win,167.52599999999939,167.52599999999939,0,long
22555,22559,-19.80000000000091,loss,167.52599999999939,167.52599999999939,0,long
22649,22653,-20.8,loss,167.52599999999939,167.52599999999939,0,long
23215,23219,-20.300000000000455,loss,167.52599999999939,167.52599999999939,0,long
23221,23225,-9.300000000001365,loss,167.52599999999939,167.52599999999939,0,long
23245,23249,-48.3,loss,167.52599999999939,167.52599999999939,0,long
24411,24415,-8.3,loss,167.52599999999939,167.52599999999939,0,long
24496,24500,17.700000000001364,win,167.52599999999939,167.52599999999939,0,long
24821,24825,28.700000000000454,win,167.52599999999939,167.52599999999939,0,long
24920,24924,-8.80000000000182,loss,167.52599999999939,167.52599999999939,0,long
24925,24929,-25.8,loss,167.52599999999939,167.52599999999939,0,long
24933,24937,-3.799999999999545,loss,167.52599999999939,167.52599999999939,0,long
25873,25877,51.7,win,167.52599999999939,167.52599999999939,0,long
26094,26098,23.700000000000454,win,167.52599999999939,167.52599999999939,0,long
26142,26146,4.2,win,167.52599999999939,167.52599999999939,0,long
26190,26194,104.2,win,167.52599999999939,167.52599999999939,0,long
26302,26306,14.700000000001818,win,167.52599999999939,167.52599999999939,0,long
26437,26441,17.700000000001364,win,167.52599999999939,167.52599999999939,0,long
26554,26558,117.70000000000137,win,167.52599999999939,167.52599999999939,0,long
26633,26637,-4.300000000001364,loss,167.52599999999939,167.52599999999939,0,long
26638,26642,40.70000000000091,win,167.52599999999939,167.52599999999939,0,long
26668,26672,27.199999999999545,win,167.52599999999939,167.52599999999939,0,long
26784,26788,3.700000000000455,win,167.52599999999939,167.52599999999939,0,long
26902,26906,-84.8000000000009,loss,167.52599999999939,167.52599999999939,0,long
27219,27223,-50.30000000000045,loss,167.52599999999939,167.52599999999939,0,long
27225,27229,21.200000000000454,win,167.52599999999939,167.52599999999939,0,long
27238,27242,32.19999999999955,win,167.52599999999939,167.52599999999939,0,long
27250,27254,42.69999999999909,win,167.52599999999939,167.52599999999939,0,long
27825,27829,-19.29999999999909,loss,167.52599999999939,167.52599999999939,0,long
27831,27835,19.70000000000182,win,167.52599999999939,167.52599999999939,0,long
27935,27939,86.30000000000037,win,167.52599999999939,167.52599999999939,0,long
28056,28060,-65.99999999999982,loss,167.52599999999939,167.52599999999939,0,long
28417,28421,-18.999999999999364,loss,167.52599999999939,167.52599999999939,0,long
28486,28490,35.90000000000073,win,167.52599999999939,167.52599999999939,0,long
28616,28620,-13.099999999997909,loss,167.52599999999939,167.52599999999939,0,long
28751,28755,88.60000000000055,win,167.52599999999939,167.52599999999939,0,long
