pnl_pip,outcome,sl_pip,tp_pip,entry_bar,exit_bar,direction
43.29982940643204,win,28.800883440316078,46.59982940643141,66,69,short
52.14989287527415,win,34.27063836543555,55.44989287527473,284,304,long
41.88168357610421,win,27.92440270463838,45.181683576104895,524,528,long
-41.66579949267616,loss,38.36579949267575,62.07586357914936,1086,1125,long
-31.937721490201785,loss,28.63772149020096,46.335833371145156,1207,1212,long
35.15039150170351,win,23.764148023302216,38.45039150170299,1444,1444,long
-26.394611171791258,loss,23.094611171791854,37.367080875959225,1652,1653,long
43.4352877637245,win,28.884603067814275,46.735287763723505,1906,1913,long
-35.26567447090501,loss,31.965674470905274,51.72046129392474,2131,2137,short
-39.51642161120462,loss,36.21642161120475,58.59817016692929,2359,2364,short
-33.73972435099931,loss,30.439724351000383,49.25147399991862,2606,2607,short
39.861256851667534,win,26.675684086320416,43.16125685166644,2923,2927,long
43.87072942243704,win,29.15372646627702,47.170729422436224,3075,3075,long
-33.7185652262754,loss,30.418565226274595,49.2172385361123,3280,3294,short
48.155510103933196,win,31.801922190317722,51.45551010393408,3568,3577,long
-35.26954486061031,loss,31.96954486061064,51.72672358446802,3703,3713,short
-53.59211867624781,loss,50.2921186762477,81.37264801816879,3933,3935,short
-53.714316865862926,loss,50.4143168658633,81.57036468896682,4185,4194,long
-46.13695778849278,loss,42.8369577884933,69.31019770178217,4429,4431,short
54.22400570749387,win,35.552537520083334,57.52400570749484,4652,4664,long
-26.26533961884279,loss,22.965339618843572,37.1579195032889,4865,4867,long
-33.99332968166691,loss,30.693329681666246,49.66180742493599,5128,5130,short
-33.301152385616476,loss,30.00115238561648,48.54186455992746,5500,5505,long
-29.200057899420973,loss,25.900057899420908,41.90629368126303,5609,5612,long
41.92981088584402,win,27.954147642673092,45.22981088584507,5859,5867,long
-37.42590738020526,loss,34.12590738020443,55.215718141170775,6122,6124,long
-34.137600385684706,loss,30.837600385685146,49.89523742403858,6399,6406,long
52.53873854116064,win,34.51096325164419,55.8387385411603,6599,6599,long
109.97280107264187,win,70.00791166417912,113.27280107264183,6806,6812,long
133.4111021966707,win,84.49388269262765,136.71110219667156,7040,7071,long
-84.13625258281245,loss,80.83625258281262,130.79305667899084,7274,7279,long
-102.14453718265831,loss,98.84453718265776,159.93046116154025,7551,7557,long
97.80485220978035,win,62.48754771927066,101.10485220977993,7745,7748,long
135.4831303312646,win,85.77449340622097,138.78313033126554,8090,8090,short
122.11345257886406,win,77.5114045604844,125.41345257886377,8314,8319,short
-145.86965321352938,loss,142.56965321352985,230.67769889949133,8457,8465,long
-99.33975857086652,loss,96.03975857086614,155.39232936766143,8672,8673,long
-78.09215196425002,loss,74.7921519642509,121.01370187815797,8904,8907,long
81.46112924914333,win,52.38635923927207,84.76112924914221,9155,9159,short
98.80484628800714,win,63.10559103090673,102.1048462880071,9404,9406,long
103.52691150352867,win,66.02404913691574,106.82691150352967,9628,9631,short
-58.84456167818898,loss,55.54456167818989,89.87110079531125,9873,9875,long
-59.89080225011848,loss,56.59080225011762,91.56391804069033,10078,10095,short
-53.90435538645606,loss,50.60435538645502,81.87784701528423,10570,10583,long
-55.35829019771272,loss,52.058290197712886,84.23031353989946,10764,10772,short
-59.791406948150595,loss,56.49140694815099,91.4030964421083,10993,10993,short
90.47439845137588,win,57.95698297365601,93.77439845137542,11248,11266,long
73.90167643301693,win,47.71426231954058,77.20167643301667,11845,11847,long
58.805190030019915,win,38.38392461682354,62.105190030020495,12062,12064,long
54.762017805809776,win,35.8850542681152,58.06201780581039,12360,12361,short
62.05054588216554,win,40.38970697290808,65.35054588216528,12542,12555,long
72.47022118735158,win,46.82955574001987,75.77022118735215,12792,12794,long
-47.06622442627422,loss,43.76622442627339,70.81375112171035,12997,13010,short
-36.33236750994301,loss,33.03236750994248,53.44637063108694,13235,13243,long
-37.15594806207791,loss,33.85594806207712,54.778923964440786,13483,13487,long
70.52284319018027,win,45.62598466636612,73.82284319018038,13711,13712,short
-42.752492308719226,loss,39.45249230871841,63.8341325555064,13951,13952,short
62.221521396185565,win,40.4953778715608,65.52152139618538,14172,14179,short
-40.67635739493953,loss,37.376357394939426,60.474946265011994,14405,14409,long
58.02849108127175,win,37.903888183727304,61.328491081270776,14657,14657,short
-42.05875021708225,loss,38.758750217081186,62.71165785123736,14812,14824,long
-40.58867589897163,loss,37.28867589897112,60.33307760453528,15070,15071,short
46.33506451181957,win,30.676801305203735,49.63506451181965,15302,15303,long
-33.32774851554477,loss,30.02774851554451,48.58489709815102,15507,15520,long
44.41971704869657,win,29.493026606115862,47.719717048695465,15753,15755,short
57.74030032386163,win,37.72577275887683,61.040300323862716,15975,15983,short
61.20355938538678,win,39.866229533614224,64.50355938538782,16222,16224,short
66.40682536390086,win,43.08209231390607,69.70682536390002,16465,16465,short
-48.07349955975114,loss,44.77349955975094,72.44352228767703,16730,16749,long
77.43331991312216,win,49.89698387708391,80.73331991312178,16931,16932,long
-42.882160372362975,loss,39.582160372362,64.04393548248171,17150,17160,long
-37.58218740683178,loss,34.28218740683137,55.468579224253155,17433,17435,short
58.01043882664926,win,37.89273104242845,61.31043882664924,17611,17617,long
51.1978611419333,win,33.682238035804914,54.497861141932354,17848,17853,long
-38.42272945212544,loss,35.12272945212629,56.828576253540355,18065,18071,long
-36.02636314298779,loss,32.72636314298774,52.95125556535418,18323,18324,long
-36.42276855921254,loss,33.122768559211586,53.59263952880435,18565,18566,short
-32.49015669853934,loss,29.19015669853834,47.22967353823503,18785,18790,long
-32.04670023962153,loss,28.74670023962178,46.51216098770804,19024,19025,short
34.43739363695313,win,23.323481852258485,37.73739363695423,19244,19255,long
-31.83745989695426,loss,28.5374598969551,46.17361011327335,19466,19479,short
-33.44384313519258,loss,30.143843135192522,48.7727381927415,19692,19707,long
-31.84978910358568,loss,28.54978910358483,46.19355876960025,19987,19995,long
-41.28940552830345,loss,37.989405528302726,61.46685814479381,20214,20219,long
-37.466948404781576,loss,34.16694840478195,55.2821225189372,20415,20415,long
-35.64489662890155,loss,32.344896628902255,52.334042745563856,20734,20734,long
-36.1668911616819,loss,32.86689116168102,53.17862989959989,20878,20879,short
43.75217779156783,win,29.080455989843465,47.05217779156673,21247,21247,short
