pnl_pip,outcome,sl_pip,tp_pip,entry_bar,exit_bar,direction
97.11081823782634,win,62.05860212473837,100.41081823782669,9,9,short
116.05471617165831,win,73.76682087247183,119.35471617165942,38,47,long
119.94584164968201,win,76.17171919016198,123.24584164968209,68,75,long
-29.300000000001365,loss,93.68349056631419,151.57988773629637,141,152,long
-94.18871072693564,loss,90.88871072693523,147.05793395618122,158,169,long
38.20000000000091,win,85.45344126680537,138.2636679696911,187,198,long
-83.52595749733682,loss,80.22595749733755,129.80559923069217,224,230,long
129.61771613087575,win,82.14939192266759,132.9177161308762,246,248,long
-90.48163097159049,loss,87.18163097159145,141.05987891203497,277,282,short
144.57682951229725,win,91.39482664542494,147.87682951229758,305,306,short
-95.09105674814764,loss,91.791056748148,148.51792981850346,343,349,long
-91.28220209190503,loss,87.982202091906,142.35520298470394,378,384,long
51.7,win,89.46433206193798,144.75328927621567,398,409,long
137.44495802624368,win,86.98699507184415,140.74495802624384,424,427,short
138.31828466787027,win,87.52675195789288,141.61828466787068,461,471,long
-92.26150604844706,loss,88.96150604844708,143.93971678638738,478,482,short
-105.55628191917621,loss,102.25628191917566,165.45066414522623,508,508,short
-122.65339375948842,loss,119.35339375948809,193.11379110285174,540,547,long
-126.74408145305578,loss,123.44408145305525,199.7325237910434,571,574,short
-4.29999999999909,loss,115.68514735801801,187.17856842527317,600,611,long
-100.63019788009869,loss,97.33019788009959,157.48026017000115,665,672,short
59.2,win,95.71913590908518,154.87356190089983,708,719,long
-93.82354354085082,loss,90.52354354085077,146.46709344909655,726,730,long
-94.53411490718354,loss,91.23411490718465,147.6167979198248,755,763,long
-105.99596539247231,loss,102.69596539247257,166.16207200502063,791,796,short
-103.74663685481282,loss,100.44663685481379,162.52265843108873,824,826,long
164.00942495146109,win,103.4050834063424,167.309424951462,850,851,long
209.58016560624782,win,131.56994166022784,212.88016560624868,877,877,long
269.69999999999953,win,179.18979602570406,289.9290899695892,908,919,long
-186.68254154571133,loss,183.38254154571027,296.71295222095927,938,938,long
358.81570682026603,win,223.80451595813756,362.1157068202666,987,990,long
-224.39432118750648,loss,221.09432118750723,357.73061168138673,997,997,long
-255.61101856425086,loss,252.31101856424974,408.2392280369561,1041,1047,short
391.2536355635704,win,243.8526795819354,394.55363556357145,1070,1070,short
-292.10163403201096,loss,288.80163403201124,467.28104386379425,1088,1091,long
-283.6662475938586,loss,280.36624759385785,453.63258860686204,1117,1118,long
-271.3750873877446,loss,268.07508738774476,433.745491393371,1146,1147,long
372.56472423938857,win,232.30205453608707,375.8647242393889,1178,1188,short
358.1562362766992,win,223.39693218584657,361.45623627669977,1210,1221,long
-214.7653275706428,loss,211.46532757064386,342.1509000093018,1239,1239,short
-201.57307045571162,loss,198.27307045571084,320.80582799734015,1270,1270,long
34.69999999999955,win,193.09366815633766,312.4255550769543,1297,1308,short
-186.41410641720387,loss,183.1141064172036,296.27862418303545,1360,1361,long
-178.68516349975,loss,175.38516349975075,283.77319454259674,1385,1388,short
-175.2351764813473,loss,171.93517648134622,278.1911155468182,1414,1416,short
279.35957667469137,win,174.69689534900544,282.6595766746908,1447,1451,long
244.38121595816864,win,153.07862543768087,247.68121595816768,1524,1535,long
100.00000000000155,win,141.3769357148495,228.7478819866265,1552,1563,long
-134.06901726929465,loss,130.7690172692955,211.5842699417201,1590,1591,short
-137.74808337121232,loss,134.4480833712128,217.5369988946223,1615,1615,long
-139.14339320923847,loss,135.8433932092384,219.79461021254778,1646,1651,long
-135.8803726569734,loss,132.58037265697283,214.51504295898206,1681,1682,long
198.23685243711378,win,124.55924130847643,201.53685243711487,1703,1711,long
-121.21449600009173,loss,117.91449600009152,190.78565452814806,1735,1741,long
211.4640783659608,win,132.7342882360695,214.76407836596044,1764,1764,short
209.6295723036057,win,131.60047731990517,212.92957230360656,1795,1796,short
114.89999999999937,win,133.66476634614236,216.26959194805838,1824,1835,short
-131.97004259647275,loss,128.67004259647345,208.1881289210941,1855,1855,long
196.73189266718663,win,123.6291054803377,200.0318926671864,1887,1890,short
-125.19659684084517,loss,121.89659684084549,197.228693688488,1906,1909,long
-121.71006537193152,loss,118.41006537193103,191.58748577178443,1939,1939,short
-114.14920737634547,loss,110.84920737634583,179.35401753492755,1969,1975,long
-108.32799090134658,loss,105.02799090134575,169.93528927837744,1996,2002,long
158.17137758008965,win,99.79689590858474,161.47137758009012,2028,2028,short
167.14327384286133,win,105.34194922302889,170.44327384286078,2056,2062,short
-116.89681679495679,loss,113.59681679495688,183.79964957424025,2088,2089,short
191.1899714981443,win,120.20393788513196,194.48997149814352,2120,2124,short
-134.74878800605057,loss,131.4487880060515,212.68413899379135,2154,2156,long
75.09999999999918,win,139.7100059479409,226.05078962376842,2180,2191,long
-134.57966934531288,loss,131.27966934531324,212.41050500071685,2208,2209,long
-128.94251180123393,loss,125.64251180123286,203.28958409439474,2251,2256,short
198.29000584749718,win,124.59209261279142,201.5900058474965,2267,2269,long
-121.78698414504497,loss,118.4869841450442,191.71194034668153,2297,2298,long
-121.09495839676883,loss,117.79495839676855,190.5922426859715,2327,2327,long
176.60443574817845,win,111.18939168614276,179.90443574817897,2362,2363,long
170.12265205496686,win,107.18334490418238,173.42265205496707,2389,2393,short
-102.60598045043098,loss,99.30598045043084,160.6770763687971,2428,2434,long
