pnl_pip,outcome,sl_pip,tp_pip,entry_bar,exit_bar,direction,t_entry,t_exit,src_card
53.29752447520532,win,34.979928600251164,56.59752447520639,282193,282265,short,1378791000000000000,1378812600000000000,M30
-47.3205662817425,loss,44.02056628174165,71.22527624385799,284461,284527,short,1379471400000000000,1379491200000000000,M30
-49.57823390225785,loss,46.27823390225818,74.87818245385374,286321,286333,short,1380029400000000000,1380033000000000000,M30
-72.15238308483394,loss,68.85238308483362,111.4031558312608,286339,286339,short,1380034800000000000,1380034800000000000,H1
60.72461666432146,win,39.57022043530329,64.02461666432073,288349,288349,short,1380637800000000000,1380637800000000000,M30
99.02955584400088,win,63.2444720914721,102.32955584400185,288355,288391,short,1380639600000000000,1380650400000000000,H1
-39.11823774254417,loss,35.81823774254514,57.95390866743805,290653,290659,short,1381329000000000000,1381330800000000000,M30
-42.80906471696044,loss,39.50906471695989,63.92566671204112,292237,292249,short,1381804200000000000,1381807800000000000,M30
89.01156517960244,win,57.05288330012477,92.31156517960189,292327,292327,short,1381831200000000000,1381831200000000000,H1
-36.285020417504526,loss,32.985020417504835,53.36976303552284,294355,294367,short,1382439600000000000,1382443200000000000,M30
-34.887544421861364,loss,31.587544421860866,51.10864687457088,296347,296377,short,1383037200000000000,1383046200000000000,M30
-31.751383510296183,loss,28.451383510297077,46.03433851966067,298369,298399,short,1383643800000000000,1383652800000000000,M30
-29.998619116505143,loss,26.698619116505576,43.198365730506026,300319,300355,short,1384228800000000000,1384239600000000000,M30
-30.181262267202147,loss,26.881262267201773,43.49388234833247,302725,302731,short,1384950600000000000,1384952400000000000,M30
-38.18644104621244,loss,34.886441046211466,56.44626161277015,304309,304321,long,1385425800000000000,1385429400000000000,M30
-48.62791142969017,loss,45.32791142969108,73.34056069324016,304411,304459,long,1385456400000000000,1385470800000000000,H1
39.96914852715618,win,26.74236620961484,43.269148527156815,306715,306715,short,1386147600000000000,1386147600000000000,M30
46.89805013968381,win,31.024752867542684,50.198050139684064,308425,308491,long,1386660600000000000,1386680400000000000,M30
58.8968769618502,win,38.440591447373706,62.19687696185066,310897,310897,short,1387402200000000000,1387402200000000000,M30
-56.33364550882179,loss,53.03364550882069,85.80843843327187,310903,310939,short,1387404000000000000,1387414800000000000,H1
43.53888020089171,win,28.948628059883337,46.83888020089123,313069,313117,long,1388053800000000000,1388068200000000000,M30
-31.507183854492546,loss,28.207183854492776,45.63922347656931,314563,314569,short,1388502000000000000,1388503800000000000,M30
-30.955517608061477,loss,27.65551760806093,44.74662748984258,318637,318655,short,1389724200000000000,1389729600000000000,M30
64.96010339209234,win,42.18795018052675,68.26010339209229,318679,318835,short,1389736800000000000,1389783600000000000,H1
-25.554734250336697,loss,22.25473425033605,36.008160017043735,320473,320521,short,1390275000000000000,1390289400000000000,M30
-34.353985191967965,loss,31.053985191968465,50.24534804060498,322651,322717,short,1390928400000000000,1390948200000000000,M30
-30.721595541331958,loss,27.421595541331055,44.36814158587365,324937,324937,long,1391614200000000000,1391614200000000000,M30
62.23784886004678,win,40.5054690111532,65.53784886004588,325591,326287,long,1391810400000000000,1392019200000000000,H1
38.14127187933919,win,25.61265258302836,41.44127187933988,326515,326533,long,1392087600000000000,1392093000000000000,M30
-29.528454094223253,loss,26.22845409422237,42.4376387244518,328513,328513,long,1392687000000000000,1392687000000000000,M30
-42.21974511984699,loss,38.91974511984608,62.97214760391097,328591,328687,short,1392710400000000000,1392739200000000000,H1
40.88726131713584,win,27.309803039020903,44.18726131713584,330721,330769,long,1393349400000000000,1393363800000000000,M30
-32.40908474950247,loss,29.10908474950331,47.09849912469636,333589,333589,short,1394209800000000000,1394209800000000000,M30
41.70041189797912,win,27.81236829294122,45.00041189797889,334669,334711,long,1394533800000000000,1394546400000000000,M30
49.61931482306382,win,32.70662226394482,52.91931482306273,336601,336727,short,1395113400000000000,1395151200000000000,M30
-33.64789740053838,loss,30.347897400539,49.10289799407211,338749,338755,short,1395757800000000000,1395759600000000000,M30
-45.83643840249651,loss,42.53643840249734,68.82395733524069,339067,339175,short,1395853200000000000,1395885600000000000,H1
-31.46700111554837,loss,28.16700111554744,45.57420780495576,340645,340651,short,1396326600000000000,1396328400000000000,M30
-43.68457233607005,loss,40.384572336071066,65.34223803976299,340807,340927,short,1396375200000000000,1396411200000000000,H1
33.301301070315915,win,22.62132328202464,36.60130107031587,342715,342715,long,1396947600000000000,1396947600000000000,M30
35.71433078000992,win,24.11268898640929,39.01433078001023,344737,344743,short,1397554200000000000,1397556000000000000,M30
-31.16329574808633,loss,27.86329574808541,45.082812520402186,346861,346909,short,1398191400000000000,1398205800000000000,M30
35.06869619825393,win,23.71365648841372,38.3686961982534,348781,348793,short,1398767400000000000,1398771000000000000,M30
37.73016849849837,win,25.35857138349704,41.030168498498206,351169,351181,short,1399483800000000000,1399487400000000000,M30
35.20629802366257,win,23.798700879890777,38.50629802366328,353143,353155,long,1400076000000000000,1400079600000000000,M30
-24.904756452288712,loss,21.604756452288772,34.95649593980325,354889,354901,short,1400599800000000000,1400603400000000000,M30
23.045931323455715,win,16.2830230676489,26.34593132345592,356815,356827,short,1401177600000000000,1401181200000000000,M30
-22.78230637005281,loss,19.48230637005276,31.522371706745364,359503,359503,long,1401984000000000000,1401984000000000000,M30
-20.17195682402262,loss,16.87195682402194,27.2988261412675,360937,360943,long,1402414200000000000,1402416000000000000,M30
26.828015884115484,win,18.620528976586037,30.12801588411621,362845,362857,short,1402986600000000000,1402990200000000000,M30
-27.01337472555069,loss,23.713374725551297,38.368240305942,364927,364963,long,1403611200000000000,1403622000000000000,M30
-27.03240506727143,loss,23.73240506727184,38.39903139884584,367303,367351,long,1404324000000000000,1404338400000000000,M30
-20.8954293835548,loss,17.59542938355495,28.469404742591912,368989,369019,long,1404829800000000000,1404838800000000000,M30
-29.93932022706149,loss,26.63932022706243,43.10242012738701,371047,371053,short,1405447200000000000,1405449000000000000,M30
-26.07660367162298,loss,22.776603671623832,36.85254474068736,372955,372979,short,1406019600000000000,1406026800000000000,M30
-23.8518589624603,loss,20.55185896245988,33.25290780126009,374995,375007,long,1406631600000000000,1406635200000000000,M30
-23.23872037665142,loss,19.938720376651105,32.26084956942149,377083,377125,short,1407258000000000000,1407270600000000000,M30
29.664899616797538,win,20.373856376265056,32.96489961679686,379063,379075,long,1407852000000000000,1407855600000000000,M30
-23.93157089312881,loss,20.631570893128902,33.38188170508257,381115,381115,short,1408467600000000000,1408467600000000000,M30
29.17919667279575,win,20.073669142642117,32.47919667279495,383023,383035,long,1409040000000000000,1409043600000000000,M30
22.732275216277863,win,16.08916886049269,26.032275216277178,384997,385027,short,1409632200000000000,1409641200000000000,M30
33.166098480320855,win,22.537761730729844,36.46609848032089,387187,387199,short,1410289200000000000,1410292800000000000,M30
-23.74329579689702,loss,20.44329579689608,33.077252599377864,389119,389125,long,1410868800000000000,1410870600000000000,M30
-29.231981153821653,loss,25.931981153821518,41.957945506883206,391129,391129,long,1411471800000000000,1411471800000000000,M30
56.600338297889,win,37.02122268101958,59.90033829788969,391135,391147,long,1411473600000000000,1411477200000000000,H1
34.02175235762043,win,23.06659601830668,37.32175235762021,393157,393175,short,1412080200000000000,1412085600000000000,M30
-30.453483389770373,loss,27.153483389771367,43.93433612465007,395155,395155,long,1412679600000000000,1412679600000000000,M30
-27.643710102709797,loss,24.343710102710403,39.38812294618543,397483,397495,short,1413378000000000000,1413381600000000000,M30
33.03992958866429,win,22.45978342933568,36.339929588665136,399151,399181,long,1413878400000000000,1413887400000000000,M30
25.88042930286901,win,18.034875959745516,29.18042930286824,401077,401101,short,1414456200000000000,1414463400000000000,M30
-33.77315104844301,loss,30.473151048441977,49.305558396379126,401251,401263,long,1414508400000000000,1414512000000000000,H1
43.239281224529535,win,28.76346181985771,46.53928122452978,403471,403477,short,1415174400000000000,1415176200000000000,M30
59.80810399421598,win,39.003772555139605,63.10810399421589,406201,406207,long,1415993400000000000,1415995200000000000,M30
54.9937244780851,win,36.02825987520688,58.29372447808474,407245,407263,long,1416306600000000000,1416312000000000000,M30
39.111289017857146,win,26.212168737859773,42.41128901785712,409783,409783,short,1417068000000000000,1417068000000000000,M30
49.089343919494425,win,32.37907535197404,52.389343919494,413341,413347,long,1418135400000000000,1418137200000000000,M30
-47.175440222686845,loss,43.87544022268688,70.99046228030737,415735,415789,short,1418853600000000000,1418869800000000000,M30
44.6558428846417,win,29.638963463932523,47.95584288464282,419407,419413,long,1419955200000000000,1419957000000000000,M30
55.23660140189277,win,36.17836922243018,58.53660140189204,421309,421363,long,1420525800000000000,1420542000000000000,M30
49.60533904307495,win,32.69798457544811,52.90533904307505,423289,423367,long,1421119800000000000,1421143200000000000,M30
-38.33020701980631,loss,35.0302070198063,56.6788749580466,425395,425419,long,1421751600000000000,1421758800000000000,M30
-40.98969226515992,loss,37.689692265159934,60.98192208502877,427315,427339,short,1422327600000000000,1422334800000000000,M30
-39.96557153812391,loss,36.66557153812357,59.324894748683946,429487,429487,short,1422979200000000000,1422979200000000000,M30
-32.70559644961013,loss,29.405596449610275,47.57825505546944,431407,431431,long,1423555200000000000,1423562400000000000,M30
36.773197510803314,win,24.76711836267253,40.07319751080415,433405,433441,short,1424154600000000000,1424165400000000000,M30
-32.22271060175062,loss,28.922710601751103,46.79694575363329,435733,435751,long,1424853000000000000,1424858400000000000,M30
-31.071583810874746,loss,27.771583810875644,44.9344226059968,437413,437419,short,1425357000000000000,1425358800000000000,M30
37.09053352399833,win,24.96324692459724,40.390533523998336,439441,439477,short,1425965400000000000,1425976200000000000,M30
35.69353359395491,win,24.099835348550247,38.993533593954304,441571,441571,short,1426604400000000000,1426604400000000000,M30
-29.5330060349791,loss,26.23300603498008,42.44500376459777,443545,443581,long,1427196600000000000,1427207400000000000,M30
-29.438207504402545,loss,26.1382075044036,42.29161974212503,445507,445519,short,1427785200000000000,1427788800000000000,M30
39.98771250062119,win,26.75383961719459,43.28771250062085,447481,447577,short,1428377400000000000,1428406200000000000,M30
33.245869601750385,win,22.587064030748703,36.545869601751406,449563,449563,short,1429002000000000000,1429002000000000000,M30
36.38679186130203,win,24.52830152120058,39.68679186130254,451969,452095,short,1429723800000000000,1429761600000000000,M30
36.73144225879169,win,24.74131165561949,40.03144225879234,453697,453727,long,1430242200000000000,1430251200000000000,M30
37.10772976766221,win,24.973875010915503,40.40772976766129,455689,455701,long,1430839800000000000,1430843400000000000,M30
-26.04927105768484,loss,22.74927105768449,36.80832057133351,457681,457711,long,1431437400000000000,1431446400000000000,M30
-26.455873883290497,loss,23.155873883291218,37.46620394316519,459595,459643,short,1432011600000000000,1432026000000000000,M30
26.90798028477884,win,18.66995073224948,30.207980284779666,461665,461665,short,1432632600000000000,1432632600000000000,M30
45.97988967688407,win,30.45728657409377,49.27988967688373,461671,461731,short,1432634400000000000,1432652400000000000,H1
-27.561586712877943,loss,24.26158671287759,39.25524730143594,464095,464095,short,1433361600000000000,1433361600000000000,M30
-24.649467864072268,loss,21.34946786407298,34.54343900407009,465685,465709,long,1433838600000000000,1433845800000000000,M30
31.35510412841468,win,21.418482156004625,34.65510412841549,468307,468307,long,1434625200000000000,1434625200000000000,M30
30.51611793434104,win,20.89994927956733,33.81611793433995,469789,469801,short,1435069800000000000,1435073400000000000,M30
32.2893934288315,win,21.99591682869656,35.58939342883104,471793,471823,short,1435671000000000000,1435680000000000000,M30
30.26190492708265,win,20.74283370029868,33.56190492708327,473839,473839,short,1436284800000000000,1436284800000000000,M30
29.423694774999785,win,20.224780454264977,32.72369477500073,476149,476167,short,1436977800000000000,1436983200000000000,M30
