pnl_pip,outcome,sl_pip,tp_pip,entry_bar,exit_bar,direction
-36.20100973136759,loss,32.90100973136745,53.23383374535254,481,488,long
-36.167028536925315,loss,32.86702853692605,53.17885217274636,817,823,short
-23.611763309348408,loss,20.311763309348766,32.86443303452631,1500,1500,short
-30.51362280226458,loss,27.213622802265675,44.03164169406587,4823,4837,long
49.70549412300598,win,32.75988511928677,53.00549412300601,5030,5030,long
112.67131686582998,win,71.6757211778922,115.97131686582959,8840,8846,short
-14.299999999999091,loss,67.27351331724452,108.84854454730164,8946,8961,short
-50.47598321262585,loss,47.17598321262587,76.33074083802867,10691,10692,long
86.98396027253166,win,55.799728227770395,90.28396027253251,10951,10954,short
85.2698421256916,win,54.74032269820292,88.56984212569232,11311,11324,short
-53.522882678908715,loss,50.222882678909414,81.26062417447544,11358,11362,short
65.41871732405907,win,42.47139513229867,68.71871732405926,13082,13088,short
-33.75010752336338,loss,30.450107523362995,49.268273972801325,13216,13229,short
-28.56576771068676,loss,25.26576771068643,40.88001215589065,17711,17711,long
-39.80188963748405,loss,36.501889637483565,59.06005743344841,17761,17761,long
-35.882243466372344,loss,32.5822434663718,52.71806992858958,18697,18697,short
42.75866978671429,win,28.46642137621472,46.05866978671541,21447,21454,short
-29.94213087297867,loss,26.642130872979745,43.10696775248123,21693,21694,short
40.593998056128115,win,27.128552568682224,43.89399805612784,21700,21702,short
53.66138449755154,win,35.20481118513712,56.96138449755186,22068,22071,short
-38.26520122619813,loss,34.965201226198815,56.57369558398969,22209,22209,short
-29.55867699995297,loss,26.258676999953632,42.48653938592498,22840,22840,short
38.20232161830218,win,25.65038418930886,41.502321618301735,22986,22986,short
78.41711758234551,win,50.5050170471857,81.71711758234646,23639,23651,long
-27.58443341389084,loss,24.28443341389156,39.292213263676544,24188,24188,short
47.652657406160145,win,31.491135603312504,50.95265740615963,24281,24282,long
32.33044590033087,win,22.021289184382898,35.63044590033153,24462,24462,long
37.376316585702355,win,25.139874280409693,40.676316585702885,24738,24738,short
