signal_bar,entry_bar,exit_bar,direction,entry_price,exit_price,outcome,pnl_pip,sl_pip,bars_held
414,415,425,long,1345.8,1340.408149208213,loss,-57.218507917869644,53.91850791787009,10
458,459,459,long,1342.9,1336.8758056424545,loss,-63.541943575456386,60.24194357545632,0
553,554,570,long,1353.75,1347.4948873358105,loss,-65.85112664189482,62.55112664189495,16
621,622,623,long,1361.85,1367.3469086968635,win,51.66908696863557,54.96908696863562,1
719,720,735,long,1364.45,1369.1939702489024,win,44.13970248902315,47.43970248902268,15
736,737,758,long,1373.0,1377.5068372784126,win,41.76837278412604,45.068372784126375,21
821,822,828,long,1392.45,1396.5082080745485,win,37.28208074548475,40.582080745484035,6
832,833,837,long,1402.15,1406.1618109635785,win,36.81810963578455,40.11810963578384,4
880,881,882,long,1411.2,1415.6271789547693,win,40.97178954769261,44.27178954769185,1
972,973,976,long,1421.85,1426.7668349083644,win,45.868349083645356,49.16834908364436,3
1048,1049,1051,long,1431.6,1426.330832701393,loss,-55.99167298606817,52.691672986067566,2
1116,1117,1119,long,1434.05,1428.788877329895,loss,-55.91122670104896,52.61122670104852,2
1175,1176,1187,long,1423.8,1429.6588355216252,win,55.28835521625224,58.588355216252424,11
1356,1357,1379,long,1439.65,1444.927284816131,win,49.47284816130987,52.77284816131093,22
1474,1475,1475,long,1425.2,1420.404802385089,loss,-51.25197614911103,47.95197614911188,0
1495,1496,1498,long,1432.85,1437.622877044647,win,44.42877044647203,47.728770446471074,2
1571,1572,1572,long,1448.3,1453.247187694908,win,46.17187694908053,49.471876949081604,0
1632,1633,1638,long,1466.45,1471.2311653242054,win,44.51165324205404,47.811653242053815,5
1638,1639,1641,long,1471.45,1466.7270590105416,loss,-50.52940989458493,47.22940989458481,2
1738,1739,1739,long,1468.6,1473.8544253067844,win,49.244253067844696,52.544253067844046,0
1763,1764,1780,long,1485.9,1480.6258117308473,loss,-56.04188269152773,52.74188269152726,16
1787,1788,1796,long,1495.65,1490.2050348855105,loss,-57.74965114489605,54.44965114489676,8
1866,1867,1871,long,1511.4,1516.4538780570815,win,47.2387805708142,50.53878057081323,4
1932,1933,1938,long,1524.75,1530.225028748024,win,51.45028748023988,54.75028748023995,5
1978,1979,1979,long,1548.65,1554.1641810507854,win,51.84181050785283,55.1418105078524,0
2327,2328,2330,long,1501.9,1495.3915286272315,loss,-68.38471372768554,65.0847137276864,2
2335,2336,2340,long,1510.95,1518.0080655527402,win,67.28065552740118,70.58065552740089,4
2452,2453,2481,long,1534.1,1539.5686582316628,win,51.38658231662858,54.68658231662927,28
2519,2520,2520,long,1543.05,1547.6791967532815,win,42.991967532815764,46.29196753281583,0
2567,2568,2569,long,1538.7,1544.0445983317773,win,50.145983317772064,53.445983317771905,1
2663,2664,2665,long,1546.5,1541.5065053138972,loss,-53.23494686102849,49.93494686102784,1
2764,2765,2771,long,1530.2,1524.7735036526494,loss,-57.56496347350621,54.26496347350718,6
2804,2805,2827,long,1537.5,1542.6665541678833,win,48.365541678833054,51.66554167883314,22
2876,2877,2879,long,1556.55,1551.9875623460975,loss,-48.92437653902407,45.62437653902333,2
3050,3051,3052,long,1583.05,1589.7063890246843,win,63.26389024684359,66.56389024684312,1
3199,3200,3207,long,1602.4,1608.434630837312,win,57.04630837311852,60.346308373117736,7
3208,3209,3210,long,1615.35,1609.059558670662,loss,-66.20441329337909,62.9044132933789,1
3318,3319,3319,long,1628.55,1622.8514345234628,loss,-60.28565476537169,56.98565476537124,0
3343,3344,3345,long,1629.5,1623.4023157379572,loss,-64.27684262042776,60.97684262042763,1
3364,3365,3368,long,1637.2,1643.1872790489715,win,56.57279048971459,59.87279048971455,3
3414,3415,3415,long,1678.1,1671.118712774964,loss,-73.11287225035885,69.81287225035953,0
