signal_bar,entry_bar,exit_bar,direction,entry_price,exit_price,outcome,pnl_pip,sl_pip,bars_held
208,209,216,short,1360.8,1354.9050641770596,win,55.64935822940397,39.29957215293569,7
304,305,312,long,1381.1,1377.292047037487,loss,-41.379529625128995,38.07952962512978,7
363,364,365,short,1379.15,1382.9033612132039,loss,-40.833612132037885,37.533612132037774,1
373,374,392,long,1387.8,1384.0259155930378,loss,-41.04084406962174,37.74084406962189,18
399,400,402,short,1379.45,1382.9234703614347,loss,-38.034703614346924,34.73470361434587,2
418,419,431,short,1372.75,1376.831772085685,loss,-44.11772085685088,40.817720856851764,12
444,445,450,short,1368.15,1362.5486536915507,win,52.713463084493654,37.34230872299544,5
526,527,536,long,1367.45,1372.4425477826974,win,46.625477826973295,33.28365188464899,9
572,573,574,long,1376.05,1372.695068041854,loss,-36.849319581459255,33.549319581459166,1
621,622,629,short,1365.5,1360.2932619736155,win,48.76738026384528,34.71158684256338,7
629,630,631,short,1357.6,1352.377433961936,win,48.925660380638604,34.81710692042607,1
718,719,722,short,1333.6,1337.7094035814923,loss,-44.39403581492415,41.09403581492468,3
803,804,806,short,1327.15,1330.8371139986386,loss,-40.17113998638551,36.87113998638479,2
813,814,832,long,1345.8,1341.9361018526688,loss,-41.93898147331156,38.63898147331171,18
846,847,849,short,1335.65,1329.952945119859,win,53.670548801411954,37.98036586760789,2
898,899,905,long,1339.0,1334.4855448820877,loss,-48.44455117912348,45.144551179124605,6
1038,1039,1040,short,1326.95,1331.510582646166,loss,-48.905826461660396,45.60582646165986,1
1069,1070,1072,short,1329.35,1333.3454859137087,loss,-43.25485913708762,39.95485913708758,2
1086,1087,1089,long,1353.75,1349.216425004527,loss,-48.63574995472918,45.33574995472847,2
1209,1210,1212,long,1356.8,1353.361003849914,loss,-37.689961500860406,34.38996150085937,2
1220,1221,1224,long,1361.85,1367.3796419062562,win,51.99641906256302,36.864279375042216,3
1304,1305,1306,short,1357.15,1360.3097449798115,loss,-34.89744979811421,31.597449798113395,1
1334,1335,1342,long,1364.6,1361.3503729832335,loss,-35.79627016766453,32.496270167664875,7
1371,1372,1393,short,1357.2,1360.6004773747352,loss,-37.30477374735146,34.0047737473525,21
1409,1410,1444,long,1362.2,1366.900063192827,win,43.70063192826974,31.33375461884662,34
1446,1447,1455,long,1373.0,1370.1005660806993,loss,-32.294339193006905,28.994339193005818,8
1528,1529,1546,long,1377.95,1382.256944842453,win,39.769448424530495,28.712965616353948,17
1550,1551,1581,long,1381.75,1386.0076672842679,win,39.27667284267882,28.384448561785227,30
1603,1604,1613,long,1387.75,1391.9657148054446,win,38.85714805444577,28.10476536963028,9
1613,1614,1626,long,1392.45,1396.5951336690825,win,38.15133669082498,27.634224460550165,12
1646,1647,1656,long,1407.05,1404.3686675766628,loss,-30.113324233371532,26.813324233371745,9
1724,1725,1726,long,1403.55,1408.2736098453447,win,43.93609845344754,31.49073230229847,1
1785,1786,1786,short,1398.95,1402.854167534934,loss,-42.341675349340036,39.04167534933969,0
1838,1839,1853,long,1414.7,1410.8674375221203,loss,-41.62562477879719,38.325624778797845,14
1907,1908,1913,long,1418.15,1423.2745627776897,win,47.94562777689562,34.16375185126422,5
1994,1995,2003,short,1430.65,1425.4511694584223,win,48.688305415777634,34.65887027718473,8
2007,2008,2008,short,1420.15,1423.8927031776827,loss,-40.72703177682642,37.42703177682747,0
2057,2058,2069,long,1429.35,1435.0847754241129,win,54.04775424112968,38.231836160753794,11
2071,2072,2093,long,1434.1,1439.901862296159,win,54.71862296159016,38.679081974393114,21
2190,2191,2197,long,1432.7,1429.050485697252,loss,-39.79514302748002,36.495143027479436,6
2233,2234,2236,short,1424.2,1418.8647793904786,win,50.05220609521457,35.568137396809426,2
2298,2299,2300,long,1420.75,1416.4647212628722,loss,-46.152787371277824,42.852787371276904,1
2305,2306,2309,long,1427.25,1422.8447397231391,loss,-47.35260276860872,44.05260276860895,3
2359,2360,2363,short,1411.95,1416.2399916242985,loss,-46.19991624298409,42.89991624298469,3
2447,2448,2457,short,1390.8,1395.6604994842903,loss,-51.90499484290358,48.604994842904134,9
2537,2538,2559,long,1427.95,1434.3077294545199,win,60.27729454519813,42.38486303013157,21
2608,2609,2643,short,1427.45,1431.194036343845,loss,-40.74036343844982,37.440363438450284,34
2646,2647,2654,long,1432.3,1437.3688194153474,win,47.388194153474345,33.79212943564963,7
2704,2705,2705,long,1445.9,1442.708599988429,loss,-35.21400011571204,31.914000115712803,0
2711,2712,2715,short,1427.8,1431.3616513119025,loss,-38.91651311902551,35.61651311902468,3
2755,2756,2776,short,1428.45,1423.0462310965163,win,50.737689034837516,36.025126023224736,20
2778,2779,2787,short,1418.45,1413.3559533938585,win,47.64046606141547,33.96031070761033,8
2834,2835,2836,short,1413.7,1416.9668890389837,loss,-35.96889038983663,32.66889038983774,1
2875,2876,2882,long,1419.55,1424.280482896473,win,44.0048289647295,31.536552643153527,6
2883,2884,2885,long,1427.95,1424.7126329898088,loss,-35.67367010191292,32.37367010191352,1
2913,2914,2926,long,1427.1,1431.9581797206665,win,45.28179720666613,32.38786480444459,12
2980,2981,2982,short,1421.05,1424.6283735739396,loss,-39.08373573939643,35.783735739396974,1
3016,3017,3022,long,1433.2,1438.2085393148907,win,46.78539314890641,33.39026209927131,5
3022,3023,3024,long,1438.3,1434.9921147953035,loss,-36.37885204696504,33.07885204696446,1
